year,lat,long,name,energy
1,-2,9,wolf,282.0
1,5,8,grass,101.0
1,3,-4,rabbit,55.6
1,1,-2,rabbit,54.0
1,0,8,grass,94.0
1,3,-1,rabbit,56.4
1,-12,3,grass,63.0
1,3,-5,rabbit,61.0
1,-6,0,rabbit,118.0
1,0,5,rabbit,56.0
1,-15,1,debris,19.0
1,4,-2,grass,79.0
1,-10,-1,grass,105.0
1,-9,2,grass,84.0
1,-2,10,grass,74.0
1,6,4,grass,83.0
1,3,1,rabbit,51.0
1,-2,-2,grass,105.0
1,1,-1,rabbit,105.3
1,-10,1,grass,117.0
1,2,0,rabbit,46.5
1,0,4,rabbit,50.0
1,-2,4,rabbit,58.0
1,7,-9,grass,63.0
1,-1,-6,rabbit,47.0
1,-13,-1,wolf,286.0
1,-6,-5,rabbit,66.0
1,0,0,rabbit,50.0
1,5,2,rabbit,77.0
1,3,2,rabbit,58.5
1,-3,0,rabbit,98.5
1,0,-3,rabbit,78.0
1,-1,-5,rabbit,93.5
1,-7,-7,wolf,307.0
1,0,-1,rabbit,14.0
1,4,-4,grass,123.0
1,2,2,rabbit,65.0
1,-4,1,grass,87.0
1,0,2,rabbit,72.0
1,2,1,rabbit,115.2
1,0,-5,rabbit,47.0
2,5,8,grass,111.0
2,-3,4,rabbit,38.0
2,0,8,grass,104.0
2,3,0,rabbit,108.1
2,3,-1,rabbit,36.5
2,-12,3,grass,73.0
2,-6,0,rabbit,59.0
2,0,-2,rabbit,95.0
2,4,1,rabbit,38.0
2,-15,1,debris,29.0
2,4,-2,rabbit,47.9
2,-10,-1,grass,115.0
2,-9,2,grass,94.0
2,-2,10,grass,84.0
2,-1,-2,rabbit,63.0
2,2,3,rabbit,51.5
2,0,-4,rabbit,88.5
2,6,4,grass,93.0
2,3,-3,rabbit,56.0
2,1,5,rabbit,48.0
2,-1,0,rabbit,39.0
2,-13,-2,wolf,276.0
2,-2,-2,grass,115.0
2,1,4,rabbit,27.0
2,-10,1,grass,127.0
2,1,1,rabbit,65.0
2,7,-9,grass,73.0
2,-2,-7,rabbit,29.0
2,5,-3,rabbit,54.4
2,3,2,rabbit,51.7
2,4,3,rabbit,66.0
2,1,-4,rabbit,42.0
2,2,-1,rabbit,35.0
2,4,-4,rabbit,58.6
2,-4,2,rabbit,44.1
2,-7,-6,wolf,332.0
2,4,-6,rabbit,41.0
2,-7,1,rabbit,77.3
2,-1,9,wolf,274.0
2,-4,1,rabbit,71.0
3,5,8,grass,121.0
