year,lat,long,name,energy
1,4,11,debris,77.0
1,-7,-12,debris,42.0
1,-3,5,debris,21.0
1,12,-13,debris,64.0
1,-2,-4,debris,50.0
1,5,1,grass,82.0
1,4,2,grass,105.0
1,-4,9,rabbit,126.8
1,10,2,grass,85.0
1,2,-5,grass,91.0
1,1,-2,rabbit,133.8
1,2,0,rabbit,128.1
1,10,-2,grass,106.0
1,6,4,grass,103.0
1,0,7,rabbit,70.0
1,2,8,grass,98.0
1,-2,-2,wolf,366.8
1,9,4,grass,81.0
1,17,4,rabbit,121.3
1,1,-1,rabbit,61.0
1,-13,-8,debris,42.0
1,-3,3,debris,28.0
1,-1,11,grass,69.0
1,-6,3,rabbit,60.5
1,8,0,rabbit,106.0
1,-26,5,debris,33.0
1,4,-8,debris,46.0
1,-7,-6,wolf,340.0
1,0,-3,debris,28.0
1,-5,8,rabbit,64.5
1,-1,0,rabbit,149.7
1,5,-3,grass,125.0
1,-12,-3,debris,44.0
1,19,-2,debris,-3.0
1,-1,-7,wolf,330.5
1,0,0,grass,95.0
1,-7,2,grass,64.0
1,4,3,grass,56.0
1,-5,-2,wolf,327.0
1,3,4,grass,76.0
1,0,1,grass,81.0
1,-16,-6,debris,59.0
1,0,-1,rabbit,75.5
1,-4,20,grass,104.0
1,3,-4,grass,77.0
1,7,-3,grass,102.0
1,9,-7,grass,107.0
1,-2,-1,rabbit,127.8
1,0,-4,rabbit,78.0
1,7,-14,rabbit,103.0
1,10,1,grass,109.0
1,-6,9,rabbit,107.0
1,-1,3,debris,55.0
1,-1,6,rabbit,135.5
1,-2,2,rabbit,165.5
1,-5,-15,debris,39.0
1,-1,-1,rabbit,148.5
1,6,5,rabbit,56.0
1,-2,0,rabbit,152.0
1,4,-2,grass,110.0
1,3,-1,debris,51.0
1,-3,-1,wolf,433.8
1,0,10,grass,95.0
1,11,-1,debris,19.0
1,1,-5,rabbit,109.1
1,2,-3,rabbit,65.0
1,2,3,grass,80.0
1,6,-4,grass,92.0
1,-5,7,debris,31.0
1,5,-1,wolf,330.0
1,-18,-2,debris,20.0
1,-10,-6,debris,11.0
1,1,0,rabbit,64.5
1,-5,15,debris,25.0
1,-4,-6,grass,71.0
1,-7,3,rabbit,119.6
1,-4,-1,grass,81.0
1,1,-8,wolf,314.0
1,5,9,rabbit,113.0
1,-12,9,grass,121.0
1,-1,-2,rabbit,61.5
1,-8,8,debris,45.0
1,-6,5,rabbit,101.0
1,4,-7,rabbit,135.5
1,-15,-8,debris,51.0
1,8,-10,grass,116.0
1,7,3,grass,118.0
1,-5,2,debris,29.0
1,6,0,grass,119.0
1,-11,-2,grass,102.0
1,-2,5,grass,87.0
1,18,10,debris,64.0
1,10,-7,grass,104.0
1,6,-2,grass,87.0
1,-7,-11,debris,32.0
1,16,3,rabbit,59.5
1,2,-2,rabbit,124.9
1,2,2,grass,100.0
1,-17,-14,debris,52.0
1,-1,9,debris,32.0
1,1,-4,rabbit,72.2
1,0,2,grass,89.0
1,3,-3,grass,123.0
2,4,11,debris,87.0
