year,lat,long,name,energy
1,3,21,debris,54.0
1,-1,-2,grass,121.0
1,0,8,grass,93.0
1,6,6,rabbit,45.0
1,8,-2,rabbit,114.7
1,4,0,rabbit,59.0
1,-7,-3,grass,115.0
1,10,0,grass,71.0
1,-6,7,grass,82.0
1,-2,-1,rabbit,70.4
1,10,-11,grass,96.0
1,1,1,grass,99.0
1,-11,1,rabbit,41.0
1,-3,-10,rabbit,31.0
1,-3,1,debris,23.0
1,5,0,rabbit,64.0
1,-9,-4,grass,72.0
1,-18,13,debris,16.0
1,0,-3,wolf,291.5
1,11,7,debris,-1.0
1,-2,-2,rabbit,54.0
1,7,-2,rabbit,56.0
1,7,-8,grass,84.0
1,-1,16,debris,59.0
1,-8,-5,rabbit,39.0
1,1,-5,grass,113.0
1,-1,0,grass,72.0
1,-1,3,grass,75.0
1,2,0,grass,93.0
1,11,-8,debris,52.0
1,0,-7,grass,68.0
1,12,-6,debris,19.0
1,-3,-4,grass,72.0
2,8,-3,rabbit,37.0
2,7,-8,grass,94.0
2,0,8,grass,103.0
2,4,0,rabbit,50.0
2,-7,-3,grass,125.0
2,-6,7,grass,92.0
2,-3,1,debris,33.0
2,3,1,rabbit,34.0
2,-1,-1,rabbit,110.6
2,-9,-4,rabbit,80.0
2,1,-5,grass,123.0
2,-18,13,debris,26.0
2,11,7,debris,9.0
2,1,1,grass,109.0
2,2,0,grass,103.0
2,0,-7,grass,78.0
2,-1,-2,wolf,341.8
2,12,-6,debris,29.0
2,-1,16,debris,69.0
2,10,0,grass,81.0
2,11,-8,debris,62.0
2,-10,2,rabbit,18.0
2,5,6,rabbit,30.0
2,-4,-9,rabbit,14.0
2,7,-3,rabbit,95.3
2,3,21,debris,64.0
2,10,-11,grass,106.0
2,-1,0,grass,82.0
2,-1,3,grass,85.0
2,-3,-4,grass,82.0
3,7,-8,grass,104.0
3,0,8,grass,113.0
3,-7,-3,grass,135.0
3,-6,7,grass,102.0
3,-3,1,debris,43.0
3,-1,-1,rabbit,55.3
3,1,-5,grass,133.0
3,-18,13,debris,36.0
3,11,7,debris,19.0
3,-8,-5,rabbit,58.0
3,4,5,rabbit,15.0
3,4,-1,rabbit,36.0
3,1,1,rabbit,145.0
3,0,-7,grass,88.0
3,8,-2,rabbit,76.0
3,12,-6,debris,39.0
3,-1,16,debris,79.0
3,10,0,grass,91.0
3,11,-8,debris,72.0
3,0,-1,wolf,378.7
3,3,21,debris,74.0
3,10,-11,grass,116.0
3,7,-2,rabbit,18.0
3,-1,0,grass,92.0
3,-1,3,grass,95.0
3,-3,-4,grass,92.0
4,7,-8,grass,114.0
4,0,8,grass,123.0
4,-7,-3,grass,67.5
4,-6,7,grass,112.0
4,-3,1,debris,53.0
4,1,-5,grass,66.5
4,-18,13,debris,46.0
4,11,7,debris,29.0
4,1,0,wolf,394.2
4,1,1,rabbit,72.5
4,0,-7,grass,98.0
4,12,-6,debris,49.0
4,-1,16,debris,89.0
4,10,0,grass,101.0
4,11,-8,debris,82.0
4,0,0,rabbit,89.3
4,7,-1,rabbit,56.6
4,3,-2,rabbit,22.0
4,3,21,debris,84.0
4,10,-11,grass,126.0
4,2,-6,grass,103.8
4,-8,-4,rabbit,111.4
4,-1,3,grass,105.0
4,-3,-4,grass,102.0
5,7,-8,grass,124.0
5,0,8,grass,133.0
5,-7,-3,grass,77.5
5,-6,7,grass,122.0
5,-3,1,debris,63.0
5,1,-5,grass,76.5
5,-18,13,debris,56.0
5,11,7,debris,39.0
5,-8,-5,rabbit,57.9
5,4,-1,rabbit,8.0
5,1,1,wolf,215.2
5,2,0,wolf,283.8
5,0,-7,grass,108.0
5,11,-11,grass,86.1
5,12,-6,debris,59.0
5,-1,16,debris,44.5
5,10,0,grass,111.0
5,11,-8,debris,92.0
5,0,17,grass,72.0
5,0,-1,rabbit,77.3
5,3,21,debris,94.0
5,10,-11,grass,63.0
5,2,-6,grass,113.8
5,-8,-4,rabbit,55.7
5,6,-1,rabbit,37.3
5,-1,3,grass,115.0
5,-3,-4,grass,112.0
6,7,-8,grass,134.0
6,0,8,grass,66.5
6,-7,-3,rabbit,99.5
6,-6,7,grass,132.0
6,-3,1,debris,73.0
6,1,-5,grass,86.5
6,-18,13,debris,66.0
6,11,7,debris,49.0
6,12,-9,grass,98.0
6,0,-7,grass,118.0
6,11,-11,grass,96.1
6,-7,-5,rabbit,35.1
6,-1,-2,rabbit,65.3
6,12,-6,debris,69.0
6,-1,16,debris,54.5
6,10,0,grass,121.0
6,11,-8,debris,46.0
6,1,-1,wolf,270.7
6,4,20,grass,37.0
6,0,1,wolf,201.2
6,0,17,grass,82.0
6,3,21,debris,47.0
6,10,-11,grass,73.0
6,2,-6,grass,123.8
6,7,-2,rabbit,17.9
6,-1,3,grass,125.0
6,1,8,grass,85.5
6,-3,-4,grass,122.0
7,7,-8,grass,144.0
7,0,8,grass,76.5
7,-7,-3,rabbit,49.7
7,-6,7,grass,66.0
7,-3,1,debris,83.0
7,1,-5,grass,96.5
7,-18,13,debris,76.0
7,-7,6,grass,70.7
7,11,7,debris,59.0
7,-7,-4,rabbit,12.4
7,-2,-2,rabbit,53.3
7,1,0,wolf,257.5
7,12,-9,grass,108.0
7,0,-7,grass,128.0
7,11,-11,grass,106.1
7,12,-6,debris,79.0
7,-1,16,debris,64.5
7,10,0,grass,131.0
7,11,-8,debris,56.0
7,0,0,wolf,187.2
7,-8,-3,rabbit,60.4
7,4,20,grass,47.0
7,0,17,grass,92.0
7,3,21,debris,57.0
7,10,-11,grass,83.0
7,2,-6,grass,133.8
7,-1,3,grass,135.0
7,1,8,grass,95.5
7,-3,-4,grass,132.0
8,7,-8,grass,72.0
8,0,8,grass,86.5
8,-7,-3,rabbit,38.2
8,-6,7,grass,76.0
8,-3,1,debris,93.0
8,-1,-3,rabbit,41.3
8,1,-5,grass,106.5
8,-7,-2,rabbit,27.7
8,2,-5,grass,103.2
8,-18,13,debris,86.0
8,-7,6,grass,80.7
8,11,7,debris,69.0
8,12,-9,grass,118.0
8,0,-7,grass,138.0
8,11,-11,grass,116.1
8,7,-9,grass,74.4
8,12,-6,debris,89.0
8,-1,16,debris,74.5
8,10,0,grass,65.5
8,11,-8,debris,66.0
8,11,1,grass,64.5
8,4,20,grass,57.0
8,0,1,wolf,173.2
8,0,17,grass,102.0
8,0,-1,wolf,244.4
8,3,21,debris,67.0
8,10,-11,grass,93.0
8,2,-6,grass,66.9
8,-1,3,grass,145.0
8,1,8,grass,105.5
8,-3,-4,grass,142.0
9,7,-8,grass,82.0
9,0,8,grass,96.5
9,-7,-3,rabbit,5.7
9,-6,7,grass,86.0
9,-3,1,debris,103.0
9,-1,2,wolf,159.2
9,1,-5,grass,116.5
9,2,-5,grass,113.2
9,-18,13,debris,96.0
9,-7,6,grass,90.7
9,11,7,debris,79.0
9,12,-9,grass,128.0
9,0,-7,grass,69.0
9,11,-11,grass,126.1
9,-1,-2,wolf,231.3
9,-1,-8,grass,59.4
9,7,-9,grass,84.4
9,12,-5,grass,99.0
9,12,-6,debris,44.5
9,-1,16,debris,84.5
9,10,0,grass,75.5
9,11,-8,debris,76.0
9,11,1,grass,74.5
9,-2,-3,rabbit,29.3
9,4,20,grass,67.0
9,0,17,grass,112.0
9,3,21,debris,77.0
9,10,-11,grass,103.0
9,2,-6,grass,76.9
9,-8,-4,rabbit,16.0
9,-1,3,grass,72.5
9,1,8,grass,115.5
9,0,2,grass,64.7
9,-3,-4,grass,152.0
10,7,-8,grass,92.0
10,0,8,grass,106.5
10,-6,7,grass,96.0
10,-3,1,debris,51.5
10,-1,1,wolf,145.2
10,1,-5,grass,126.5
10,2,-5,grass,123.2
10,-18,13,debris,48.0
10,-7,6,grass,100.7
10,10,-12,grass,83.5
10,11,7,debris,89.0
10,-17,12,grass,58.0
10,-2,-2,wolf,232.8
10,12,-9,grass,138.0
10,0,-7,grass,79.0
10,11,-11,grass,63.1
10,-3,0,grass,81.0
10,-1,-8,grass,69.4
10,7,-9,grass,94.4
10,12,-5,grass,109.0
10,12,-6,debris,54.5
10,-1,16,debris,42.2
10,10,0,grass,85.5
10,-4,-3,grass,64.5
10,11,-8,debris,86.0
10,11,1,grass,84.5
10,4,20,grass,77.0
10,0,16,grass,56.0
10,0,17,grass,122.0
10,3,21,debris,87.0
10,10,-11,grass,113.0
10,2,-6,grass,86.9
10,-1,3,grass,82.5
10,1,8,grass,125.5
10,0,2,grass,74.7
10,-3,-4,grass,76.0
