year,lat,long,name,energy
1,4,4,debris,32.0
1,-2,10,grass,119.0
1,-3,3,grass,80.0
1,-1,-2,grass,109.0
1,4,-1,rabbit,57.0
1,-9,8,rabbit,45.0
1,2,9,grass,112.0
1,28,12,debris,-1.0
1,-29,-2,debris,55.0
1,1,0,rabbit,109.0
1,4,10,debris,83.0
1,1,-2,debris,41.0
1,3,-18,debris,11.0
1,6,3,rabbit,90.0
1,2,-8,debris,49.0
1,-8,13,rabbit,68.0
1,0,-4,grass,78.0
1,-1,5,rabbit,41.0
1,-10,7,debris,63.0
1,2,0,rabbit,77.0
1,4,2,wolf,282.0
1,-3,5,rabbit,54.0
1,-4,0,grass,38.0
1,-12,17,debris,59.0
1,-2,5,debris,28.0
1,-6,7,rabbit,65.0
1,0,2,grass,118.2
1,5,-6,rabbit,60.0
1,0,-11,grass,96.0
1,-28,4,debris,31.0
1,2,-3,grass,94.0
1,1,-11,grass,94.0
1,-1,1,grass,80.0
1,-4,7,debris,53.0
1,2,6,rabbit,68.0
1,4,13,debris,13.0
1,3,-8,debris,48.0
1,4,15,debris,54.0
1,-12,4,debris,17.0
1,8,15,debris,35.0
1,-1,3,grass,59.5
1,-6,-1,grass,78.0
1,-2,0,grass,93.0
2,3,5,rabbit,58.0
2,4,4,debris,42.0
2,-2,10,grass,129.0
2,-3,3,grass,90.0
2,-1,-2,grass,119.0
2,2,9,grass,122.0
2,-3,6,rabbit,49.0
2,28,12,debris,9.0
2,-29,-2,debris,65.0
2,1,0,rabbit,54.5
2,4,10,debris,93.0
2,0,0,rabbit,50.0
2,1,-2,debris,51.0
2,3,-18,debris,21.0
2,2,-8,debris,59.0
2,0,-4,grass,88.0
2,7,2,rabbit,72.0
2,-10,7,debris,73.0
2,-10,8,rabbit,40.0
2,-8,14,rabbit,63.0
2,5,-2,rabbit,45.0
2,-4,0,grass,48.0
2,-12,17,debris,69.0
2,-2,5,debris,38.0
2,0,2,grass,128.2
2,5,3,wolf,262.0
2,0,-11,grass,106.0
2,-28,4,debris,41.0
2,2,-1,rabbit,69.0
2,-7,7,rabbit,59.0
2,4,-7,rabbit,49.0
2,2,-3,grass,104.0
2,1,-11,grass,104.0
2,-1,1,grass,90.0
2,-4,7,debris,63.0
2,4,13,debris,23.0
2,3,-8,debris,58.0
2,4,15,debris,64.0
2,0,5,rabbit,29.0
2,-12,4,debris,27.0
2,8,15,debris,45.0
2,-1,3,grass,69.5
2,-6,-1,grass,88.0
2,-2,0,grass,103.0
3,4,4,debris,52.0
3,-2,10,grass,139.0
3,-3,3,grass,100.0
3,-1,-2,grass,129.0
3,2,9,grass,132.0
3,28,12,debris,19.0
3,-29,-2,debris,75.0
3,6,-2,rabbit,33.0
3,4,10,debris,103.0
3,3,0,rabbit,61.0
3,1,-2,debris,61.0
3,3,6,rabbit,48.0
3,3,-18,debris,31.0
3,-1,4,rabbit,17.0
3,2,-8,debris,69.0
3,0,-4,grass,98.0
3,-10,7,debris,83.0
3,2,0,rabbit,49.5
3,6,2,wolf,289.0
3,-4,0,grass,58.0
3,-12,17,debris,79.0
3,-2,5,debris,48.0
3,0,2,rabbit,164.1
3,5,-7,rabbit,38.0
3,0,-11,grass,116.0
3,-28,4,debris,51.0
3,2,-3,grass,114.0
3,1,-11,grass,114.0
3,-4,7,debris,73.0
3,-7,6,rabbit,53.0
3,-9,15,rabbit,58.0
3,4,13,debris,33.0
3,3,-8,debris,68.0
3,4,15,debris,74.0
3,-12,4,debris,37.0
3,8,15,debris,55.0
3,-1,3,grass,79.5
3,-3,7,rabbit,44.0
3,-11,7,rabbit,35.0
3,-6,-1,grass,98.0
3,-2,0,grass,113.0
4,-10,15,rabbit,53.0
4,4,4,debris,62.0
4,-2,10,grass,149.0
4,-3,3,grass,110.0
4,-1,-2,grass,139.0
4,2,9,grass,66.0
4,28,12,debris,29.0
4,-29,-2,debris,85.0
4,4,10,debris,51.5
4,1,-2,debris,71.0
4,3,-18,debris,41.0
4,5,11,grass,67.0
4,-2,8,rabbit,39.0
4,3,9,grass,100.6
4,2,-8,debris,79.0
4,0,-4,grass,108.0
4,7,2,wolf,269.0
4,-10,7,debris,93.0
4,-10,8,rabbit,30.0
4,3,7,rabbit,38.0
4,-4,0,grass,68.0
4,-12,17,debris,39.5
4,4,-6,rabbit,27.0
4,-2,5,debris,58.0
4,-13,16,grass,69.0
4,-2,2,rabbit,44.8
4,0,2,rabbit,82.1
4,0,-11,grass,126.0
4,-28,4,debris,61.0
4,2,-1,rabbit,44.5
4,-7,7,rabbit,47.0
4,2,-3,grass,124.0
4,1,-11,grass,57.0
4,-1,1,rabbit,50.1
4,-4,7,debris,83.0
4,4,13,debris,43.0
4,3,-8,debris,78.0
4,4,15,debris,37.0
4,-12,4,debris,47.0
4,4,1,rabbit,53.0
4,7,-2,rabbit,21.0
4,3,15,grass,112.0
4,8,15,debris,65.0
4,0,-10,grass,84.0
4,-6,-1,grass,108.0
4,-2,0,grass,123.0
5,-9,7,rabbit,69.5
5,1,-11,grass,67.0
5,-1,-2,grass,69.5
5,-29,-2,debris,95.0
5,4,10,debris,61.5
5,3,9,grass,110.6
5,1,-2,debris,81.0
5,2,0,rabbit,39.5
5,-12,17,debris,49.5
5,-2,5,debris,68.0
5,3,-8,debris,88.0
5,-28,4,debris,71.0
5,-2,10,grass,74.5
5,0,-11,grass,136.0
5,-3,-1,rabbit,48.2
5,-11,15,rabbit,48.0
5,-6,8,rabbit,41.0
5,1,-7,grass,91.0
5,-6,-1,grass,118.0
5,4,4,debris,72.0
5,3,-7,rabbit,16.0
5,-3,3,rabbit,104.8
5,2,-3,grass,134.0
5,28,12,debris,39.0
5,-4,6,grass,91.0
5,2,9,grass,76.0
5,3,-18,debris,51.0
5,5,11,grass,77.0
5,2,-8,debris,39.5
5,0,-4,grass,118.0
5,3,15,grass,122.0
5,-10,7,debris,46.5
5,6,2,wolf,249.0
5,-4,0,grass,78.0
5,-4,7,debris,41.5
5,5,1,rabbit,45.0
5,8,-1,rabbit,9.0
5,-13,16,grass,79.0
5,-3,9,rabbit,92.6
5,3,8,rabbit,28.0
5,-2,-1,grass,98.2
5,4,13,debris,53.0
5,4,15,debris,47.0
