year,lat,long,name,energy
1,1,-1,grass,68.0
1,0,7,rabbit,132.5
1,-9,-5,debris,28.0
1,-6,-10,grass,87.0
1,-3,0,grass,105.0
1,-1,-2,grass,78.0
1,1,2,grass,87.0
1,16,6,grass,105.0
1,1,-8,grass,105.0
1,3,-5,grass,63.0
1,16,13,debris,49.0
1,-3,-2,grass,62.0
1,-3,5,rabbit,77.0
1,-2,-1,grass,88.0
1,4,1,rabbit,55.0
1,7,5,rabbit,40.0
1,12,-9,grass,76.0
1,2,0,grass,84.0
1,5,0,debris,-4.0
1,2,-1,wolf,312.0
1,-10,1,grass,97.0
1,5,-2,grass,93.0
1,0,4,grass,117.0
1,-9,-2,grass,66.0
1,2,3,grass,83.0
1,-1,-4,rabbit,56.0
1,6,-3,debris,42.0
1,8,9,debris,71.0
1,-2,3,grass,99.0
1,-4,-7,debris,28.0
1,-16,-8,debris,58.0
1,-6,-2,grass,87.0
1,1,1,debris,47.0
1,6,0,debris,53.0
1,-3,8,grass,111.0
1,3,8,grass,124.0
1,3,-6,grass,129.0
1,-11,-8,grass,80.0
1,23,-14,debris,55.0
1,7,9,grass,86.0
1,5,-16,grass,96.0
1,-3,-1,grass,108.0
1,-6,0,grass,76.0
1,3,2,rabbit,82.5
1,2,-2,wolf,269.0
1,-5,-5,grass,60.0
1,-5,1,wolf,285.0
1,1,-4,grass,82.0
1,-2,-2,grass,132.0
1,-2,8,grass,73.0
2,1,-1,grass,78.0
2,0,7,rabbit,66.2
2,-9,-5,debris,38.0
2,-6,-10,grass,97.0
2,5,1,rabbit,47.0
2,-3,0,grass,115.0
2,-1,-2,grass,88.0
2,1,2,grass,97.0
2,16,6,grass,115.0
2,1,-8,grass,115.0
2,3,-5,grass,73.0
2,16,13,debris,59.0
2,1,-2,wolf,299.0
2,-3,-2,grass,72.0
2,-2,-1,grass,98.0
2,-4,6,rabbit,72.0
2,-1,-5,rabbit,51.0
2,12,-9,grass,86.0
2,2,0,grass,94.0
2,5,0,debris,6.0
2,-10,1,grass,107.0
2,5,-2,grass,103.0
2,8,6,rabbit,30.0
2,0,4,grass,127.0
2,-9,-2,grass,76.0
2,2,3,rabbit,129.0
2,6,-3,debris,52.0
2,8,9,debris,81.0
2,-2,3,grass,109.0
2,-4,-7,debris,38.0
2,-16,-8,debris,68.0
2,-6,-2,grass,97.0
2,1,1,debris,57.0
2,6,0,debris,63.0
2,-3,8,grass,121.0
2,3,8,grass,134.0
2,3,-6,grass,139.0
2,-1,6,rabbit,85.6
2,-11,-8,grass,90.0
2,23,-14,debris,65.0
2,7,9,grass,96.0
2,5,-16,grass,106.0
2,-3,-1,grass,118.0
2,-6,0,grass,86.0
2,-5,2,wolf,275.0
2,3,-2,wolf,251.0
2,-1,-1,grass,117.5
