year,lat,long,name,energy
1,-8,-3,wolf,274.0
1,-4,4,rabbit,26.0
1,2,-6,grass,93.0
1,-10,-2,rabbit,9.0
1,-2,2,rabbit,82.8
1,2,4,grass,65.0
1,7,0,rabbit,67.0
1,-5,0,wolf,372.1
1,1,2,grass,93.0
1,8,-3,rabbit,96.0
1,-6,-3,debris,47.0
1,6,8,grass,86.0
1,1,0,rabbit,88.5
1,-5,-11,debris,23.0
1,7,3,wolf,264.0
1,2,8,rabbit,51.5
1,-3,-8,grass,82.0
1,0,-6,debris,65.0
1,-3,-2,rabbit,96.5
1,5,-6,wolf,286.0
1,3,9,rabbit,100.6
1,0,2,rabbit,112.0
1,-10,-5,debris,28.0
1,2,12,debris,34.0
1,0,6,grass,50.0
1,6,2,rabbit,71.0
1,-8,3,rabbit,66.0
1,4,5,grass,92.0
1,-4,0,rabbit,83.9
1,-8,0,grass,96.0
1,-2,9,rabbit,76.0
1,-2,5,grass,75.0
1,2,-16,rabbit,15.0
1,19,-2,debris,71.0
1,9,-9,grass,96.0
1,-9,8,rabbit,33.0
1,1,-3,rabbit,2.0
1,2,6,grass,97.0
1,-3,3,grass,112.0
1,5,5,grass,122.0
1,1,-18,debris,27.0
1,-5,-2,grass,100.0
1,0,5,grass,90.0
1,6,4,debris,31.0
1,3,4,grass,107.0
1,-7,-9,debris,39.0
1,15,-13,debris,38.0
1,-15,-7,debris,30.0
1,0,3,wolf,301.0
1,8,-7,rabbit,45.0
1,-2,0,rabbit,34.0
1,-2,1,rabbit,54.8
1,1,3,debris,26.0
1,2,-4,grass,75.0
2,7,-4,rabbit,91.0
2,2,-6,grass,103.0
2,-3,-1,wolf,340.8
2,-2,2,rabbit,46.8
2,2,4,grass,75.0
2,2,-1,rabbit,83.5
2,-3,8,rabbit,69.0
2,-2,4,rabbit,77.0
2,1,2,grass,103.0
2,-6,-3,debris,57.0
2,6,8,grass,96.0
2,-5,-11,debris,33.0
2,2,8,rabbit,95.6
2,-3,-8,grass,92.0
2,0,-6,debris,75.0
2,0,2,wolf,329.0
2,7,2,wolf,288.5
2,-10,-5,debris,38.0
2,2,12,debris,44.0
2,0,6,grass,60.0
2,4,5,grass,102.0
2,-4,0,wolf,207.0
2,-8,0,grass,106.0
2,-2,5,grass,85.0
2,-1,3,rabbit,75.3
2,19,-2,debris,81.0
2,9,-9,grass,106.0
2,1,7,rabbit,46.5
2,2,6,grass,107.0
2,-3,0,rabbit,26.0
2,5,5,grass,132.0
2,9,-6,rabbit,39.0
2,1,-18,debris,37.0
2,-7,-2,wolf,260.0
2,-1,2,rabbit,78.3
2,-5,-2,grass,110.0
2,3,-17,rabbit,10.0
2,-9,2,rabbit,61.0
2,-9,7,rabbit,28.0
2,7,-1,rabbit,62.0
2,1,-5,rabbit,29.5
2,0,5,grass,100.0
2,6,4,debris,41.0
2,3,4,grass,117.0
2,-7,-9,debris,49.0
2,15,-13,debris,48.0
2,-15,-7,debris,40.0
2,6,-5,wolf,275.0
2,1,3,debris,36.0
2,-2,-2,rabbit,91.5
3,2,-6,rabbit,86.0
3,1,2,grass,113.0
3,6,8,grass,106.0
3,6,3,wolf,277.5
3,-10,-5,debris,48.0
3,2,12,debris,54.0
3,-3,4,rabbit,34.5
3,-5,-2,grass,120.0
3,4,5,grass,112.0
3,-2,5,rabbit,59.8
3,2,-16,rabbit,5.0
3,19,-2,debris,91.0
3,9,-9,grass,116.0
3,1,-18,debris,47.0
3,-2,7,rabbit,62.0
3,-9,6,rabbit,23.0
3,-3,-8,grass,102.0
3,-8,1,rabbit,56.0
3,-2,4,rabbit,67.8
3,1,3,debris,46.0
3,-7,-9,debris,59.0
3,-1,3,rabbit,70.2
3,-7,-3,wolf,246.0
3,-2,-2,wolf,193.3
3,2,4,grass,85.0
3,-6,-3,debris,67.0
3,0,-6,debris,85.0
3,-15,-7,debris,50.0
3,0,6,rabbit,81.5
3,5,-4,wolf,264.0
3,-4,0,wolf,200.0
3,-8,0,grass,116.0
3,2,-2,rabbit,78.5
3,9,-5,rabbit,33.0
3,15,-13,debris,58.0
3,2,6,grass,117.0
3,5,5,grass,142.0
3,3,8,rabbit,90.6
3,-1,1,wolf,348.4
3,6,4,debris,51.0
3,0,5,grass,110.0
3,3,4,grass,127.0
3,-3,-3,wolf,341.2
3,8,0,rabbit,57.0
3,-5,-11,debris,43.0
3,8,-4,rabbit,86.0
4,2,-1,rabbit,73.5
4,1,2,grass,123.0
4,6,8,grass,116.0
4,-1,6,rabbit,55.0
4,-10,-5,debris,58.0
4,2,12,debris,64.0
4,-3,4,rabbit,60.3
4,9,-4,rabbit,81.0
4,-5,-2,grass,130.0
4,4,5,grass,122.0
4,-10,6,rabbit,18.0
4,-4,-3,wolf,321.1
4,19,-2,debris,101.0
4,9,-9,grass,126.0
4,10,-6,rabbit,27.0
4,1,-18,debris,57.0
4,-6,-2,wolf,232.0
4,-3,-8,grass,112.0
4,-3,-1,wolf,173.1
4,1,3,debris,56.0
4,-7,-9,debris,69.0
4,-5,1,wolf,180.0
4,5,4,wolf,266.5
4,6,5,grass,109.7
4,2,4,grass,95.0
4,-6,-3,debris,77.0
4,0,-6,debris,42.5
4,-1,4,rabbit,54.8
4,-15,-7,debris,60.0
