grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
34,84.3,129.8,0.0,5,291.6,330.8,18.2,31,24.1,33.1,8.5
26,94.1,130.8,0.0,5,297.7,330.8,18.2,32,32.3,36.3,9.0
22,104.2,132.0,0.0,5,298.6,330.8,18.2,36,29.6,38.9,8.7
25,104.6,131.1,0.6,7,248.3,330.8,18.4,33,22.1,39.7,8.3
28,105.5,132.7,0.7,7,241.4,330.8,18.4,22,21.6,41.8,8.0
29,105.3,131.4,1.0,7,227.3,330.8,18.4,16,30.1,42.3,6.3
43,94.6,131.4,1.7,7,214.5,330.8,18.4,18,21.4,41.9,6.3
50,94.7,130.6,1.7,7,208.8,330.8,18.4,17,20.5,39.5,5.7
52,99.3,130.5,1.8,7,194.3,330.8,18.4,16,22.4,39.5,5.5
61,94.4,130.9,1.8,7,175.9,330.8,18.4,20,31.3,39.5,5.7
64,101.2,129.9,1.7,6,186.9,332.5,17.1,24,28.3,38.3,5.8
69,101.6,129.7,1.9,6,169.7,332.5,17.1,30,31.3,38.6,5.8
74,100.2,129.5,2.2,6,152.6,332.5,17.1,41,28.1,36.9,5.9
72,104.6,128.9,2.4,6,145.3,332.5,17.1,50,33.0,36.7,5.9
69,102.4,129.6,2.4,6,132.1,332.5,17.1,63,34.2,35.9,5.8
69,100.1,130.2,2.5,6,127.2,332.5,17.1,78,31.7,35.8,5.8
69,101.0,129.8,2.6,6,130.9,332.5,17.1,87,28.0,35.3,5.9
64,102.7,130.1,3.2,6,125.6,332.5,17.1,94,27.9,36.0,5.9
52,103.8,130.1,3.6,6,125.9,332.5,17.1,108,28.7,35.7,6.0
50,93.6,129.9,3.9,5,158.6,333.2,15.5,113,28.5,36.2,6.0
35,101.5,130.8,3.7,6,159.3,334.0,15.8,120,29.2,37.3,6.0
33,103.1,130.5,3.4,6,174.1,334.0,15.8,123,26.4,38.8,6.1
35,96.0,132.0,3.4,6,175.5,334.0,15.8,116,25.2,40.5,6.2
32,93.6,132.2,3.4,6,176.9,334.0,15.8,109,24.4,41.5,6.0
26,98.8,132.1,3.8,6,193.6,334.0,15.8,103,22.5,40.6,6.1
23,97.2,131.0,3.0,7,184.6,334.3,15.2,102,22.9,38.8,6.1
22,97.7,128.6,2.4,7,200.8,334.3,15.2,85,23.4,38.3,6.0
17,104.1,129.5,2.4,7,197.4,334.3,15.2,87,22.2,37.8,5.8
19,106.3,127.8,2.1,7,204.2,334.3,15.2,75,20.4,38.3,5.9
19,98.5,126.1,1.8,7,205.2,334.3,15.2,63,24.9,41.2,5.9
16,86.1,128.6,2.6,7,218.0,334.3,15.2,62,23.8,41.4,5.9
15,89.2,126.3,1.4,7,209.9,334.3,15.2,58,31.0,42.0,6.1
10,95.0,122.6,0.5,7,201.9,334.3,15.2,68,29.0,42.8,6.1
12,103.6,126.7,0.4,7,198.9,334.3,15.2,65,24.2,41.7,6.1
12,89.3,132.5,0.4,7,195.8,334.3,15.2,56,27.4,43.9,6.1
16,95.3,128.3,0.3,7,197.2,334.3,15.2,53,24.0,45.2,6.1
17,89.4,125.7,0.3,7,191.0,334.3,15.2,45,30.7,48.3,6.0
20,89.8,126.8,0.2,7,179.7,334.3,15.2,47,30.9,49.5,6.0
19,92.8,125.4,0.5,7,176.9,334.3,15.2,50,26.2,47.0,6.1
17,92.2,126.3,0.9,7,173.0,334.3,15.2,51,25.5,46.8,6.1
16,93.6,124.8,0.9,7,157.8,334.3,15.2,46,31.7,46.7,6.0
21,87.5,126.0,1.0,7,152.1,334.3,15.2,50,26.6,45.6,6.0
17,93.0,125.9,1.2,7,159.4,334.3,15.2,49,30.6,45.4,6.1
18,91.1,125.9,1.7,7,170.0,334.3,15.2,42,30.9,44.2,6.1
17,84.4,123.3,2.4,7,154.8,334.3,15.2,49,26.8,44.7,6.0
18,88.9,122.6,2.5,7,145.4,334.3,15.2,48,28.4,43.8,5.9
25,88.3,125.4,1.8,7,156.0,334.3,15.1,51,24.4,45.5,5.9
23,91.4,123.5,1.8,7,146.7,334.3,15.1,45,29.9,46.1,5.8
29,91.0,125.9,1.6,7,137.1,334.3,15.1,45,26.2,45.7,5.8
27,97.1,124.7,1.9,6,165.2,334.5,15.5,43,27.5,43.8,5.9
28,88.2,123.3,2.2,6,167.7,334.5,15.5,42,26.9,44.7,5.9
32,85.1,121.9,2.3,6,159.2,334.5,15.5,44,34.1,45.1,6.0
28,90.1,123.7,2.3,6,170.0,334.5,15.5,44,34.2,46.5,6.2
25,94.9,124.4,2.1,6,159.0,334.5,15.5,52,32.6,45.9,6.3
23,93.0,127.4,2.1,6,147.1,334.5,15.5,52,37.5,46.5,6.3
25,93.7,126.0,2.3,6,131.5,334.5,15.5,63,32.1,48.0,6.3
24,96.3,129.2,1.7,6,116.0,334.5,15.5,68,31.3,49.0,6.3
23,96.7,130.2,1.8,5,132.4,334.2,16.4,63,32.4,50.6,6.2
29,91.0,130.4,1.9,5,120.7,334.2,16.4,67,29.5,51.9,6.2
27,93.0,129.7,2.1,5,109.0,334.2,16.4,65,32.3,52.0,6.1
24,93.7,129.1,2.2,5,97.3,334.2,16.4,64,32.4,52.7,6.1
26,93.4,129.2,1.4,5,96.8,334.2,16.4,68,31.0,52.5,6.1
24,97.4,130.3,1.3,5,94.2,334.2,16.4,70,30.0,52.8,6.1
26,92.7,129.3,1.6,4,116.9,334.0,17.5,67,28.4,52.8,6.0
26,94.9,127.9,1.4,4,127.5,334.0,17.5,61,30.7,54.1,5.9
26,100.4,127.8,1.5,4,117.0,334.0,17.5,62,28.8,53.1,5.9
