year,lat,long,name,energy
1,5,7,rabbit,18.5
1,1,8,debris,36.0
1,-3,-2,grass,60.0
1,1,9,debris,37.0
1,2,0,debris,36.0
1,8,2,debris,9.0
1,1,-1,wolf,331.8
1,9,3,debris,26.0
1,5,-8,rabbit,53.2
1,2,4,debris,46.0
1,-1,-4,rabbit,20.6
1,-1,-3,grass,97.0
1,-2,-1,debris,27.0
1,-6,-2,debris,44.0
1,4,1,rabbit,13.5
1,-3,-7,debris,40.0
1,3,-2,grass,42.0
1,3,3,grass,68.0
1,0,5,wolf,314.2
1,3,6,rabbit,29.0
1,0,-10,debris,12.0
1,-4,1,rabbit,41.8
1,6,3,grass,66.0
1,-5,-8,debris,37.0
1,-3,-1,grass,87.0
1,5,0,rabbit,59.0
1,-6,3,debris,20.0
1,4,-1,debris,55.0
1,2,3,debris,10.0
1,-9,-7,grass,124.0
1,-2,8,grass,83.0
1,1,-4,rabbit,20.8
1,7,0,rabbit,38.0
1,3,-1,debris,49.0
1,5,-7,rabbit,27.0
1,8,0,rabbit,21.0
1,5,-4,debris,33.0
1,-3,-6,grass,63.0
1,0,-5,grass,87.0
1,-2,7,rabbit,25.0
1,-5,-7,grass,57.0
1,2,9,debris,11.0
1,3,2,rabbit,24.3
1,6,1,debris,26.0
1,0,1,grass,78.0
1,6,4,rabbit,23.0
1,-1,4,debris,55.0
1,1,-5,debris,33.0
1,-4,3,debris,34.0
1,0,6,rabbit,70.5
1,1,3,debris,57.0
1,6,8,debris,30.0
1,-6,0,grass,88.0
1,7,-1,grass,92.0
1,8,3,grass,76.0
1,1,1,wolf,305.6
1,-7,-1,rabbit,12.5
1,5,4,rabbit,46.8
1,-10,3,debris,12.0
1,5,3,debris,39.0
1,5,1,grass,87.0
1,-8,0,rabbit,26.9
1,0,-2,debris,43.0
1,-2,-12,grass,86.0
1,-2,2,rabbit,72.9
1,-9,-3,debris,32.0
1,2,1,grass,92.0
1,-3,1,wolf,260.8
1,-3,3,rabbit,26.9
1,8,6,debris,34.0
1,-7,1,debris,56.0
1,0,11,debris,15.0
1,0,0,wolf,332.2
1,5,-10,debris,83.0
1,4,-5,debris,43.0
1,-2,3,rabbit,27.5
1,1,-6,grass,101.0
1,-13,3,rabbit,18.0
1,5,-1,rabbit,27.9
1,0,-4,rabbit,28.2
1,-1,5,rabbit,49.3
1,-16,0,rabbit,7.0
1,0,-6,rabbit,10.0
1,1,-9,debris,42.0
1,3,-3,debris,29.0
1,3,-4,grass,102.0
1,2,-1,rabbit,27.0
1,-14,5,grass,99.0
1,-2,-6,debris,42.0
1,7,1,rabbit,20.0
1,5,8,rabbit,20.0
1,-4,-3,debris,62.0
1,0,-7,rabbit,22.6
1,4,2,rabbit,78.4
1,2,6,debris,22.0
1,-4,2,grass,38.0
1,1,0,debris,47.0
1,-11,3,grass,93.0
1,-1,8,rabbit,54.3
1,5,-2,debris,36.0
1,-5,-9,debris,38.0
1,-1,-2,debris,62.0
1,1,2,grass,102.0
1,-7,0,debris,18.0
1,-4,-4,debris,73.0
1,4,9,debris,52.0
1,-2,-10,debris,23.0
1,-4,-1,debris,33.0
1,3,-6,grass,77.0
1,6,0,rabbit,33.2
1,10,1,debris,44.0
1,-14,3,debris,72.0
1,-3,-12,debris,37.0
1,3,7,rabbit,4.0
1,7,-11,debris,31.0
1,-1,7,debris,31.0
1,-4,0,rabbit,20.5
1,1,-3,grass,60.0
1,-9,9,rabbit,4.0
1,-8,-3,debris,15.0
1,3,0,debris,41.0
1,6,6,rabbit,40.5
1,2,-4,rabbit,5.0
1,5,-5,grass,51.0
1,-8,2,debris,61.0
1,-13,4,rabbit,37.4
1,7,5,grass,78.0
1,-5,-1,debris,50.0
1,5,2,rabbit,39.0
1,-2,10,debris,60.0
2,5,7,rabbit,15.0
2,2,0,debris,46.0
2,8,2,debris,19.0
2,-1,4,debris,65.0
2,6,2,rabbit,27.8
2,-1,-3,grass,107.0
2,-6,-2,debris,54.0
2,-5,-1,debris,60.0
2,4,1,rabbit,26.3
2,3,3,rabbit,63.3
2,2,-3,rabbit,3.6
2,5,-7,rabbit,13.5
2,-5,-8,debris,47.0
2,6,-9,rabbit,40.5
2,2,-2,rabbit,59.5
2,-2,8,rabbit,100.8
2,7,0,rabbit,42.7
2,6,1,debris,36.0
2,0,1,grass,88.0
2,9,3,debris,36.0
2,-4,3,debris,44.0
2,6,8,debris,40.0
2,-10,3,debris,22.0
2,1,-2,wolf,291.7
2,4,9,debris,62.0
2,-2,-12,grass,96.0
2,2,1,grass,102.0
2,5,-2,debris,46.0
2,8,3,grass,86.0
2,-3,-6,grass,73.0
2,5,-10,debris,41.5
2,0,-4,rabbit,14.1
2,10,1,debris,54.0
2,1,-9,debris,52.0
2,3,-3,debris,39.0
2,-12,2,rabbit,35.2
2,7,1,rabbit,10.0
2,0,-10,debris,22.0
2,4,7,rabbit,19.0
2,-4,2,rabbit,30.4
2,-2,2,rabbit,21.3
2,0,11,debris,25.0
2,8,1,rabbit,9.0
2,1,2,grass,112.0
2,-4,-4,debris,83.0
2,-2,-10,debris,33.0
2,-1,-4,rabbit,18.7
2,-3,-12,debris,47.0
2,-1,-8,rabbit,15.7
2,3,-1,debris,59.0
2,1,-3,rabbit,25.4
2,-6,3,debris,30.0
2,-10,-6,grass,116.2
2,3,0,debris,51.0
2,-14,3,debris,82.0
2,7,-1,rabbit,42.0
2,1,8,debris,46.0
2,-3,-2,grass,70.0
2,1,9,debris,47.0
2,1,-1,wolf,165.9
2,2,9,debris,21.0
2,-7,0,debris,28.0
2,-2,-1,debris,37.0
2,4,3,rabbit,78.3
2,-14,5,rabbit,91.9
2,3,-2,grass,52.0
2,1,0,debris,57.0
2,-1,1,rabbit,67.5
2,-3,7,rabbit,50.5
2,6,3,rabbit,61.0
2,-7,1,debris,66.0
2,-3,-1,grass,97.0
2,5,0,rabbit,29.5
2,4,-1,debris,65.0
2,-9,-7,grass,62.0
2,-16,1,rabbit,1.0
2,5,-4,debris,43.0
2,0,0,wolf,166.1
2,2,3,debris,20.0
2,-2,7,rabbit,12.5
2,-5,-7,grass,67.0
2,3,2,rabbit,73.4
2,1,5,wolf,292.6
2,5,6,rabbit,5.5
2,0,-2,debris,53.0
2,1,-5,debris,43.0
2,6,5,rabbit,34.1
2,0,6,wolf,174.8
2,-5,3,rabbit,44.4
2,-6,0,rabbit,61.5
2,-3,2,rabbit,22.5
2,1,-4,rabbit,21.6
2,5,3,debris,49.0
2,4,-2,rabbit,22.9
2,-9,-3,debris,42.0
2,4,-11,grass,79.0
2,8,6,debris,44.0
2,2,4,debris,56.0
2,4,-5,debris,53.0
2,1,-6,rabbit,65.5
2,-13,3,rabbit,9.0
2,5,1,rabbit,28.5
2,-1,6,rabbit,44.3
2,3,-4,rabbit,61.0
2,2,-1,rabbit,13.5
2,-1,7,debris,41.0
2,-2,-6,debris,52.0
2,6,-6,rabbit,51.6
2,6,-2,rabbit,41.1
2,-3,-7,debris,50.0
2,2,6,debris,32.0
2,1,3,debris,67.0
2,-4,-1,debris,43.0
2,-11,3,grass,103.0
2,6,-1,rabbit,28.2
2,-5,-9,debris,48.0
2,-1,-2,debris,72.0
2,-1,0,wolf,278.6
2,0,-5,rabbit,32.1
2,-9,-1,rabbit,21.9
2,2,2,wolf,291.6
2,3,-6,grass,87.0
2,-2,10,debris,70.0
2,7,-11,debris,41.0
2,-5,1,wolf,261.0
2,-8,-3,debris,25.0
2,6,6,rabbit,41.3
2,5,-5,grass,61.0
2,-8,2,debris,71.0
2,7,5,rabbit,39.8
2,-4,-3,debris,72.0
2,5,2,rabbit,19.5
3,-2,-7,rabbit,8.9
3,2,0,debris,56.0
3,8,2,debris,29.0
3,-1,4,debris,75.0
3,7,6,rabbit,21.4
3,6,2,rabbit,26.7
3,3,8,rabbit,9.0
3,-1,-3,rabbit,72.6
3,0,4,wolf,279.3
3,-6,-2,debris,64.0
3,-5,-1,debris,70.0
3,4,-3,rabbit,19.4
3,3,3,wolf,307.4
3,0,5,wolf,183.9
3,2,-3,wolf,317.8
3,7,3,rabbit,22.7
3,-5,-8,debris,57.0
3,2,-2,wolf,180.3
3,-2,8,rabbit,50.4
3,-1,3,rabbit,15.6
3,0,-7,rabbit,21.6
3,7,4,rabbit,26.4
3,5,5,rabbit,28.5
3,6,1,debris,46.0
3,0,1,wolf,224.4
3,9,3,debris,46.0
3,-4,3,debris,54.0
3,7,-2,rabbit,28.1
3,-5,0,rabbit,24.6
3,6,8,debris,50.0
3,-12,4,rabbit,4.0
3,3,-5,rabbit,2.6
3,-1,-6,rabbit,17.6
3,-10,3,debris,32.0
3,4,9,debris,72.0
3,-2,-12,grass,106.0
3,8,-1,rabbit,29.9
3,2,1,rabbit,129.4
3,0,-3,rabbit,11.2
3,5,-2,debris,56.0
3,8,3,grass,96.0
3,-3,-6,grass,83.0
3,5,-10,debris,51.5
3,-1,9,rabbit,56.7
3,5,-1,rabbit,17.9
3,10,1,debris,64.0
3,1,-9,debris,62.0
3,3,-3,debris,49.0
3,4,1,rabbit,19.5
3,0,-10,debris,32.0
3,-4,2,rabbit,35.5
3,0,11,debris,35.0
3,-13,5,rabbit,39.8
3,1,2,grass,122.0
3,-4,-4,debris,93.0
3,-2,-10,debris,43.0
3,-3,-12,debris,57.0
3,3,-1,debris,69.0
3,1,-3,rabbit,14.2
3,-6,3,debris,40.0
3,-10,-6,grass,126.2
3,7,2,rabbit,47.3
3,3,0,debris,61.0
3,3,4,rabbit,25.1
3,-14,3,debris,92.0
3,6,-5,rabbit,47.6
3,7,-1,rabbit,21.0
3,1,8,debris,56.0
3,-3,-2,grass,80.0
3,1,9,debris,57.0
3,2,9,debris,31.0
3,-7,0,debris,38.0
3,-2,0,wolf,267.0
3,-2,-1,debris,47.0
3,4,3,rabbit,14.5
3,-14,5,rabbit,46.0
3,1,0,debris,67.0
3,4,4,rabbit,72.9
3,7,-9,rabbit,27.9
3,-4,1,rabbit,21.7
3,6,3,rabbit,30.5
3,-7,1,debris,76.0
3,-3,-1,grass,107.0
3,5,0,rabbit,54.2
3,4,-1,debris,32.5
3,-9,-7,grass,72.0
3,4,0,rabbit,16.0
3,5,-4,debris,53.0
3,2,3,debris,30.0
3,-5,-7,grass,77.0
3,0,-2,debris,63.0
3,1,-5,debris,53.0
3,-6,0,wolf,276.4
3,5,3,debris,59.0
3,-9,-3,debris,52.0
3,4,-11,grass,89.0
3,8,6,debris,54.0
3,2,4,debris,66.0
3,4,-5,debris,63.0
3,-2,3,rabbit,17.5
3,1,-6,rabbit,32.8
3,-11,2,rabbit,34.7
3,5,1,rabbit,14.2
3,8,-2,rabbit,38.6
3,3,-4,rabbit,30.5
3,-1,7,debris,51.0
3,-2,-6,debris,62.0
3,-8,0,rabbit,16.9
3,-3,-7,debris,60.0
3,2,6,debris,42.0
3,-3,8,rabbit,35.6
3,1,3,debris,77.0
3,-4,-1,debris,53.0
3,-11,3,rabbit,43.3
3,-5,-9,debris,58.0
3,-1,-2,debris,36.0
3,0,-5,rabbit,16.0
3,4,6,rabbit,10.0
3,3,-6,grass,97.0
3,-2,10,debris,80.0
3,7,-11,debris,51.0
3,-8,-3,debris,35.0
3,0,-1,grass,54.0
3,5,-5,rabbit,41.0
3,-8,2,debris,81.0
3,-4,-3,debris,82.0
4,6,4,rabbit,15.7
4,3,1,rabbit,9.5
4,2,0,debris,66.0
4,8,2,debris,39.0
4,-1,4,debris,85.0
4,6,2,rabbit,34.2
4,9,2,rabbit,25.0
4,-1,-3,rabbit,36.3
4,0,4,grass,103.0
4,-6,-2,debris,74.0
4,-5,-1,debris,80.0
4,6,-2,rabbit,15.0
4,-2,-2,rabbit,15.7
4,3,3,rabbit,9.5
4,2,-6,rabbit,1.9
4,3,10,grass,86.0
4,-5,-8,debris,67.0
4,6,-9,rabbit,15.2
4,4,-2,rabbit,12.9
4,8,0,rabbit,8.1
4,6,1,debris,56.0
4,9,3,debris,56.0
4,-4,3,debris,64.0
4,-10,2,rabbit,28.2
4,-5,0,wolf,282.9
4,6,8,debris,60.0
4,-2,9,rabbit,35.4
4,5,4,rabbit,44.8
4,-10,3,debris,42.0
4,1,-2,wolf,189.3
4,4,9,debris,36.0
4,-2,-12,grass,116.0
4,-3,4,wolf,282.5
4,2,1,rabbit,64.7
4,5,-2,debris,66.0
4,8,3,rabbit,35.3
4,-3,-6,rabbit,25.2
4,5,-10,debris,61.5
4,5,-1,rabbit,31.3
4,10,1,debris,74.0
4,1,-9,debris,72.0
4,3,-3,debris,59.0
4,-1,-6,rabbit,7.4
4,4,1,rabbit,5.7
4,-14,6,rabbit,34.8
4,-3,-5,grass,99.0
4,-5,2,rabbit,26.5
4,0,-10,debris,42.0
4,4,7,rabbit,5.0
4,0,11,debris,45.0
4,-13,5,rabbit,34.5
4,1,2,grass,132.0
4,-4,-4,debris,46.5
4,-2,-10,debris,53.0
4,-3,-12,debris,67.0
4,-10,4,rabbit,38.2
4,3,-1,debris,79.0
4,6,-4,rabbit,28.1
4,-6,3,debris,50.0
4,-10,-6,grass,136.2
4,2,-5,rabbit,20.1
4,3,0,debris,71.0
4,3,4,wolf,294.4
4,-14,3,debris,102.0
4,7,-1,rabbit,25.6
4,1,8,debris,66.0
4,-3,-2,grass,90.0
4,1,9,debris,67.0
4,2,9,debris,41.0
4,-7,0,debris,48.0
4,-2,-1,debris,57.0
4,-14,5,rabbit,23.0
4,3,-2,rabbit,9.3
4,1,0,debris,77.0
4,4,4,wolf,178.2
4,4,2,rabbit,9.2
4,-3,7,rabbit,20.6
4,6,3,rabbit,15.2
4,-7,1,debris,86.0
4,-3,-1,grass,117.0
4,5,0,rabbit,27.1
4,4,-1,debris,42.5
4,-9,-7,grass,82.0
4,4,-3,wolf,293.9
4,5,-4,debris,63.0
4,0,0,wolf,212.4
4,2,3,debris,40.0
4,-5,-7,grass,87.0
4,3,2,rabbit,79.6
4,0,-2,debris,73.0
4,1,-5,debris,63.0
4,7,-4,rabbit,35.1
4,1,6,wolf,170.9
4,0,-6,rabbit,9.5
4,5,3,debris,69.0
4,-4,-6,rabbit,23.2
4,0,-8,rabbit,14.1
4,-9,-3,debris,62.0
4,-9,1,rabbit,11.9
4,4,-11,grass,99.0
4,8,6,debris,64.0
4,2,4,debris,76.0
4,4,-5,debris,73.0
4,1,-6,rabbit,16.4
4,3,-4,wolf,166.5
4,-1,7,debris,61.0
4,-2,-6,debris,72.0
4,8,4,rabbit,13.1
4,-3,-7,debris,70.0
4,2,6,debris,52.0
4,1,3,debris,38.5
4,-4,-1,debris,63.0
4,-11,3,rabbit,21.7
4,-5,-9,debris,68.0
4,-1,-2,debris,46.0
4,-1,0,wolf,255.4
4,8,7,rabbit,8.7
4,0,9,rabbit,42.2
4,3,-6,rabbit,25.5
4,9,0,rabbit,17.0
4,-2,10,debris,90.0
4,7,-11,debris,61.0
4,-4,0,rabbit,19.6
4,-8,-3,debris,45.0
4,0,-1,grass,64.0
4,-8,2,debris,91.0
4,-4,-3,debris,92.0
4,5,2,rabbit,21.1
5,-14,7,rabbit,29.8
5,2,0,debris,76.0
5,8,2,debris,49.0
5,-1,4,debris,95.0
5,7,4,rabbit,2.2
5,9,2,rabbit,27.5
5,-3,9,rabbit,20.4
5,-1,-3,rabbit,18.2
5,0,4,grass,113.0
5,-6,-2,debris,84.0
5,-5,-1,debris,40.0
5,3,3,rabbit,4.2
5,3,10,grass,96.0
5,-5,-8,debris,77.0
5,4,-2,rabbit,12.9
5,7,0,rabbit,12.6
5,8,0,rabbit,4.2
5,0,-7,rabbit,6.7
5,7,-8,rabbit,2.6
5,5,5,wolf,194.0
5,6,1,debris,66.0
5,0,1,wolf,250.8
5,9,3,debris,66.0
5,-4,3,debris,74.0
5,-10,2,rabbit,16.4
5,-5,1,wolf,301.5
5,6,8,debris,70.0
5,-10,3,debris,52.0
5,5,-3,wolf,294.9
5,4,9,debris,46.0
5,-2,-12,grass,126.0
5,2,1,rabbit,74.1
5,0,-3,wolf,180.3
5,-14,4,rabbit,63.5
5,5,-2,debris,76.0
5,8,3,rabbit,17.7
5,-3,-6,rabbit,12.6
5,5,-10,debris,71.5
5,-1,9,rabbit,27.8
5,10,1,debris,84.0
5,1,-9,debris,82.0
5,3,-3,debris,69.0
5,-3,-5,rabbit,77.7
5,0,-10,debris,52.0
5,8,-4,rabbit,22.6
5,0,11,debris,55.0
5,1,2,rabbit,65.3
5,-4,-4,debris,56.5
5,-10,-7,grass,118.1
5,-2,-10,debris,63.0
5,-3,-12,debris,77.0
5,3,-1,debris,89.0
5,6,0,rabbit,25.6
5,-6,3,debris,60.0
5,-13,4,rabbit,29.5
5,-10,-6,grass,68.1
5,2,-5,rabbit,15.7
5,3,0,debris,81.0
5,-14,3,debris,51.0
5,1,8,debris,76.0
5,-3,-2,rabbit,30.4
5,1,9,debris,77.0
5,2,9,debris,51.0
5,-6,-1,grass,62.0
5,-7,0,debris,58.0
5,-2,0,wolf,243.8
5,-2,-1,debris,67.0
5,4,3,wolf,279.4
5,1,0,debris,87.0
5,6,3,rabbit,15.5
5,-7,1,debris,96.0
5,-3,-1,grass,127.0
5,4,-1,debris,52.5
5,-9,-7,grass,92.0
5,5,-4,debris,73.0
5,2,3,debris,50.0
