grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
15,81.3,128.3,0.0,6,318.3,383.8,26.7,10,42.1,77.1,6.7
14,93.6,127.1,0.0,6,303.0,383.8,26.7,8,38.1,76.5,6.9
14,103.6,127.1,0.0,7,263.2,382.2,26.3,6,35.0,74.0,6.8
17,101.6,125.2,0.9,7,239.0,382.2,26.3,5,38.4,72.8,7.0
17,105.7,125.7,0.9,7,212.7,382.2,26.3,6,35.6,73.1,7.5
19,104.4,126.9,1.3,7,186.5,382.2,26.3,7,32.0,73.3,7.8
23,98.2,124.9,2.0,7,163.8,382.2,26.3,5,43.6,73.1,8.1
26,96.6,124.9,2.1,7,137.6,382.2,26.3,7,36.6,73.5,8.9
28,96.5,125.2,2.2,7,111.3,382.2,26.3,8,40.5,73.5,9.1
30,93.1,126.5,2.5,6,107.9,380.7,25.0,8,47.7,73.3,9.5
32,95.8,127.7,2.8,6,84.8,380.7,25.0,9,52.1,73.7,9.1
29,105.3,128.3,2.8,4,100.3,381.4,24.0,11,51.3,74.4,10.1
32,109.1,127.2,2.7,4,76.3,381.4,24.0,13,39.3,74.3,10.2
39,99.2,127.6,3.1,4,52.4,381.4,24.0,13,46.6,74.5,10.2
41,96.5,127.6,3.2,3,61.9,379.1,23.6,15,37.2,74.7,10.4
44,97.9,127.1,3.2,3,46.7,379.1,23.6,13,39.2,75.0,10.3
47,96.5,126.9,3.5,2,60.3,382.5,23.5,14,39.5,74.8,10.5
47,101.6,127.6,3.5,1,133.4,383.0,23.0,16,34.5,74.4,10.7
53,99.4,128.4,3.5,1,150.0,383.0,23.0,13,46.9,73.6,11.3
57,98.4,128.4,3.6,1,127.0,383.0,23.0,17,45.6,73.5,11.4
60,98.8,127.7,3.6,1,104.0,383.0,23.0,19,44.1,73.7,11.5
61,99.9,127.0,3.8,1,81.0,383.0,23.0,22,43.6,73.5,11.5
66,97.4,125.9,4.0,1,58.0,383.0,23.0,26,39.1,73.3,11.6
67,98.7,125.1,4.0,1,35.0,383.0,23.0,28,38.2,73.2,11.5
65,100.1,124.5,3.9,1,12.0,383.0,23.0,31,44.5,73.2,11.5
67,102.2,124.0,3.9,0,,,,38,37.0,73.2,11.8
