grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
32,78.4,130.9,0.0,8,272.0,335.2,33.0,23,35.7,29.9,7.6
27,88.6,131.4,0.0,8,264.2,335.2,33.0,27,38.2,40.8,8.4
22,98.9,132.8,0.0,10,219.7,335.1,33.6,33,37.1,44.2,8.6
18,109.8,130.4,0.3,10,210.2,335.1,33.6,33,34.2,46.8,8.7
15,109.2,131.2,1.0,10,199.6,335.1,33.6,28,37.8,51.1,8.9
17,100.2,130.3,0.6,10,173.7,335.1,33.6,29,41.2,53.3,8.7
21,86.0,128.6,1.2,10,155.7,335.1,33.6,30,42.6,54.3,7.8
24,92.5,128.7,0.6,11,130.8,335.2,34.0,34,44.4,56.2,7.2
33,99.1,128.9,0.6,10,139.5,335.2,33.5,34,38.8,56.3,7.4
41,94.1,127.9,1.1,10,133.5,335.2,33.5,32,39.9,54.8,7.8
53,90.3,128.2,1.1,9,158.5,335.5,34.7,29,33.1,56.5,7.8
64,93.7,129.6,1.2,8,160.7,336.0,35.0,22,36.5,56.3,6.5
77,94.4,129.5,1.3,8,151.6,336.2,35.6,21,36.5,55.0,5.4
90,97.7,129.6,1.4,7,144.4,337.2,37.3,20,41.8,59.0,5.4
95,102.4,130.0,1.5,7,124.8,337.2,37.3,22,54.0,62.4,5.5
106,102.5,129.8,1.7,6,133.1,335.6,36.8,25,62.0,64.8,5.5
118,100.6,129.1,1.9,6,116.2,335.6,36.8,33,59.1,63.6,5.5
122,101.3,129.5,2.0,5,114.4,333.0,36.1,41,64.4,63.3,5.5
129,100.4,130.1,2.1,5,129.9,333.0,36.1,53,56.4,62.1,5.4
139,96.6,129.7,2.3,5,108.7,333.0,36.1,71,56.0,61.0,5.5
127,101.4,129.3,2.4,4,131.9,332.6,35.6,95,52.3,59.8,5.5
128,100.0,129.6,2.7,4,138.7,332.6,35.6,116,49.2,60.6,5.5
124,102.6,130.1,2.6,4,194.4,332.6,35.6,131,48.1,60.5,5.6
110,102.9,129.6,3.2,4,225.6,332.6,35.6,161,45.8,62.4,5.6
95,100.3,130.9,3.3,4,266.6,332.6,35.6,172,48.5,62.8,5.6
87,102.0,131.1,3.3,5,243.0,333.3,36.0,200,44.2,62.0,5.6
79,99.6,131.5,3.7,5,278.9,333.3,36.0,220,40.4,60.8,5.6
73,101.8,132.1,3.5,7,250.6,334.1,36.8,238,35.8,59.2,5.7
63,102.7,131.2,3.9,7,279.9,334.1,36.8,242,34.4,58.4,5.6
55,103.7,132.2,4.2,8,270.3,334.2,37.0,241,34.0,57.6,5.6
46,102.3,133.3,4.1,9,269.3,333.8,36.5,244,33.2,57.6,5.6
37,104.3,134.6,4.0,11,244.9,334.2,36.7,246,30.9,57.1,5.6
35,101.0,133.3,3.8,11,249.3,334.2,36.7,236,28.5,56.5,5.5
31,102.9,134.4,3.8,12,234.3,334.2,36.8,224,27.9,56.1,5.5
27,103.1,133.6,4.0,14,210.7,333.9,36.6,213,27.6,56.2,5.5
25,98.4,132.0,2.8,14,198.2,333.9,36.6,195,28.6,56.3,5.5
23,98.6,130.9,2.1,14,201.2,333.5,36.2,174,27.8,56.4,5.4
25,99.2,128.5,1.9,14,196.3,333.5,36.2,161,24.8,56.3,5.4
23,103.0,128.2,1.4,13,188.0,333.3,36.0,144,25.7,56.6,5.4
31,100.5,127.5,0.9,13,165.4,333.3,36.0,128,25.5,56.8,5.4
42,91.5,127.1,0.8,13,145.5,333.3,36.0,113,25.1,57.3,5.4
50,85.1,126.6,1.3,12,139.2,332.9,35.8,95,26.7,57.3,5.4
56,88.9,127.2,1.4,11,118.9,332.7,35.7,93,25.8,57.2,5.4
50,95.2,126.2,1.5,9,115.9,332.2,35.1,82,32.4,57.5,5.4
60,96.4,125.5,1.4,9,90.1,332.2,35.1,85,29.6,58.1,5.4
60,100.3,127.4,1.4,5,126.2,331.2,34.8,81,32.1,57.2,5.4
59,101.7,127.6,1.4,5,93.3,331.2,34.8,92,34.1,56.7,5.4
50,98.7,127.3,1.5,4,89.1,332.9,35.3,100,40.4,56.2,5.4
46,99.4,127.1,1.6,4,66.9,332.9,35.3,110,39.3,55.7,5.4
46,95.6,126.7,1.7,2,98.7,332.7,35.3,120,39.5,55.9,5.4
35,98.5,128.4,1.6,2,110.6,332.7,35.3,134,38.2,55.9,5.4
33,94.5,128.9,1.9,1,244.4,335.7,37.3,147,36.0,55.8,5.4
28,87.7,128.1,1.8,1,258.0,335.7,37.3,155,36.3,56.1,5.4
19,90.9,130.0,1.9,1,266.6,335.7,37.3,175,33.7,55.5,5.5
14,99.2,128.4,1.4,1,333.9,335.7,37.3,183,30.8,55.3,5.5
15,85.0,131.1,0.0,1,345.5,335.7,37.3,185,30.4,54.9,5.5
10,87.9,129.3,0.0,2,220.6,335.2,37.2,195,27.2,55.4,5.5
8,79.7,135.2,0.6,2,218.5,335.2,37.2,187,25.6,55.8,5.4
7,75.9,135.3,0.0,2,233.6,335.2,37.2,176,25.0,56.3,5.4
4,68.0,129.2,0.0,2,240.1,335.2,37.2,164,25.6,57.1,5.4
4,85.0,129.2,0.0,2,247.2,335.2,37.2,153,25.0,57.9,5.4
8,90.4,126.9,0.0,2,254.7,335.2,37.2,134,26.8,58.1,5.4
7,88.4,130.3,0.0,2,258.7,335.2,37.2,132,26.7,57.8,5.5
5,87.4,127.6,0.0,3,207.6,335.0,36.9,123,27.1,57.7,5.5
8,87.4,126.2,0.0,3,203.6,335.0,36.9,112,29.6,57.6,5.5
