grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
52,76.7,129.5,0.0,5,278.4,335.8,17.8,22,30.0,29.0,6.5
42,85.7,131.1,0.1,5,279.1,335.8,17.8,36,32.1,36.5,6.5
30,92.5,132.3,0.0,5,272.5,335.8,17.8,46,35.9,38.2,6.5
22,103.6,132.7,0.0,5,283.1,335.8,17.8,58,29.8,40.4,6.6
11,102.2,130.5,0.5,6,242.4,336.0,19.1,66,31.7,42.5,6.7
11,90.9,133.0,0.5,7,225.3,336.3,20.0,61,31.4,43.4,6.8
14,95.7,135.0,0.7,7,215.3,336.3,20.0,64,26.3,44.2,6.5
17,98.7,133.2,0.6,7,215.5,336.3,20.0,57,27.6,45.3,6.7
18,100.1,130.6,0.6,7,213.1,336.3,20.0,54,29.2,45.9,6.6
17,110.0,130.8,0.6,8,212.9,336.5,18.8,45,26.2,45.4,6.6
14,110.9,130.7,0.7,8,212.6,336.5,18.8,41,29.7,44.6,6.5
21,88.1,131.3,1.2,8,211.6,336.5,18.8,36,32.2,46.4,6.2
28,90.3,128.7,1.1,8,201.4,336.5,18.8,36,29.5,48.8,6.1
35,88.0,128.8,1.0,8,186.9,336.5,18.8,33,29.6,49.9,6.0
37,94.2,127.7,1.1,8,175.4,336.5,18.8,33,26.7,49.4,5.9
42,95.7,129.3,1.2,8,166.3,336.5,18.8,32,28.1,49.5,5.8
44,101.7,130.6,1.3,8,160.5,336.5,18.8,28,32.3,51.0,6.0
52,94.9,131.2,1.6,7,170.3,337.4,19.2,31,35.4,49.8,6.0
57,98.7,131.1,1.6,7,155.9,337.4,19.2,35,33.3,50.6,6.4
66,99.7,130.4,1.7,7,136.7,337.4,19.2,40,30.6,49.3,6.7
72,97.4,129.2,2.0,7,117.5,337.4,19.2,43,34.2,50.7,6.9
79,102.0,129.3,2.0,7,98.3,337.4,19.2,45,30.8,50.9,7.1
83,103.2,129.7,2.3,7,104.0,337.4,19.2,42,30.0,51.3,6.7
91,100.7,129.9,2.6,5,128.0,337.1,16.6,43,32.5,51.6,6.7
101,100.0,130.4,2.7,5,114.5,337.1,16.6,47,34.5,51.6,6.6
100,103.1,129.6,2.8,5,121.9,337.1,16.6,50,39.4,51.0,6.4
100,102.3,130.3,3.1,5,117.8,337.1,16.6,64,38.9,49.4,6.6
92,104.0,130.6,3.1,5,107.1,337.1,16.6,82,37.3,48.1,6.6
84,105.9,130.1,3.1,5,112.7,337.1,16.6,96,33.9,46.1,6.7
75,110.2,129.1,3.0,5,103.2,337.1,16.6,110,31.8,45.7,6.8
58,111.2,128.8,2.9,5,91.2,337.1,16.6,121,35.1,46.6,6.7
45,106.8,129.1,2.5,5,102.6,337.1,16.6,136,32.8,45.6,6.9
32,104.7,129.9,2.9,5,121.6,337.1,16.6,135,32.9,46.0,6.9
19,99.3,127.8,3.0,5,136.1,337.1,16.6,130,34.6,47.1,6.8
13,107.0,129.8,2.7,5,153.2,337.1,16.6,129,30.0,47.6,6.8
8,86.6,130.9,1.2,5,154.2,337.1,16.6,127,28.1,47.9,6.8
7,74.7,135.9,0.7,5,149.3,337.1,16.6,119,24.9,49.7,6.7
5,80.6,129.6,0.0,5,146.0,337.1,16.6,106,24.1,51.7,6.7
