grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
52,76.3,130.9,0.0,8,294.9,325.2,26.2,19,35.2,35.1,6.4
47,85.8,130.5,0.0,10,256.1,328.3,26.3,26,35.9,38.4,6.7
34,94.8,129.2,0.0,11,237.6,330.5,24.9,34,41.7,41.3,6.5
27,104.4,128.2,0.0,11,225.9,330.5,24.9,44,33.3,41.9,6.5
29,104.8,127.5,0.5,12,202.6,331.3,25.4,53,26.8,41.0,6.7
33,93.0,126.9,1.1,13,184.0,330.2,25.7,53,26.5,41.9,6.5
36,94.4,126.1,0.8,13,179.0,330.2,25.7,44,27.0,40.8,7.0
40,101.2,128.1,0.8,14,170.0,330.9,25.5,39,23.1,40.5,7.4
49,96.2,126.7,0.9,14,155.8,330.9,25.5,26,31.6,44.9,6.6
61,95.6,127.8,1.0,14,145.2,330.9,25.5,26,30.2,43.6,6.8
79,92.5,128.7,1.3,13,149.0,331.3,25.0,21,29.4,47.5,6.1
89,94.8,129.1,1.5,13,131.4,331.3,25.0,18,36.6,50.9,5.5
102,97.7,128.8,1.5,13,117.8,331.3,25.0,19,35.4,52.4,5.2
108,103.3,128.6,1.4,13,95.0,331.3,25.0,23,45.2,51.3,5.3
115,103.3,128.7,1.6,13,72.1,331.3,25.0,31,50.5,51.0,5.4
136,98.1,128.1,1.9,10,84.8,331.5,22.6,40,47.1,52.1,5.5
147,97.1,128.1,2.1,9,90.2,332.2,23.2,50,48.2,52.0,5.5
151,97.9,128.2,2.3,9,88.3,332.2,23.2,62,48.3,52.6,5.5
151,98.7,128.0,2.5,8,110.2,331.2,22.3,80,47.7,53.3,5.6
149,101.1,128.1,2.7,7,153.5,332.1,23.8,95,47.1,53.6,5.6
139,103.9,127.9,2.8,8,166.1,330.8,24.8,113,46.8,53.7,5.6
137,103.0,128.4,2.9,8,190.6,330.8,24.8,129,45.4,54.0,5.6
134,102.7,128.2,3.2,9,203.2,331.8,24.5,147,44.1,54.1,5.6
114,106.0,128.5,3.2,9,223.3,331.8,24.5,166,43.4,54.3,5.6
108,100.0,128.5,3.4,9,239.3,331.8,24.5,186,43.0,54.6,5.6
85,101.7,128.1,3.5,12,220.8,330.4,26.1,210,41.5,54.8,5.6
72,100.4,128.1,3.6,13,226.6,331.3,25.7,229,40.2,55.1,5.6
61,100.0,127.9,3.4,15,227.5,329.7,26.4,240,38.3,55.3,5.6
47,98.3,126.9,3.3,17,219.0,329.7,27.0,245,38.6,56.0,5.5
39,92.3,127.1,3.0,19,212.4,330.7,26.5,250,36.0,56.4,5.5
36,93.2,127.6,2.4,18,222.7,329.5,27.3,244,35.1,57.1,5.6
35,92.0,126.4,2.2,19,215.5,329.0,27.6,241,32.7,57.6,5.6
21,98.2,128.2,2.6,21,203.4,329.2,26.9,224,33.4,58.4,5.6
18,91.3,129.8,1.7,21,207.2,329.2,26.9,209,31.3,58.9,5.6
22,95.2,131.5,0.7,23,197.1,329.1,26.7,194,28.7,59.2,5.6
25,96.0,129.7,0.4,23,188.3,329.1,26.7,177,26.0,59.7,5.6
37,90.6,129.6,0.4,23,176.8,328.2,26.6,161,23.1,60.1,5.6
40,99.3,131.6,0.5,22,171.9,328.5,26.4,134,22.2,60.7,5.6
44,100.6,131.2,0.7,20,174.1,329.4,25.9,105,23.3,60.9,5.6
51,99.8,129.2,0.8,21,158.8,328.9,26.0,89,23.6,60.2,5.6
61,95.2,129.6,1.3,21,138.7,328.9,26.0,79,27.1,59.9,5.6
70,94.9,129.3,1.4,19,140.8,329.2,25.4,64,28.4,59.4,5.6
75,95.7,129.1,1.4,18,140.6,329.7,25.1,57,29.1,59.7,5.6
81,99.2,128.5,1.5,15,154.3,328.9,24.4,54,34.6,59.7,5.7
86,101.3,129.1,1.6,14,169.4,329.5,24.0,44,42.6,60.0,5.8
92,103.2,129.2,1.8,13,164.4,330.5,23.7,48,45.5,58.3,5.8
103,103.4,130.1,1.6,13,166.0,330.5,23.7,49,47.2,57.2,5.8
103,102.0,130.5,2.0,14,156.0,329.6,24.0,55,50.4,56.6,5.8
111,98.6,130.3,2.1,14,150.7,329.6,24.0,61,49.6,55.8,5.9
102,105.6,130.6,2.1,15,139.0,330.2,23.9,66,58.2,55.6,5.9
99,105.7,130.9,2.1,14,161.9,331.3,23.4,82,51.7,55.1,5.9
95,104.1,130.7,2.3,14,169.5,331.3,23.4,92,49.5,55.6,6.0
88,108.0,130.2,2.5,15,166.6,331.7,23.3,103,49.3,55.6,5.9
90,104.1,131.5,2.6,13,205.2,330.4,24.5,117,44.3,56.5,6.0
84,105.9,131.1,2.5,15,198.1,331.5,24.1,131,41.3,56.0,6.0
84,100.6,131.4,2.4,15,228.4,331.5,24.1,126,38.7,56.5,5.9
82,99.7,132.5,2.2,16,219.3,332.0,23.9,122,41.2,57.1,6.0
78,102.2,132.8,2.4,18,222.3,332.5,24.4,122,38.9,57.2,6.0
83,99.8,131.6,2.2,18,230.8,332.5,24.4,108,39.6,57.6,6.1
79,103.1,132.3,2.2,19,222.9,332.8,24.2,109,39.4,58.1,6.1
74,107.5,132.5,2.0,19,234.8,332.8,24.2,100,41.6,58.8,6.2
73,106.0,132.7,2.2,21,224.2,332.5,24.4,102,41.5,58.6,6.2
71,98.8,131.9,2.3,24,203.1,333.3,24.0,106,43.0,58.7,6.2
64,101.1,130.6,1.8,25,197.3,333.6,23.9,108,43.0,58.3,6.1
65,101.3,130.5,1.9,26,192.1,333.8,23.8,107,42.9,58.1,6.1
54,104.5,131.4,1.8,27,188.0,334.6,23.3,116,42.8,57.8,6.2
58,100.6,131.7,1.5,28,182.3,334.8,23.3,119,39.4,57.7,6.2
56,99.0,131.2,1.7,28,189.8,335.4,23.0,109,37.6,57.8,6.1
56,100.9,130.9,1.8,30,182.5,335.7,22.9,103,34.1,57.8,6.1
62,100.2,130.3,1.8,29,192.9,335.6,22.9,85,30.9,57.5,6.0
69,102.7,130.7,1.6,29,182.6,335.6,22.9,73,31.4,57.7,6.0
76,104.2,130.3,1.7,28,180.1,336.2,22.7,64,30.8,57.4,5.9
77,104.8,130.7,1.5,28,170.9,336.2,22.7,58,39.4,57.6,5.8
78,110.0,130.5,1.6,28,161.5,335.7,23.1,53,39.1,57.8,5.9
86,113.5,130.0,1.6,28,152.9,335.7,23.1,47,36.2,58.5,5.9
97,109.4,130.1,1.9,29,139.6,335.3,23.4,35,42.1,59.0,5.8
113,109.1,130.6,1.7,28,127.6,335.9,23.2,33,40.2,59.4,5.8
123,109.4,131.2,2.0,27,112.7,335.8,23.2,34,46.1,58.7,5.8
140,108.3,131.0,2.1,25,106.2,335.5,23.4,34,46.6,59.8,5.8
147,111.2,130.8,2.2,24,105.1,335.4,23.5,30,46.0,60.0,5.8
163,111.3,130.4,2.4,21,107.3,334.7,23.8,32,38.1,60.0,5.8
168,113.9,130.3,2.5,16,127.3,334.4,23.9,32,46.8,60.0,5.9
177,118.1,130.2,2.4,16,125.7,334.4,23.9,29,54.3,60.7,6.0
198,116.1,130.1,2.6,15,147.8,334.2,24.0,27,39.4,60.7,5.9
214,117.2,129.9,2.7,12,184.9,333.3,24.7,24,40.4,60.8,5.8
234,117.5,130.3,2.8,11,201.1,332.9,25.1,27,34.7,60.7,5.9
246,121.1,130.4,3.0,12,191.4,333.2,24.7,22,38.8,59.4,6.0
260,124.9,130.5,3.0,14,168.8,331.8,25.7,21,39.2,57.8,6.2
270,130.0,130.5,3.1,12,182.6,331.0,26.6,22,42.4,57.7,6.0
281,133.8,130.1,3.1,11,185.8,330.1,27.0,25,48.1,58.1,6.3
288,137.9,129.8,3.2,11,183.7,330.1,27.0,26,57.3,57.1,6.4
298,140.6,129.9,3.3,12,165.2,330.5,26.5,32,58.2,57.2,6.4
303,143.0,129.4,3.4,12,158.0,330.5,26.5,34,70.5,58.2,7.0
305,145.5,129.4,3.4,12,143.0,330.5,26.5,56,60.6,58.6,7.2
281,152.2,129.3,3.3,12,130.0,330.5,26.5,75,73.6,58.5,7.1
277,151.5,129.4,3.3,12,124.9,330.5,26.5,105,66.2,58.8,7.1
254,154.5,129.0,3.4,11,131.1,329.5,27.0,144,61.9,58.9,7.2
226,163.9,128.7,3.4,11,141.3,329.6,26.9,181,55.4,58.9,7.2
218,164.2,128.4,3.4,11,146.4,329.6,26.9,198,49.8,58.9,7.1
208,166.7,128.3,3.6,11,176.1,329.6,26.8,212,47.7,58.9,7.0
201,169.3,127.9,3.7,11,186.7,329.7,26.8,220,47.6,58.7,6.8
188,168.9,127.8,3.7,13,202.6,329.9,26.8,215,48.1,58.5,6.6
176,173.8,128.4,3.9,14,223.1,330.5,26.4,211,44.2,58.2,6.4
167,162.8,128.3,4.0,14,232.5,330.5,26.4,209,49.5,58.0,6.3
147,155.1,128.5,3.8,16,231.9,330.5,26.5,205,60.2,57.9,6.1
131,159.2,127.7,4.0,16,246.4,330.5,26.5,207,57.9,57.9,6.1
98,141.9,128.2,4.5,16,267.9,330.6,26.6,216,59.7,58.0,6.2
72,134.4,128.3,4.5,21,231.8,329.6,27.3,237,53.5,57.9,6.1
49,112.1,127.4,4.6,23,239.9,330.3,26.8,243,50.9,58.0,6.2
44,95.0,126.4,3.8,25,232.9,330.3,26.8,242,49.4,58.1,6.1
30,100.6,124.5,2.8,30,224.7,330.6,26.7,251,41.4,58.1,6.1
29,90.2,124.5,0.8,33,229.0,330.8,26.6,228,36.5,58.1,6.0
31,96.0,126.6,0.0,36,221.7,331.2,26.2,211,31.4,58.3,6.0
34,92.8,127.7,0.3,38,209.9,331.1,26.2,195,27.7,58.3,6.0
43,93.7,128.7,0.5,36,223.3,331.5,25.9,150,24.9,58.5,5.9
54,91.7,128.2,0.6,38,210.4,331.3,25.9,125,21.5,58.5,5.8
61,96.1,128.0,0.8,39,196.2,331.1,26.0,94,19.4,58.7,5.8
78,93.5,127.5,1.0,39,181.4,331.1,26.0,62,18.7,59.0,5.8
91,94.6,128.2,1.2,38,169.8,331.2,25.9,41,16.3,59.1,5.8
104,95.6,128.1,1.4,38,152.2,331.1,25.9,25,21.4,59.0,5.8
116,100.7,128.5,1.3,36,136.7,331.1,25.8,16,33.7,58.7,5.6
132,102.5,128.6,1.5,32,128.8,331.2,25.7,15,32.3,58.9,5.6
154,102.3,128.4,1.6,32,103.1,331.2,25.7,16,38.6,59.0,5.5
164,106.3,128.1,1.7,30,85.2,331.8,25.4,20,45.0,59.3,5.5
176,106.5,128.0,1.8,26,78.0,333.1,24.5,28,47.9,59.5,5.4
180,109.3,128.2,1.9,24,63.9,333.4,24.3,38,53.6,59.6,5.5
197,106.4,128.0,2.1,21,52.8,334.3,23.7,47,55.8,59.8,5.5
199,109.1,128.4,2.2,18,42.3,335.4,23.0,58,60.6,60.0,5.5
203,111.6,128.7,2.3,13,42.8,335.2,23.5,70,58.3,60.1,5.5
202,113.5,128.7,2.3,10,61.0,335.5,22.9,76,62.7,60.3,5.5
211,112.5,128.9,2.5,10,57.1,335.5,22.9,91,54.8,60.4,5.4
211,117.8,128.9,2.6,8,74.4,335.3,23.2,105,50.7,60.5,5.4
205,122.5,129.0,2.6,8,84.7,335.3,23.2,115,49.2,60.7,5.4
208,122.8,128.8,2.7,7,120.8,335.3,23.3,122,47.9,61.0,5.4
217,120.0,129.3,2.8,7,137.8,335.3,23.3,135,48.1,61.1,5.4
209,123.9,130.0,3.0,7,167.8,335.3,23.3,152,47.1,61.2,5.4
194,124.6,130.0,3.0,8,180.8,335.7,23.1,168,50.4,61.3,5.4
178,128.7,129.9,3.1,9,188.3,335.8,22.9,181,51.8,61.5,5.4
161,136.2,129.4,3.3,9,208.5,335.8,22.9,205,46.6,61.7,5.4
146,140.6,129.3,3.3,12,194.3,335.2,23.5,215,47.5,61.7,5.5
136,128.1,129.7,3.6,13,232.8,335.3,23.4,224,46.4,61.8,5.5
126,134.0,129.0,3.6,15,250.8,335.8,23.2,229,43.3,61.7,5.5
116,129.7,128.9,3.6,18,253.5,335.3,23.5,223,44.1,61.7,5.5
100,129.3,129.7,3.7,22,246.6,335.6,23.2,229,43.6,62.0,5.6
86,132.5,129.2,3.8,24,266.5,335.7,23.1,201,44.1,62.1,5.6
80,130.1,129.0,3.9,28,253.0,335.7,23.3,193,42.1,62.5,5.6
74,131.5,129.5,3.7,28,256.3,335.7,23.3,182,41.8,62.8,5.6
64,123.8,128.9,3.5,31,250.0,335.8,23.2,167,43.3,63.0,5.6
65,114.0,128.5,2.9,37,231.3,335.6,23.2,149,43.6,63.6,5.6
58,107.2,128.8,2.7,41,217.6,335.5,23.3,137,48.3,63.8,5.6
50,106.7,128.8,2.2,42,214.1,335.5,23.3,117,53.5,64.3,5.6
48,106.0,127.4,1.6,45,200.8,335.6,23.2,111,50.0,64.7,5.6
44,96.4,128.1,1.1,46,192.2,335.6,23.2,106,51.8,64.5,5.6
45,95.7,128.6,0.9,45,189.8,335.9,23.0,94,48.5,64.6,5.6
61,94.1,129.7,1.0,50,174.7,335.9,22.9,91,41.5,64.5,5.6
67,96.6,128.4,1.1,48,178.7,336.4,22.6,67,40.1,64.5,5.5
80,95.1,128.5,1.1,48,170.7,336.7,22.4,56,37.2,64.1,5.5
94,95.7,129.4,1.3,47,162.4,336.7,22.4,46,40.2,64.8,5.4
101,100.2,129.0,1.4,46,151.9,336.6,22.4,43,37.4,65.2,5.4
120,100.7,129.3,1.5,46,138.5,336.6,22.4,36,36.3,65.4,5.2
140,101.7,129.2,1.7,43,130.5,336.4,22.4,27,33.4,64.2,5.2
155,104.7,129.3,1.9,38,126.2,336.9,22.0,24,34.5,64.4,5.2
170,107.5,129.7,2.0,36,113.0,337.0,22.0,21,31.7,64.4,5.2
187,108.5,129.2,2.2,33,104.2,336.9,22.0,20,35.8,65.0,5.2
204,111.0,128.2,2.3,31,90.3,336.9,22.0,21,41.0,65.5,5.1
225,111.3,129.2,2.4,31,71.3,336.9,22.0,21,45.9,65.4,5.2
243,113.4,129.2,2.5,23,72.6,337.0,22.0,24,45.9,65.2,5.2
247,119.0,129.1,2.5,20,61.9,337.2,22.0,28,55.5,65.0,5.3
264,120.4,128.9,2.7,16,55.7,337.5,22.0,36,54.1,65.3,5.4
267,124.3,129.1,2.7,11,57.4,337.8,22.0,45,63.9,65.3,5.4
276,126.7,129.0,2.7,8,58.2,337.8,21.8,60,59.1,65.3,5.4
275,129.5,128.9,2.8,6,61.4,337.9,21.7,75,64.6,65.3,5.5
266,135.0,128.5,2.9,6,50.6,337.9,21.7,96,62.8,65.4,5.5
271,136.7,128.2,3.0,6,39.9,337.9,21.7,110,59.9,65.3,5.5
284,133.8,128.2,3.1,4,47.3,338.4,21.6,120,59.6,65.2,5.5
277,136.6,128.2,3.3,4,42.1,338.4,21.6,137,57.1,65.2,5.5
274,136.0,128.3,3.5,3,124.6,338.0,21.9,154,56.7,65.2,5.6
269,137.7,128.4,3.6,3,117.5,338.0,21.9,169,56.4,65.4,5.5
269,138.3,128.7,3.7,4,164.1,338.2,21.7,181,55.1,65.4,5.5
264,140.5,129.0,3.8,4,220.7,338.2,21.7,198,48.7,65.5,5.6
256,142.1,129.3,3.8,4,238.5,338.2,21.7,214,48.9,65.5,5.6
251,143.1,129.5,3.9,4,256.9,338.2,21.7,232,47.4,65.6,5.5
232,141.1,129.9,4.0,6,240.3,338.3,21.5,237,52.7,65.5,5.5
208,140.9,130.1,4.1,7,268.9,338.2,21.5,257,51.6,65.5,5.5
193,134.5,131.1,4.2,8,288.6,338.3,21.5,265,55.5,65.5,5.5
171,140.4,131.5,4.4,12,246.8,338.4,21.5,273,55.3,65.6,5.5
160,136.4,131.8,4.5,13,268.6,338.3,21.4,278,54.0,65.6,5.4
143,135.9,131.9,4.3,15,267.7,338.5,21.5,279,55.7,65.7,5.4
124,129.4,131.5,4.6,18,252.6,338.5,21.5,299,54.8,65.7,5.4
107,119.9,132.1,4.4,21,248.7,338.5,21.4,302,52.9,65.7,5.5
94,114.4,132.2,4.3,23,249.2,338.4,21.3,291,53.0,65.9,5.5
78,114.1,131.8,3.9,26,241.4,338.6,21.3,303,48.0,65.9,5.5
65,104.9,132.5,3.5,28,238.0,338.7,21.3,293,47.8,66.0,5.4
54,103.9,131.9,2.5,29,235.7,338.7,21.3,285,46.1,66.0,5.5
56,94.8,130.4,1.6,32,222.8,338.6,21.3,286,41.5,66.1,5.5
55,97.6,129.7,1.2,36,210.0,338.7,21.3,270,38.3,66.0,5.5
60,96.7,128.0,1.2,37,206.3,338.7,21.3,246,35.5,66.1,5.5
70,99.3,128.6,1.4,39,196.5,338.6,21.3,219,33.0,66.3,5.5
76,101.8,128.8,1.5,39,198.8,338.5,21.3,192,30.9,66.3,5.5
88,104.7,129.0,1.4,40,191.3,338.4,21.3,167,27.7,66.3,5.4
107,101.0,129.0,1.7,41,181.7,338.4,21.2,138,25.4,66.5,5.4
120,102.4,129.2,1.8,39,177.1,338.4,21.3,116,22.7,66.6,5.4
132,104.3,128.8,1.8,40,161.8,338.5,21.3,92,23.7,67.0,5.4
146,106.8,129.5,2.0,40,145.5,338.5,21.3,83,21.9,67.3,5.4
156,111.1,129.0,2.0,39,131.1,338.4,21.3,66,25.6,67.4,5.4
178,109.2,129.1,2.2,36,122.3,338.4,21.2,50,29.8,68.3,5.3
198,108.4,128.8,2.4,33,117.3,338.2,21.2,39,36.0,68.9,5.4
218,110.6,128.8,2.5,30,109.1,338.2,21.2,38,39.4,69.1,5.4
227,115.4,129.1,2.6,27,101.7,338.0,21.1,39,44.6,69.1,5.4
237,119.0,129.0,2.7,25,92.1,338.0,21.1,39,52.5,68.8,5.5
249,120.2,128.9,2.8,21,88.4,337.9,21.1,49,53.2,68.5,5.5
260,119.7,128.8,3.0,20,80.1,337.9,21.1,54,61.3,68.3,5.6
263,123.2,128.7,3.0,16,95.7,337.9,20.9,61,60.7,67.8,5.6
271,125.2,128.4,3.1,16,93.0,337.9,20.9,68,60.6,67.8,5.6
279,128.5,128.2,3.1,12,120.1,338.7,20.7,76,55.7,67.8,5.7
265,134.8,128.3,3.3,10,140.0,338.7,20.6,93,58.0,67.6,5.8
260,137.6,127.9,3.5,10,146.9,338.3,20.6,110,60.4,67.6,5.8
260,136.1,127.9,3.5,8,191.6,338.1,20.3,125,63.2,67.6,5.8
252,135.3,127.6,3.7,8,221.2,337.9,20.3,139,65.3,67.7,5.8
244,132.0,127.8,3.7,8,265.3,337.8,20.6,153,70.3,67.6,5.7
230,131.1,128.1,3.9,10,249.7,337.6,20.6,168,73.3,67.8,5.8
219,129.8,128.2,4.1,12,253.0,337.8,20.6,184,67.9,67.8,5.8
193,128.6,128.3,4.1,14,239.2,338.0,20.5,207,64.6,67.9,5.8
174,128.1,127.5,4.2,15,244.9,338.1,20.6,232,58.3,68.1,5.8
152,124.7,126.0,4.1,16,250.7,337.7,20.6,249,59.9,68.3,5.8
129,122.9,125.8,4.4,18,258.8,337.5,20.6,268,58.4,68.4,5.8
108,115.1,124.8,4.3,22,243.7,337.9,20.5,276,57.9,68.3,5.8
91,108.2,125.3,4.2,24,246.3,337.7,20.5,287,55.1,68.5,5.8
78,99.2,125.9,4.3,26,249.3,337.7,20.5,296,51.5,68.8,5.8
63,98.9,126.4,3.9,31,239.9,337.7,20.5,293,50.1,69.0,5.7
49,98.0,127.3,3.4,35,241.3,337.6,20.5,290,48.2,69.4,5.8
39,96.7,130.5,2.6,40,226.9,337.2,20.6,283,45.5,69.3,5.7
35,95.8,129.2,2.4,43,223.5,337.0,20.6,263,43.3,69.5,5.7
34,93.5,127.1,1.7,46,214.7,337.0,20.7,246,40.4,69.6,5.7
38,86.3,128.8,1.3,47,202.3,337.0,20.7,241,37.0,69.6,5.8
44,86.6,128.7,0.8,50,186.8,337.0,20.7,231,34.5,69.5,5.8
40,92.8,128.6,1.0,51,177.2,337.0,20.7,209,32.9,69.5,5.8
43,94.1,129.7,1.2,53,171.3,337.1,20.8,176,30.9,69.5,5.8
48,100.0,129.1,1.2,55,158.5,336.9,20.8,154,28.2,69.4,5.8
53,103.6,129.2,1.2,50,161.1,337.0,20.8,135,25.9,69.3,5.8
69,100.8,128.8,1.3,50,151.0,337.0,20.8,102,25.8,69.2,5.8
84,100.8,127.9,1.5,51,139.1,337.1,20.9,77,21.8,68.9,5.7
95,101.7,127.9,1.7,45,142.0,337.0,20.9,56,23.2,68.7,5.7
106,103.9,127.6,1.8,43,130.9,337.1,20.9,44,26.5,68.7,5.6
121,105.1,127.4,2.0,39,126.3,337.0,21.0,38,30.9,68.4,5.5
139,105.7,127.6,2.0,37,121.5,337.1,21.0,28,31.5,67.8,5.5
149,111.3,127.6,2.1,35,113.2,337.1,21.0,23,38.3,68.2,5.4
168,112.3,127.4,2.2,34,105.0,337.1,21.0,16,39.8,67.6,5.3
188,112.9,127.2,2.4,30,104.8,337.2,20.9,13,44.3,67.6,5.3
208,115.2,127.6,2.4,29,95.1,337.4,20.9,13,44.4,67.8,5.1
227,118.0,127.4,2.5,25,94.7,337.4,21.1,13,39.4,67.4,5.2
240,122.0,127.3,2.6,22,92.3,337.4,21.1,14,45.4,67.3,5.2
260,124.6,127.2,2.7,22,83.2,337.4,21.1,14,39.0,67.0,5.3
275,128.8,127.2,2.8,22,71.9,337.4,21.1,16,34.1,66.9,5.3
287,133.3,127.1,2.9,19,72.0,337.2,21.2,15,38.2,66.9,5.4
301,137.5,126.9,3.0,17,70.7,337.2,21.1,15,41.8,66.4,5.4
319,140.5,127.0,3.0,15,68.8,337.4,21.1,17,41.5,66.5,5.4
333,144.6,126.8,3.1,14,65.4,337.3,21.0,18,39.7,66.3,5.4
