grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
34,76.5,127.3,0.0,1,290.0,430.0,19.0,23,86.2,96.1,10.0
29,85.3,125.9,0.0,1,271.0,430.0,19.0,33,77.8,100.8,10.2
21,95.9,125.7,0.0,1,317.0,430.0,19.0,38,72.7,102.6,10.0
17,100.4,124.4,0.3,1,376.9,430.0,19.0,43,65.5,101.7,10.3
14,103.4,125.3,0.7,1,392.5,430.0,19.0,45,61.0,102.1,10.5
14,92.0,126.6,1.8,1,435.3,430.0,19.0,46,57.7,103.1,10.3
17,80.8,126.6,1.2,2,253.9,431.0,18.8,51,54.2,104.2,10.1
15,82.0,123.3,0.7,2,273.7,431.0,18.8,51,56.4,104.3,10.3
10,85.6,120.6,1.0,2,286.1,431.0,18.8,50,59.3,104.1,10.6
9,89.7,124.2,0.6,2,267.3,431.0,18.8,50,56.5,104.1,10.6
9,79.6,123.1,1.7,2,270.3,431.0,18.8,49,51.5,103.1,10.5
11,82.7,124.6,0.5,2,285.7,431.0,18.8,48,48.5,101.8,10.4
15,90.0,129.5,0.3,2,267.7,431.0,18.8,46,45.5,101.6,10.2
15,96.3,127.6,0.3,2,261.5,431.0,18.8,43,44.7,101.8,9.9
18,99.8,129.6,0.6,2,242.8,431.0,18.8,37,48.0,101.1,9.1
15,107.3,127.4,0.3,2,224.0,431.0,18.8,36,51.3,99.8,8.2
23,93.4,126.2,0.9,2,205.3,431.0,18.8,37,47.1,100.0,7.8
24,86.0,128.1,1.2,2,186.5,431.0,18.8,39,54.6,100.9,7.3
24,85.5,128.4,1.2,2,167.8,431.0,18.8,38,58.7,101.6,6.9
22,92.4,125.8,1.1,2,149.0,431.0,18.8,42,59.4,102.7,6.4
20,88.7,127.5,1.0,2,162.5,431.0,18.8,43,64.0,102.8,6.4
24,89.4,128.2,0.8,2,143.8,431.0,18.8,46,60.9,102.7,6.7
18,90.9,126.9,1.1,2,125.0,431.0,18.8,53,62.2,102.8,6.6
20,102.0,130.1,0.8,2,106.3,431.0,18.8,53,58.3,102.8,6.6
18,101.9,131.1,1.7,2,87.5,431.0,18.8,55,59.1,102.4,6.3
20,94.4,128.1,1.3,2,68.8,431.0,18.8,58,56.2,103.2,6.4
24,90.8,129.1,1.3,2,50.0,431.0,18.8,60,55.7,103.1,6.2
23,86.5,132.2,1.6,2,31.3,431.0,18.8,63,56.6,103.5,6.1
21,92.8,131.0,1.5,1,78.0,432.0,18.5,60,59.6,105.3,6.1
22,85.9,126.5,1.9,1,59.5,432.0,18.5,64,58.4,106.2,6.0
14,94.1,122.2,3.0,1,41.0,432.0,18.5,62,63.3,106.9,6.0
14,100.7,121.9,3.0,1,22.5,432.0,18.5,60,65.4,107.2,5.9
22,92.9,123.2,2.6,1,3.9,432.0,18.5,64,61.3,108.0,5.9
21,92.4,125.4,2.9,1,15.8,432.0,18.5,67,61.2,107.6,5.8
20,89.6,125.0,3.6,1,43.3,432.0,18.5,67,60.5,107.5,5.7
23,88.3,124.7,3.4,1,93.0,432.0,18.5,65,57.7,107.6,5.7
26,91.5,125.4,3.4,1,74.5,432.0,18.5,65,57.0,107.2,5.6
28,89.2,124.2,3.7,1,56.0,432.0,18.5,64,58.2,107.7,5.6
32,94.9,126.6,3.2,1,37.5,432.0,18.5,67,55.3,107.9,5.6
34,96.3,126.1,3.4,1,19.0,432.0,18.5,69,52.8,108.6,5.6
30,107.5,125.0,3.7,0,,,,67,54.2,108.6,5.6
