grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
24,78.0,131.1,0.0,8,288.5,349.9,24.5,23,38.9,37.3,7.9
20,88.1,131.2,0.0,9,282.0,349.6,24.6,25,37.9,46.4,7.0
16,97.5,129.6,0.0,9,260.9,349.6,24.6,29,37.1,47.1,7.0
16,104.2,129.7,0.3,9,244.9,349.6,24.6,27,32.9,50.8,6.1
15,102.3,127.7,0.3,9,238.0,349.6,24.6,25,38.5,54.9,6.0
19,102.0,129.2,0.3,9,224.6,349.6,24.6,22,41.7,64.8,5.4
36,88.7,130.9,0.7,9,213.1,349.6,24.6,20,44.9,66.3,5.5
43,92.0,129.5,0.7,9,199.5,349.6,24.6,21,49.2,68.1,5.5
62,93.5,129.9,0.9,10,169.8,349.1,23.8,24,47.2,65.4,5.6
73,97.0,131.2,0.9,10,153.6,349.1,23.8,24,47.3,63.1,5.6
81,100.0,130.1,0.9,10,129.8,349.1,23.8,31,45.6,60.1,5.6
90,97.9,129.9,1.3,10,120.2,349.1,23.8,37,47.7,58.3,5.6
101,99.7,131.3,1.4,10,115.4,349.1,23.8,42,46.9,55.7,5.6
104,103.8,130.3,1.6,8,133.6,346.9,22.8,54,42.7,57.0,5.7
115,97.6,129.4,1.9,7,151.2,346.9,22.3,58,53.1,58.1,5.8
121,100.1,128.3,2.1,6,161.4,347.0,22.7,79,46.5,60.2,5.8
113,102.5,127.9,2.2,5,216.9,347.3,22.3,93,50.4,59.2,5.8
104,105.0,127.2,2.5,6,200.0,346.9,21.2,111,53.1,61.7,5.7
107,99.1,125.3,3.0,6,237.9,346.9,21.2,124,51.0,63.6,5.7
99,103.8,125.5,3.0,6,272.2,346.9,21.2,140,48.5,64.7,5.8
89,103.8,125.2,3.2,8,249.7,346.7,20.5,150,52.6,66.8,5.8
81,99.9,123.1,3.4,8,274.8,346.7,20.5,177,48.9,66.5,5.8
72,95.3,122.2,3.7,9,290.4,346.5,20.3,193,47.4,66.1,5.9
58,97.2,121.5,3.8,13,258.0,345.4,20.9,201,47.6,67.5,5.9
50,92.4,119.5,3.8,16,247.3,344.6,20.9,202,46.8,69.0,5.9
49,86.6,118.9,4.2,17,254.0,344.7,20.9,202,44.7,70.2,5.9
50,90.0,121.6,3.2,19,243.6,344.2,21.3,193,44.4,73.3,5.9
41,95.1,122.5,3.2,19,256.2,344.2,21.3,188,42.6,73.0,6.0
41,87.6,122.0,2.8,21,246.1,344.4,21.2,185,40.9,72.1,6.0
33,92.1,126.3,1.3,21,247.6,344.4,21.2,176,42.1,73.7,6.0
31,95.5,130.3,0.9,25,222.8,344.6,20.5,185,37.6,71.9,6.0
35,101.1,129.9,0.4,25,218.7,344.6,20.5,167,34.8,71.9,5.9
44,95.8,129.7,0.7,24,225.3,345.0,20.1,148,33.4,72.7,5.9
45,101.8,129.0,0.7,26,217.6,344.5,20.4,126,32.9,72.6,5.9
57,96.9,128.0,1.0,26,210.2,344.5,20.4,111,31.7,75.7,5.9
70,92.5,128.0,1.4,26,218.2,344.9,19.8,85,29.2,79.4,5.9
82,95.4,127.7,1.4,27,207.2,344.9,19.7,63,32.3,85.9,5.9
89,99.7,127.8,1.4,28,193.3,344.5,20.2,52,34.8,86.0,5.8
97,105.1,127.4,1.5,30,174.4,344.6,20.0,42,38.2,84.4,5.7
113,106.5,127.7,1.5,29,170.1,344.5,20.1,37,36.4,85.7,5.8
127,107.3,127.1,1.7,29,156.1,344.4,20.0,33,40.5,85.8,5.8
146,107.3,127.3,1.9,28,155.1,344.2,20.0,30,36.6,78.4,5.7
155,112.3,127.5,1.9,28,144.2,344.2,20.0,28,34.6,79.0,5.8
165,116.2,127.4,2.0,26,145.6,345.0,19.1,24,33.0,76.4,5.7
184,115.0,127.6,2.1,25,137.3,345.4,18.5,19,45.0,70.0,5.6
204,116.5,127.8,2.2,24,129.9,344.5,18.1,22,41.1,66.9,5.5
211,121.1,128.2,2.3,24,121.0,344.5,18.1,24,47.4,61.4,5.4
216,126.0,127.8,2.5,23,114.3,344.4,18.1,31,47.1,55.5,5.4
227,129.6,127.8,2.5,21,124.6,344.4,18.2,35,43.4,49.2,5.3
234,132.4,127.8,2.7,18,140.7,344.8,17.4,40,46.8,49.9,5.4
243,135.9,128.0,2.7,19,137.1,344.8,17.4,40,51.3,49.5,5.4
254,136.8,128.3,2.8,17,147.3,344.8,17.5,47,55.8,47.7,5.5
257,140.6,127.9,2.9,17,154.1,344.6,17.6,52,64.8,47.8,5.5
256,143.2,128.0,2.9,16,159.3,344.5,17.7,62,64.8,45.8,5.6
269,140.2,128.0,3.2,16,195.2,344.5,17.7,63,60.8,45.0,5.6
276,141.5,127.8,3.3,16,200.7,344.4,17.5,71,60.6,44.3,5.7
275,144.6,127.9,3.4,15,229.3,344.5,17.5,76,57.6,43.8,5.7
274,148.0,128.2,3.5,16,221.4,344.6,17.4,85,57.7,43.9,5.8
282,148.8,128.1,3.4,19,213.2,344.6,17.4,87,58.9,42.1,5.8
286,151.4,128.2,3.4,20,209.9,344.4,17.5,89,61.5,40.8,5.8
289,153.2,128.4,3.5,20,206.8,344.4,17.5,98,62.4,40.5,5.9
290,157.5,128.3,3.5,20,200.7,344.4,17.5,113,54.5,39.4,6.0
288,162.1,128.5,3.5,21,198.1,344.3,17.5,127,47.5,39.3,6.0
287,160.3,128.0,3.6,21,196.6,344.3,17.5,132,50.9,39.9,5.9
286,163.1,128.2,3.6,21,197.0,344.3,17.5,141,44.9,39.4,5.9
287,162.3,128.3,3.6,23,186.2,344.4,17.5,149,42.6,38.8,5.7
279,163.7,128.7,3.6,24,184.4,344.5,17.5,157,43.9,39.1,5.7
278,157.0,128.6,3.6,25,196.4,344.6,17.5,148,53.7,39.6,5.6
274,150.1,129.1,3.7,26,215.7,344.4,17.5,149,55.7,40.2,5.6
270,148.4,129.8,3.8,28,210.6,344.5,17.5,151,53.9,40.3,5.5
265,140.8,129.7,3.8,30,211.2,344.6,17.3,148,62.8,40.7,5.5
246,137.1,129.9,3.8,31,209.4,344.6,17.3,158,68.7,40.7,5.6
252,131.4,130.2,3.6,31,221.6,344.6,17.3,166,58.3,40.8,5.6
236,129.4,130.2,3.6,33,220.2,344.7,17.3,182,53.1,41.0,5.5
225,132.5,130.7,3.5,34,229.4,344.5,17.4,190,47.2,40.8,5.6
236,125.9,130.8,3.4,37,229.5,344.4,17.4,182,43.2,40.4,5.6
236,125.7,130.8,3.4,43,217.0,344.2,17.5,179,43.4,40.3,5.7
236,122.6,130.6,3.3,45,215.7,344.2,17.5,176,41.7,40.1,5.7
237,120.8,130.8,3.2,46,214.4,344.1,17.7,163,44.1,40.1,5.7
245,118.8,130.5,3.3,48,213.2,344.1,17.8,147,44.9,40.0,5.8
238,118.4,130.3,3.2,51,213.0,344.0,17.8,131,46.1,39.8,5.8
246,118.5,129.9,3.2,54,209.6,344.0,17.8,124,36.7,40.1,5.8
244,119.5,129.7,3.2,57,206.5,344.0,17.8,103,40.4,40.7,5.8
232,121.6,129.4,3.1,59,202.6,344.1,17.8,101,45.3,41.1,5.8
226,122.8,129.4,2.9,59,198.2,344.0,17.9,107,43.4,41.2,5.8
236,121.1,129.0,2.9,59,197.6,344.0,17.8,105,40.6,40.9,5.8
244,121.3,129.3,2.9,60,190.6,344.0,17.8,104,38.3,41.4,5.9
237,122.9,129.9,2.9,60,191.4,344.0,17.8,103,40.0,42.1,5.9
233,126.8,129.9,2.8,61,186.4,343.9,17.8,102,40.8,42.0,5.9
232,129.3,129.7,2.9,64,187.6,343.9,17.8,89,37.8,42.1,5.9
227,131.9,129.8,2.8,65,183.5,344.2,17.6,82,43.5,42.5,5.9
232,131.6,129.3,2.7,66,182.1,344.2,17.5,69,47.6,42.5,5.8
238,129.6,129.3,2.7,65,181.2,344.3,17.5,75,47.1,42.6,5.8
236,134.0,129.5,2.7,62,183.4,344.3,17.5,67,45.3,42.5,6.0
248,134.0,130.1,2.7,60,187.8,344.4,17.4,62,38.0,42.3,6.1
248,136.3,129.8,2.8,58,194.3,344.4,17.4,55,45.9,42.1,6.4
253,137.8,129.8,2.9,59,191.1,344.5,17.6,57,46.8,41.7,6.8
257,135.4,129.9,2.9,60,190.4,344.6,17.5,50,64.2,41.5,7.1
268,135.2,130.4,3.0,60,189.1,344.5,17.6,50,56.2,41.3,7.4
268,138.3,130.3,3.0,61,181.4,344.6,17.6,51,58.5,40.9,7.7
265,141.9,130.4,3.0,62,174.4,344.6,17.7,50,58.8,40.5,8.2
265,145.1,131.2,3.0,60,173.7,344.7,17.6,53,60.1,40.2,8.5
276,141.0,130.8,3.1,59,171.8,344.7,17.7,66,55.2,40.2,8.8
278,141.5,131.1,3.2,61,163.4,344.7,17.8,74,50.9,40.4,9.0
295,138.9,131.2,3.2,63,152.1,344.7,17.7,75,48.5,40.5,9.2
297,140.0,131.2,3.2,62,149.0,344.7,17.7,68,52.5,40.5,9.1
304,142.5,131.2,3.2,60,146.1,344.8,17.6,59,50.1,40.3,9.3
320,141.8,131.4,3.3,58,142.5,344.8,17.6,57,44.8,40.0,9.6
322,145.1,131.1,3.2,55,144.1,344.9,17.4,48,60.3,39.9,9.7
340,144.0,131.0,3.3,55,138.4,344.8,17.4,48,58.9,39.9,10.0
350,144.6,131.3,3.4,52,140.9,344.8,17.4,39,67.6,40.1,10.2
362,143.9,131.1,3.4,48,148.6,344.8,17.2,39,58.1,40.5,10.4
372,143.3,131.3,3.5,46,146.8,344.7,17.2,51,63.9,41.0,10.5
380,144.6,131.6,3.6,46,148.7,344.7,17.0,54,67.2,41.0,10.4
384,146.6,131.4,3.5,42,162.9,344.5,16.9,69,62.6,41.2,10.4
381,150.0,131.2,3.5,40,174.6,344.6,16.8,74,58.7,41.4,10.4
383,153.3,131.4,3.5,40,173.5,344.6,16.8,80,48.8,41.4,10.4
383,156.4,131.3,3.5,41,173.1,344.6,16.7,90,47.0,41.3,10.4
389,160.0,131.5,3.5,37,195.6,344.5,16.5,84,41.3,41.3,10.4
