grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
52,79.2,131.4,0.0,5,295.2,315.2,29.0,24,42.5,33.6,7.7
47,88.7,131.4,0.0,6,271.5,319.5,29.6,43,35.1,42.7,7.3
31,94.4,129.9,0.2,8,242.1,319.9,30.0,44,44.5,42.1,6.4
27,106.5,129.5,0.2,9,221.7,320.8,29.2,54,36.6,44.6,6.6
27,107.5,127.1,0.6,9,221.7,320.8,29.2,53,34.8,45.7,6.5
27,96.1,126.3,1.1,10,200.7,319.5,29.5,54,35.9,46.2,6.4
31,92.5,126.5,1.3,10,196.9,319.5,29.5,55,37.4,47.5,6.4
36,88.3,126.5,1.5,10,205.2,319.5,29.5,57,34.0,48.6,6.5
29,91.1,126.7,1.7,10,203.2,319.5,29.5,56,40.3,50.0,6.5
35,95.0,129.7,1.1,10,185.8,319.5,29.5,66,39.8,50.4,6.5
39,94.7,130.1,1.0,11,186.0,318.3,29.7,61,40.2,50.9,6.2
41,101.7,130.7,1.0,11,191.8,319.3,29.8,64,37.2,51.5,6.2
45,102.1,131.6,1.1,11,207.9,319.4,29.8,65,35.7,51.6,6.1
47,99.0,130.5,1.0,11,211.5,319.4,29.8,64,38.6,53.0,6.4
47,98.7,131.1,1.2,13,197.0,320.0,30.1,63,37.8,51.5,6.3
56,95.5,131.4,1.1,14,181.9,321.1,30.0,67,35.2,48.9,6.4
55,96.2,130.7,0.7,14,168.5,321.1,30.0,73,38.8,48.7,6.3
45,94.1,131.6,0.8,13,168.4,322.1,29.9,89,37.4,47.4,6.3
45,96.1,132.3,1.0,13,162.8,322.1,29.9,98,36.0,47.8,6.3
35,95.9,131.7,0.6,13,159.9,322.1,29.9,103,37.7,48.8,6.2
33,101.7,131.1,0.6,13,172.3,322.0,29.9,111,32.9,48.7,6.2
37,101.9,130.0,0.5,11,207.4,324.9,29.5,113,29.7,48.2,6.2
38,91.2,132.6,0.9,10,233.1,324.7,29.7,107,31.2,48.6,6.2
39,91.8,132.7,1.0,11,220.4,326.2,30.1,106,31.5,48.6,6.1
42,96.0,131.4,0.8,11,214.9,326.2,30.1,107,29.0,48.8,6.1
39,93.5,132.1,1.2,11,202.4,326.2,30.1,112,28.4,48.8,6.2
38,97.1,131.5,1.1,11,191.7,326.2,30.1,107,27.6,48.3,6.2
39,95.3,132.9,1.0,11,177.3,326.2,30.1,105,26.9,48.0,6.3
44,90.4,132.1,1.0,12,162.6,326.8,29.9,99,28.6,47.6,6.4
45,86.4,131.2,1.2,10,185.3,328.0,29.8,98,27.5,47.8,6.6
37,93.3,132.4,1.1,9,195.2,326.7,29.4,94,32.3,48.4,6.7
38,93.9,132.0,1.1,9,188.3,326.7,29.4,98,32.0,48.0,6.8
31,92.3,131.2,1.3,10,172.7,327.3,29.2,104,31.6,47.6,6.9
35,85.7,131.5,1.3,9,188.5,328.0,29.1,103,29.3,46.8,7.0
33,92.4,131.8,0.9,9,190.3,328.0,29.1,99,29.5,46.4,7.0
32,91.6,130.2,1.4,9,192.1,328.0,29.1,95,29.1,47.0,7.0
29,93.6,132.8,1.4,9,204.1,328.0,29.1,88,29.7,47.1,6.9
33,92.9,132.7,1.1,10,197.7,328.5,29.1,93,26.4,47.0,6.7
25,89.5,134.3,1.8,10,203.8,329.7,30.1,90,29.2,47.2,6.5
35,90.7,132.5,1.6,10,187.9,329.7,30.1,81,29.6,47.9,6.2
37,92.5,132.6,1.6,9,195.8,332.3,29.9,80,30.2,48.8,6.0
39,95.1,132.9,1.7,9,193.8,332.3,29.9,78,29.7,49.2,6.0
47,91.9,132.2,1.8,10,189.0,332.1,29.2,64,32.5,49.6,5.9
50,94.2,130.4,1.9,11,176.8,332.9,29.6,67,32.9,49.0,5.9
52,98.6,130.6,1.9,11,176.5,332.9,29.6,65,31.7,47.8,5.9
57,94.1,131.5,2.1,11,173.7,332.9,29.6,67,33.3,47.1,6.0
61,97.3,131.3,2.2,11,161.0,332.9,29.6,68,33.9,46.9,6.0
70,92.0,131.3,2.5,9,192.8,332.0,29.3,73,28.6,46.8,6.1
74,98.6,132.2,2.2,9,180.4,332.0,29.3,73,28.6,45.8,6.0
70,104.5,131.3,2.4,9,165.6,332.0,29.3,76,33.2,45.7,6.1
75,101.4,131.6,2.5,9,138.1,332.0,29.3,88,31.4,44.8,6.2
84,104.4,130.6,2.4,9,119.7,332.0,29.3,93,29.9,44.8,6.1
81,103.0,131.3,2.7,7,140.7,334.5,28.3,98,34.8,44.9,6.0
79,98.1,132.3,2.9,7,136.6,334.5,28.3,116,31.0,44.8,6.0
72,97.1,131.8,2.3,6,157.2,334.5,28.3,120,35.9,44.5,5.9
57,96.0,132.9,2.5,6,157.1,334.5,28.3,134,37.2,44.6,5.9
46,99.4,133.9,2.1,6,161.6,334.5,28.3,166,33.6,44.9,5.9
32,102.1,135.1,2.1,7,159.2,334.3,28.2,185,32.2,44.9,5.9
20,93.0,132.7,1.5,7,171.0,334.3,28.2,198,30.1,44.9,5.9
11,91.9,132.8,0.9,7,184.1,334.3,28.2,193,28.0,45.2,5.8
18,92.0,133.9,0.6,7,181.8,334.3,28.2,192,24.1,45.2,5.7
13,99.9,135.5,0.8,7,176.5,334.3,28.2,185,23.8,45.1,5.6
8,91.6,131.9,0.0,7,168.8,334.3,28.2,171,24.5,45.3,5.6
10,85.7,134.0,0.0,7,190.6,333.6,27.2,161,23.8,45.4,5.5
9,84.0,128.4,0.0,7,192.3,333.6,27.2,151,22.6,45.7,5.5
8,88.8,125.8,0.0,7,197.9,333.6,27.2,135,21.9,45.7,5.6
9,79.8,131.1,0.0,7,190.0,333.6,27.2,122,22.0,45.4,5.6
9,84.6,129.6,0.6,7,193.0,333.6,27.2,105,23.4,45.8,5.6
16,83.0,131.5,0.3,7,178.4,333.6,27.2,95,21.9,46.2,5.6
17,87.0,133.9,0.3,8,155.8,332.8,26.7,86,24.7,46.7,5.6
23,84.5,131.4,0.4,8,151.4,332.8,26.7,83,23.9,46.5,5.6
24,89.2,130.1,0.4,8,152.9,332.8,26.7,72,23.9,46.8,5.6
28,92.6,129.1,0.5,8,147.8,332.8,26.7,66,23.7,47.5,5.6
34,96.6,129.4,0.4,7,163.8,333.1,27.2,61,26.2,47.3,5.6
45,93.9,130.9,0.9,7,144.3,333.1,27.2,60,24.4,47.3,5.6
50,97.6,131.3,1.0,7,141.7,333.1,27.2,56,24.1,47.4,5.5
58,97.3,129.6,0.9,6,148.0,333.2,27.1,54,26.9,47.4,5.5
61,97.0,128.8,1.4,6,147.5,333.2,27.1,54,29.4,48.0,5.5
72,98.3,129.2,1.3,6,123.1,333.2,27.1,56,26.8,47.8,5.6
83,97.7,128.8,1.4,6,110.7,333.2,27.1,53,31.3,47.7,5.6
82,103.8,129.6,1.6,6,100.4,333.2,27.1,58,31.3,47.6,5.6
90,101.1,129.7,2.0,6,97.2,333.2,27.1,65,32.3,47.4,5.7
80,106.6,129.1,2.3,6,107.5,333.2,27.1,71,36.9,46.9,5.7
82,105.9,129.4,2.5,6,100.6,333.2,27.1,85,32.8,46.8,5.8
82,100.6,128.0,2.6,6,95.0,333.2,27.1,91,36.4,46.5,5.8
83,98.3,128.2,2.9,6,90.7,333.2,27.1,103,36.8,46.0,5.8
79,95.3,127.0,3.0,4,143.3,336.0,29.0,116,37.4,45.8,5.9
65,105.8,127.6,2.9,4,144.3,336.0,29.0,128,33.1,45.7,5.9
60,102.8,126.2,2.8,4,162.9,336.0,29.0,143,29.5,45.5,6.0
52,93.4,126.1,3.1,4,168.6,336.0,29.0,146,30.8,45.4,6.0
41,95.2,125.5,3.7,4,164.2,336.0,29.0,162,29.5,45.5,5.9
38,89.3,123.8,3.3,4,162.9,336.0,29.0,174,27.3,45.5,5.8
36,89.9,125.4,3.3,4,193.9,336.0,29.0,179,23.7,45.5,5.8
39,90.5,126.8,3.0,4,196.1,336.0,29.0,170,23.1,45.6,5.8
31,98.5,124.8,3.2,4,215.1,336.0,29.0,160,22.7,45.8,5.8
22,101.6,128.0,3.2,4,240.9,336.0,29.0,146,24.7,46.2,5.8
21,91.0,128.1,3.2,4,246.4,336.0,29.0,137,27.5,46.6,5.7
14,89.0,130.1,2.9,5,229.0,337.4,29.9,143,27.5,47.0,5.7
14,87.9,126.0,1.1,5,210.2,337.4,29.9,147,26.7,47.1,5.7
7,77.3,128.2,0.7,5,199.5,337.4,29.9,147,26.8,47.1,5.7
13,83.5,126.9,0.4,4,243.7,338.3,30.5,139,25.5,47.2,5.7
13,88.7,128.8,0.4,4,257.8,338.3,30.5,128,22.8,47.4,5.7
17,89.6,128.5,0.3,4,270.8,338.3,30.5,112,22.2,47.7,5.7
24,95.8,129.1,0.2,4,262.7,338.3,30.5,111,20.6,47.8,5.8
28,93.1,131.8,0.6,5,217.5,337.9,29.7,98,23.7,48.1,5.8
30,96.8,131.8,0.3,5,196.6,337.9,29.7,93,24.7,48.2,6.0
31,90.1,130.1,0.5,5,196.3,337.9,29.7,82,29.9,48.3,6.1
29,96.1,132.0,0.5,5,174.8,337.9,29.7,81,29.1,47.8,6.3
28,94.0,134.4,0.5,5,145.1,337.9,29.7,84,34.1,48.2,6.5
33,89.1,131.9,0.9,5,115.4,337.9,29.7,93,33.3,48.5,6.5
26,89.6,133.0,1.2,5,110.3,337.9,29.7,107,31.4,48.5,6.5
28,91.2,130.4,0.7,5,96.7,337.9,29.7,110,31.3,48.6,6.5
21,98.0,130.5,1.2,5,111.4,337.9,29.7,117,29.8,48.9,6.4
20,98.4,128.3,1.3,5,146.9,336.5,28.3,112,29.2,48.9,6.5
20,100.3,130.9,1.0,5,153.5,336.5,28.3,113,28.5,49.1,6.5
20,95.2,132.2,1.2,5,184.6,337.2,27.7,112,29.0,49.2,6.4
15,102.0,133.1,1.3,5,199.9,337.2,27.7,112,28.8,49.6,6.3
19,92.4,132.3,1.3,5,204.3,337.2,27.7,107,29.2,49.5,6.2
26,93.1,132.4,1.2,5,199.2,337.2,27.7,101,28.5,49.4,6.2
16,95.4,130.0,1.3,5,181.6,337.2,27.7,104,31.9,49.6,6.1
14,95.0,125.4,1.1,5,173.9,337.2,27.7,110,30.6,49.7,6.1
11,94.1,124.5,0.0,5,177.5,337.2,27.7,115,30.9,49.8,6.1
8,99.5,128.5,0.0,5,166.8,337.2,27.7,117,30.7,50.1,6.0
14,96.8,128.7,0.0,5,181.1,337.2,27.7,111,28.2,50.1,6.0
18,82.2,125.6,0.6,6,164.6,338.1,28.6,115,27.3,50.0,6.1
14,85.8,126.6,0.7,6,160.7,338.1,28.6,105,29.5,50.1,6.1
16,88.3,128.8,0.9,7,174.7,338.4,29.2,103,27.4,50.0,6.1
13,99.3,128.5,0.8,7,170.7,338.4,29.2,96,29.0,50.1,5.9
17,95.0,129.7,0.6,6,181.3,338.8,29.7,94,28.7,50.3,6.0
15,90.1,131.1,0.7,7,165.0,338.8,30.1,91,33.4,50.4,6.0
25,89.4,130.3,0.6,7,170.2,338.8,30.1,91,29.3,50.2,6.0
19,88.1,126.6,0.8,6,183.3,339.1,30.8,95,31.5,50.0,6.0
18,84.4,126.2,1.1,6,177.8,339.1,30.8,95,31.6,49.9,6.0
21,93.0,124.1,0.5,6,194.3,339.1,30.8,96,30.3,50.0,6.1
18,99.1,125.2,0.6,7,192.6,339.0,31.2,98,29.4,49.9,6.0
17,93.8,121.5,1.5,7,192.3,339.0,31.2,99,32.1,50.1,6.0
18,92.7,122.3,0.6,8,172.8,339.2,31.5,105,31.7,50.1,6.0
16,87.2,123.5,0.6,8,161.2,339.2,31.5,110,29.6,50.2,6.0
16,86.1,126.3,0.3,7,171.0,339.0,31.3,110,28.2,50.1,6.0
15,93.0,125.5,0.3,6,200.7,338.5,31.0,108,28.8,50.1,6.0
16,85.9,126.5,0.3,6,204.3,338.5,31.0,104,27.8,50.5,6.0
21,84.7,126.9,0.7,7,200.5,338.2,30.4,96,26.3,50.5,5.9
23,84.8,127.2,0.5,7,182.0,338.2,30.4,90,28.3,50.9,5.9
25,90.3,124.1,0.8,7,168.1,338.2,30.4,85,28.7,51.3,5.8
29,89.9,126.5,1.0,5,204.8,338.0,29.4,83,30.9,51.4,5.8
37,86.7,126.6,1.1,5,201.1,338.0,29.4,85,28.9,51.5,5.8
31,96.1,125.1,1.3,5,183.8,338.0,29.4,84,32.1,51.4,5.8
34,90.7,125.0,1.7,5,194.0,338.0,29.4,78,35.1,51.0,5.9
42,86.9,124.9,1.7,5,184.4,338.0,29.4,86,33.7,51.4,5.9
35,91.7,124.4,1.7,5,176.0,338.0,29.4,92,35.2,51.5,6.0
35,91.0,124.9,2.0,5,183.1,338.0,29.4,96,35.8,51.5,6.0
35,97.9,125.8,2.0,5,190.0,338.0,29.4,104,33.7,51.2,6.0
31,96.6,123.8,2.4,5,218.1,338.0,29.4,108,31.9,50.8,6.0
41,89.5,125.9,2.2,5,215.0,338.0,29.4,106,30.2,51.0,6.0
39,90.6,127.6,2.3,5,211.2,338.0,29.4,113,30.6,51.3,6.0
28,99.5,126.2,3.1,5,243.4,336.9,28.0,116,32.1,51.7,6.0
30,97.4,127.3,2.0,6,211.1,337.6,29.0,115,34.5,51.6,5.9
25,88.1,125.8,2.4,6,211.2,337.6,29.0,127,33.4,51.8,5.9
19,86.5,126.2,1.6,7,198.9,337.8,29.8,125,34.5,52.2,5.8
20,100.9,126.4,1.5,6,232.4,338.0,30.3,123,32.9,52.4,5.8
22,100.2,128.3,1.6,6,235.5,338.0,30.3,120,31.8,52.5,5.9
18,99.9,126.5,2.2,6,217.5,338.0,30.3,121,31.6,52.3,5.9
24,103.7,125.0,1.7,6,216.6,338.0,30.3,124,27.2,52.0,5.9
27,89.6,124.8,2.1,6,200.8,338.0,30.3,120,29.3,52.4,5.9
31,83.0,125.1,2.5,6,217.4,338.0,30.3,112,28.7,52.3,5.8
31,88.3,124.0,2.6,7,195.4,337.9,29.9,117,28.2,52.5,5.9
30,94.7,125.2,2.6,7,191.5,337.9,29.9,115,29.3,52.4,5.8
24,99.0,125.2,2.6,6,212.1,337.6,29.1,112,31.2,52.4,5.9
22,93.6,122.4,2.6,6,208.8,337.6,29.1,112,33.0,52.5,5.9
25,95.6,125.8,1.6,5,225.7,337.0,28.1,119,32.3,52.4,6.0
20,99.1,124.3,1.8,5,213.7,337.0,28.1,126,31.8,52.3,6.1
17,94.7,126.3,1.0,5,216.7,337.0,28.1,129,32.6,52.1,6.0
15,87.3,130.0,1.1,5,209.2,337.0,28.1,140,31.3,52.0,6.0
14,96.6,130.5,0.4,5,216.7,337.0,28.1,141,28.0,51.8,6.0
13,82.1,130.4,0.4,6,211.5,336.9,27.9,140,28.1,51.9,5.9
14,81.9,128.5,0.0,6,192.0,336.9,27.9,142,27.1,52.2,5.9
7,86.1,130.3,0.0,6,187.3,336.9,27.9,132,28.3,52.2,5.9
6,78.5,132.8,0.0,6,191.1,336.9,27.9,123,29.3,51.9,5.8
10,84.4,130.0,0.0,6,204.2,336.9,27.9,118,27.5,51.5,5.8
6,83.5,130.8,0.0,6,192.0,336.9,27.9,111,27.8,51.8,5.8
13,84.0,131.0,0.0,6,181.8,336.9,27.9,101,29.2,52.1,5.8
13,91.9,128.0,0.0,6,177.6,336.9,27.9,99,29.8,52.1,5.8
15,97.0,130.1,0.0,6,174.9,336.9,27.9,91,30.1,51.6,5.8
13,106.0,130.4,0.0,6,162.2,336.9,27.9,90,31.6,52.3,5.8
17,103.1,130.6,0.0,6,179.7,336.9,27.9,83,30.8,52.3,5.9
19,90.1,130.4,0.8,6,176.2,336.9,27.9,84,30.9,52.1,5.8
21,85.5,131.0,0.7,6,155.7,336.9,27.9,81,33.2,52.0,5.8
23,82.9,130.1,1.1,5,185.0,337.0,28.1,84,31.8,52.6,5.8
