grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
26,83.3,130.5,0.0,5,278.0,362.8,17.4,24,33.8,33.2,6.7
21,90.0,129.5,0.0,5,268.6,362.8,17.4,36,31.7,40.5,6.8
16,97.0,128.6,0.3,5,282.7,362.8,17.4,38,31.9,43.3,7.1
18,96.6,127.0,0.6,5,285.3,362.8,17.4,33,29.9,46.9,6.9
18,103.5,127.0,0.6,6,244.0,362.4,18.1,30,27.6,49.8,6.6
17,110.0,127.2,0.9,7,219.4,362.6,17.8,24,35.9,57.3,6.7
23,96.8,130.0,1.5,7,209.2,362.6,17.8,23,38.6,61.2,6.6
25,95.4,129.2,1.4,7,200.6,362.6,17.8,21,42.0,64.0,6.6
34,88.5,126.9,1.6,7,195.1,362.6,17.8,22,33.4,63.7,6.8
36,93.6,128.4,1.6,7,177.3,362.6,17.8,22,39.2,64.2,6.7
38,94.4,127.9,1.5,7,164.7,362.6,17.8,27,42.1,62.9,6.5
42,98.3,128.3,1.6,7,156.6,362.6,17.8,26,45.1,64.4,6.5
49,94.9,127.8,1.6,6,171.5,364.1,17.1,28,43.8,66.2,6.6
47,99.5,127.9,1.4,6,166.3,364.1,17.1,31,49.5,67.3,6.8
52,95.3,128.2,1.7,6,157.4,364.1,17.1,36,50.1,66.7,6.8
47,90.9,127.6,2.1,6,165.0,364.1,17.1,38,58.9,70.1,7.2
51,94.6,127.2,1.9,6,165.0,364.1,17.1,44,50.8,70.8,7.5
54,92.5,128.2,2.0,6,152.5,364.1,17.1,48,51.6,71.2,7.5
53,95.9,129.3,2.1,6,154.0,364.1,17.1,50,49.4,70.6,7.6
55,93.2,127.7,2.3,6,166.0,364.1,17.1,56,45.7,70.0,7.4
56,94.7,126.5,2.7,5,200.0,364.3,17.1,61,44.3,69.8,7.3
51,99.8,126.5,3.1,5,226.5,364.3,17.1,58,45.5,69.8,7.2
56,92.4,126.5,3.0,6,202.1,363.7,17.9,64,45.7,69.3,7.1
54,97.4,125.1,2.9,6,205.2,363.7,17.9,67,45.9,67.8,6.9
46,102.2,126.2,3.2,6,198.9,363.7,17.9,76,46.4,67.7,6.9
41,94.7,126.6,3.2,6,188.8,363.7,17.9,87,46.6,67.1,6.7
31,92.5,125.2,3.1,5,227.1,361.9,18.9,95,47.4,65.7,6.5
20,88.5,127.2,2.8,5,231.4,361.9,18.9,109,45.1,65.9,6.3
