grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
36,83.2,130.5,0.0,1,290.0,335.0,24.0,20,27.2,32.8,6.4
31,89.9,130.2,0.0,1,313.0,335.0,24.0,26,39.3,40.5,6.6
27,92.7,129.6,0.2,1,320.6,335.0,24.0,33,40.4,42.4,6.4
22,100.9,128.9,0.2,1,322.6,335.0,24.0,36,44.0,47.0,6.1
21,102.7,127.0,0.5,1,350.9,335.0,24.0,45,38.9,49.0,6.1
21,88.3,123.1,1.2,2,232.6,335.4,24.6,51,39.6,52.1,6.2
24,93.2,124.5,1.1,2,253.3,335.4,24.6,54,37.6,53.8,6.2
39,92.4,127.6,0.5,2,273.7,335.4,24.6,54,38.8,56.1,6.1
40,95.4,128.6,0.9,2,249.1,335.4,24.6,62,42.8,59.0,6.0
50,94.6,129.8,1.2,2,283.4,335.4,24.6,61,44.0,62.4,6.0
41,103.7,126.9,1.5,2,258.8,335.4,24.6,70,46.9,63.3,5.9
50,97.0,127.7,2.0,2,253.9,335.4,24.6,77,44.4,64.4,5.9
55,91.6,126.8,2.4,2,282.1,335.4,24.6,82,44.8,64.3,5.7
54,91.8,126.7,2.2,2,303.6,335.4,24.6,89,50.6,67.2,5.6
51,95.9,125.8,2.5,3,251.9,335.3,24.8,103,49.7,68.2,5.5
52,94.7,126.7,2.9,3,253.1,335.3,24.8,114,49.3,69.2,5.5
49,96.9,127.2,3.2,3,253.1,335.3,24.8,121,48.3,70.5,5.5
54,96.3,127.6,3.1,3,242.3,335.3,24.8,132,47.4,71.9,5.5
47,96.0,127.1,3.3,4,219.7,334.9,24.4,145,48.2,72.0,5.5
50,96.7,127.7,3.0,4,249.1,334.9,24.4,155,45.3,71.6,5.5
47,98.6,127.5,3.1,5,240.6,334.5,24.2,164,43.2,71.4,5.6
37,97.9,127.2,3.3,6,230.3,334.6,24.2,164,45.3,72.7,5.6
35,98.7,128.4,3.2,6,240.7,334.6,24.2,175,43.5,73.8,5.5
31,93.1,126.8,2.8,6,244.4,334.6,24.2,177,44.5,75.6,5.5
20,92.5,126.4,2.6,7,238.6,334.3,24.2,180,44.5,75.2,5.5
26,91.2,127.1,1.9,7,222.4,334.3,24.2,179,43.2,76.2,5.5
14,90.8,129.3,1.4,7,232.3,334.3,24.2,179,44.2,76.3,5.5
12,84.3,131.7,0.4,8,224.6,333.9,24.1,188,41.5,75.9,5.5
11,85.7,128.2,0.5,8,227.1,333.9,24.1,182,39.5,76.9,5.5
16,95.2,130.3,0.3,11,218.3,333.8,24.1,169,36.7,75.9,5.5
13,99.8,129.9,0.0,11,203.9,333.8,24.1,165,34.6,75.2,5.5
15,91.9,130.5,0.0,11,190.3,333.8,24.1,161,34.3,75.5,5.5
19,82.5,130.8,0.8,12,174.7,333.7,24.1,153,34.8,75.3,5.5
18,89.4,129.9,0.6,11,179.4,333.5,24.0,146,33.7,74.7,5.5
20,93.6,127.1,0.8,11,183.1,333.5,24.0,133,32.5,75.0,5.5
19,97.8,130.2,0.5,12,174.2,333.4,23.9,134,30.1,75.0,5.5
21,95.8,130.4,1.0,12,184.2,333.4,23.9,114,27.9,73.6,5.5
31,93.8,129.1,0.7,13,162.0,333.2,23.8,99,30.2,71.9,5.5
27,100.7,128.6,0.4,13,151.8,333.2,23.8,98,32.4,69.2,5.4
33,92.4,129.3,0.6,13,139.1,333.2,23.8,92,34.1,69.5,5.3
32,92.7,127.5,0.8,12,139.1,333.2,23.8,90,34.8,67.6,5.3
35,94.7,127.6,1.0,12,142.3,333.1,23.6,88,33.2,66.3,5.3
38,92.9,126.9,1.3,11,149.6,332.9,23.6,81,33.9,67.0,5.4
48,94.9,127.8,1.4,10,154.1,332.6,23.5,71,35.1,67.1,5.3
60,97.4,126.7,1.3,10,147.7,332.6,23.5,64,35.3,66.3,5.3
66,100.0,127.4,1.4,10,141.2,332.6,23.5,61,36.3,66.7,5.3
66,105.8,127.7,1.6,10,130.9,332.6,23.5,60,38.7,64.1,5.3
77,106.0,127.7,1.6,10,130.9,332.6,23.5,59,35.4,60.7,5.4
81,103.7,127.5,2.2,9,143.6,332.6,23.4,56,37.9,60.0,5.4
81,109.0,128.0,2.2,7,182.0,332.4,23.5,58,43.1,58.1,5.5
89,110.5,127.6,2.1,6,210.6,331.9,23.2,68,36.9,55.1,5.5
80,114.2,128.3,2.1,6,219.9,331.9,23.2,76,43.1,54.6,5.5
78,114.3,127.9,2.2,6,216.3,331.9,23.2,93,43.5,53.0,5.6
69,116.6,129.3,2.5,7,198.7,331.8,23.2,110,42.7,51.7,5.6
67,118.7,129.2,2.8,7,208.4,331.8,23.2,120,37.4,52.1,5.6
64,120.7,130.0,2.6,8,199.7,332.1,23.5,119,40.9,53.0,5.5
56,121.5,131.1,2.9,8,215.4,332.1,23.5,122,44.3,56.2,5.5
47,122.6,131.9,2.7,11,195.6,332.2,23.6,126,46.9,57.0,5.5
46,116.7,134.3,2.9,11,215.3,332.2,23.6,131,41.7,58.9,5.5
40,113.7,132.1,2.2,12,214.2,332.0,23.6,127,45.9,61.4,5.5
33,107.5,134.5,2.6,13,218.4,331.9,23.6,123,46.0,63.6,5.5
30,100.5,132.0,2.2,13,225.8,331.9,23.6,110,53.0,68.6,5.4
31,88.6,129.6,1.3,15,229.2,331.8,23.7,113,49.6,69.3,5.4
24,93.5,128.2,0.8,16,231.4,331.6,23.7,106,50.0,72.9,5.5
27,98.6,127.8,0.4,18,218.6,331.6,23.7,101,48.7,77.4,5.4
29,100.3,127.8,0.5,19,202.9,331.6,23.7,94,49.2,79.8,5.4
35,96.7,127.7,1.0,19,201.9,331.6,23.7,82,48.0,82.6,5.3
58,89.9,128.3,1.1,19,190.0,331.6,23.7,78,45.7,83.3,5.3
62,95.8,127.1,1.1,21,168.7,331.7,23.8,81,44.9,82.9,5.4
67,94.0,128.2,1.4,20,171.8,331.6,23.7,77,44.2,82.3,5.4
68,97.2,127.0,1.6,19,173.1,331.6,23.8,78,42.2,81.4,5.4
64,99.6,127.3,1.6,18,176.3,331.4,23.7,73,48.4,80.7,5.5
72,94.4,127.0,1.9,19,179.4,331.6,23.8,82,45.7,75.9,5.5
67,95.9,125.8,2.1,19,174.9,331.6,23.8,91,46.7,72.7,5.6
67,96.7,126.5,2.0,20,176.7,331.5,23.8,90,47.3,71.5,5.6
62,95.3,126.7,2.4,19,181.6,331.5,23.7,100,46.8,68.7,5.7
57,98.0,127.8,2.1,20,186.5,331.5,23.8,104,44.7,67.9,5.7
54,94.6,127.3,1.8,22,184.5,331.3,23.8,107,44.3,65.9,5.7
54,93.1,127.0,1.8,24,176.6,331.3,23.8,110,43.8,65.5,5.7
63,92.5,126.8,1.7,26,179.5,331.1,23.8,99,41.1,65.8,5.7
57,99.5,127.9,1.8,25,187.6,331.0,23.8,89,40.1,65.0,5.7
64,101.3,127.9,2.0,26,181.5,331.0,23.8,82,36.1,65.6,5.7
83,95.7,127.6,2.2,26,172.3,330.9,23.8,78,33.0,65.3,5.7
93,97.4,128.1,2.1,26,155.8,330.9,23.8,68,33.4,67.1,5.8
99,102.0,128.7,1.9,26,139.6,330.9,23.8,69,33.6,66.4,5.8
107,103.7,129.2,2.0,24,138.9,330.6,23.9,67,35.5,65.9,5.8
119,103.2,129.1,2.3,22,133.0,330.5,23.9,65,36.2,65.9,5.8
122,106.4,129.4,2.2,20,138.1,330.4,23.8,57,42.8,64.6,5.9
131,107.0,129.1,2.2,19,125.8,330.5,23.8,60,44.8,63.3,5.8
138,106.3,129.6,2.4,19,117.4,330.4,23.8,67,49.1,63.2,5.9
143,107.6,129.0,2.4,17,124.5,330.3,23.8,68,51.8,64.8,6.0
144,111.6,129.3,2.5,16,132.1,329.9,23.8,76,50.3,67.3,6.1
146,116.6,129.0,2.6,15,126.8,330.0,23.9,80,49.0,66.2,6.1
153,118.8,129.1,2.6,16,116.3,329.8,23.9,89,46.6,65.8,6.0
156,120.8,129.7,2.7,14,124.4,329.9,23.9,91,49.2,65.9,6.0
156,127.4,129.8,2.7,14,126.3,329.9,23.9,94,48.1,65.8,6.0
146,129.5,130.4,2.8,14,122.8,329.9,23.9,104,52.0,65.9,6.0
145,131.0,130.8,2.8,12,135.4,329.7,24.0,110,50.7,65.3,6.0
140,135.4,130.3,2.8,11,159.2,329.7,24.1,118,48.4,64.9,6.0
128,130.0,130.0,3.0,11,163.5,329.7,24.1,124,57.4,65.8,6.0
122,125.1,130.4,3.1,11,178.3,330.3,23.9,137,56.2,65.3,5.9
103,116.5,129.6,3.4,11,191.4,330.3,23.9,150,58.9,65.1,5.9
82,109.5,128.8,3.2,12,184.1,330.6,23.7,167,61.4,66.4,6.0
59,112.7,129.4,3.3,13,184.0,330.5,23.8,187,57.9,66.1,6.0
47,100.8,129.5,3.0,15,193.1,330.9,23.7,199,56.1,66.9,6.0
28,94.0,130.4,2.1,18,203.2,331.0,23.6,202,55.7,66.6,6.0
26,97.4,128.6,1.4,18,221.2,331.4,23.5,210,47.6,68.4,6.0
20,95.8,127.8,1.6,21,221.1,331.7,23.5,205,43.0,68.5,5.9
23,97.0,128.7,1.1,22,227.7,331.9,23.4,197,39.2,69.2,6.0
23,88.4,129.2,0.9,23,230.5,332.0,23.4,180,39.0,70.2,5.9
32,92.0,129.1,0.8,27,216.4,332.0,23.4,163,34.6,70.7,5.9
