grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
33,84.0,129.3,0.0,8,291.2,318.0,24.6,23,25.6,36.6,6.8
22,91.2,130.7,0.0,10,266.4,323.7,25.5,26,40.5,40.3,6.3
18,93.9,130.1,0.0,12,232.2,325.1,25.4,33,29.0,39.1,5.9
14,100.3,127.8,0.7,12,225.9,325.1,25.4,29,30.4,39.3,5.8
17,104.2,129.9,0.9,14,198.6,327.6,25.3,30,21.3,38.5,5.8
24,99.0,128.3,0.8,15,184.8,328.9,25.3,21,17.3,37.8,6.1
41,89.8,127.9,1.1,14,173.5,330.6,24.6,16,15.0,37.0,5.8
53,93.4,130.3,1.0,14,148.8,330.6,24.6,14,30.0,39.9,5.8
68,98.5,130.4,0.9,13,140.0,332.7,24.7,12,20.3,41.4,6.0
82,100.7,130.7,1.0,11,140.6,334.0,24.6,13,16.7,42.6,5.7
92,103.9,130.7,1.2,11,121.7,334.0,24.6,9,25.2,45.5,5.6
114,102.0,131.0,1.3,9,131.8,330.9,23.4,6,19.0,48.3,5.6
137,100.9,129.5,1.4,9,115.6,330.9,23.4,5,33.3,50.2,5.6
152,106.5,129.6,1.5,8,107.9,329.0,23.1,6,35.9,53.4,5.4
174,107.0,129.9,1.7,7,107.5,330.1,23.0,5,47.4,52.5,5.3
190,109.5,129.9,1.9,7,88.8,330.1,23.0,7,43.6,53.5,5.4
207,111.4,129.9,2.0,7,70.1,330.1,23.0,9,38.8,54.2,5.5
227,113.8,129.5,2.2,6,60.5,328.5,22.9,12,37.2,52.5,5.5
243,116.2,129.5,2.3,5,51.3,324.8,22.5,15,54.3,51.3,5.4
261,118.7,129.7,2.4,4,46.7,321.0,22.2,21,48.5,50.0,5.4
270,122.3,129.4,2.5,3,49.2,319.7,23.0,31,52.3,50.5,5.4
277,126.2,129.4,2.7,3,36.2,319.7,23.0,43,48.1,49.9,5.4
283,127.3,129.5,2.8,3,54.2,319.7,23.0,55,52.3,50.0,5.4
297,129.8,129.4,2.9,1,196.8,305.0,30.0,68,47.6,49.9,5.5
295,135.1,129.5,2.9,1,214.5,305.0,30.0,78,50.6,50.1,5.5
297,138.5,129.8,3.1,1,252.8,305.0,30.0,97,47.0,50.1,5.6
292,141.9,129.9,3.1,1,260.4,305.0,30.0,117,48.1,50.2,5.6
291,139.0,129.7,3.3,1,276.7,305.0,30.0,139,51.0,49.8,5.6
286,141.3,129.9,3.4,1,295.1,305.0,30.0,157,52.2,49.9,5.6
279,143.7,129.7,3.5,1,301.0,305.0,30.0,177,53.1,49.5,5.6
281,143.7,129.6,3.6,1,304.4,305.0,30.0,189,53.5,49.5,5.6
264,146.6,129.2,3.8,2,220.6,306.8,30.1,208,55.1,49.7,5.6
258,147.4,128.5,3.9,2,233.7,306.8,30.1,224,53.3,49.7,5.6
254,146.7,128.7,4.0,2,253.7,306.8,30.1,232,51.6,49.7,5.6
241,145.6,128.9,4.2,3,217.0,307.3,30.1,242,54.2,49.3,5.6
238,145.5,128.8,4.1,3,212.8,307.3,30.1,246,54.8,49.3,5.6
230,145.9,129.0,4.3,3,221.9,307.3,30.1,256,52.2,49.0,5.6
222,141.9,129.0,4.4,3,219.0,307.3,30.1,273,49.2,49.0,5.6
200,139.0,128.6,4.4,3,203.4,307.3,30.1,296,49.1,48.9,5.6
179,135.5,128.2,4.5,3,211.4,307.3,30.1,320,48.5,48.8,5.6
155,124.6,128.3,4.7,3,247.5,307.6,29.9,347,50.9,48.6,5.7
134,118.9,128.7,4.8,5,213.9,308.7,29.9,369,50.3,48.5,5.7
109,120.2,128.7,4.8,5,213.5,308.7,29.9,375,49.5,48.4,5.7
75,112.6,128.7,5.2,5,219.5,308.7,29.9,413,46.6,48.5,5.7
49,107.6,128.7,5.1,6,209.4,309.0,29.8,440,43.3,48.6,5.7
35,102.9,129.8,4.3,6,210.5,309.0,29.8,467,39.6,48.6,5.7
20,97.2,132.7,3.3,6,202.7,309.0,29.8,475,37.8,48.6,5.7
16,90.9,133.9,1.7,7,188.1,309.1,29.7,488,34.0,48.7,5.7
10,79.7,134.5,0.5,7,192.1,309.1,29.7,472,32.6,48.7,5.8
13,86.8,130.1,0.4,7,207.6,309.1,29.7,461,29.4,48.8,5.8
13,93.6,130.4,0.4,10,191.4,308.5,29.7,427,28.1,48.9,5.8
11,102.5,131.0,0.5,9,231.8,308.3,29.7,389,26.5,49.1,5.8
13,98.7,133.3,0.8,10,225.9,308.0,29.5,341,26.7,49.4,5.8
19,96.7,133.1,0.5,12,207.6,308.0,29.6,305,25.5,49.6,5.8
19,106.3,134.1,0.3,12,201.4,308.0,29.6,266,24.6,49.7,5.9
26,97.0,132.8,0.6,14,186.3,308.0,29.8,218,26.7,50.1,5.9
32,95.0,133.0,0.6,14,186.8,308.0,29.8,190,25.3,50.2,5.9
28,89.6,130.8,0.9,16,184.3,308.3,29.8,158,28.6,50.1,5.9
36,91.8,130.6,0.8,16,197.2,308.3,29.8,129,27.9,49.9,5.9
29,91.9,128.1,1.2,17,203.1,308.7,29.9,122,27.7,49.9,6.0
35,90.0,129.3,1.0,17,206.1,308.7,29.9,101,29.5,49.8,6.0
31,91.8,127.7,0.8,19,188.5,308.7,30.0,96,31.5,49.8,5.9
33,89.9,126.9,0.6,21,176.1,308.6,30.0,88,33.4,49.9,5.9
41,90.2,127.2,0.6,20,179.2,308.5,30.0,81,32.1,50.2,5.9
44,92.9,128.0,0.8,21,162.4,308.4,29.9,77,31.9,50.2,5.8
47,93.6,127.9,0.9,20,165.3,308.5,29.9,73,29.4,50.5,5.9
48,95.5,127.3,0.7,20,164.2,308.5,29.9,61,33.3,50.6,5.9
54,95.9,127.6,0.9,21,156.0,308.4,29.8,55,30.6,50.8,6.0
62,97.7,127.9,0.7,20,147.0,308.1,29.7,56,30.7,50.7,6.0
69,101.2,127.8,0.8,21,134.3,308.1,29.5,48,31.9,50.3,5.9
75,108.0,129.0,0.7,21,111.5,308.1,29.5,51,29.4,50.1,5.8
81,104.2,129.1,0.9,21,105.5,308.1,29.5,44,29.5,49.8,5.9
86,103.3,129.9,1.0,19,102.3,308.0,29.5,40,37.6,49.8,6.0
93,105.9,129.3,1.1,16,109.6,308.3,29.5,38,37.0,49.8,5.8
100,106.7,129.2,1.3,14,105.4,308.5,29.5,43,38.5,49.8,5.8
107,107.8,129.0,1.2,12,107.4,308.8,29.6,51,36.4,49.7,5.7
112,108.4,129.2,1.4,9,154.0,308.6,29.3,55,36.0,49.9,5.7
110,108.4,128.7,1.6,9,167.1,308.8,29.7,56,45.9,50.0,5.7
113,109.0,128.5,1.6,10,164.9,308.5,29.7,64,45.2,50.3,5.6
106,108.7,128.6,1.8,10,172.7,308.5,29.7,74,46.2,50.4,5.7
103,109.3,129.4,1.9,11,180.5,308.4,29.6,82,47.3,50.7,5.7
102,110.3,129.5,1.9,12,169.1,308.8,29.6,101,41.0,50.6,5.7
93,116.8,130.0,2.1,12,178.5,308.8,29.6,106,37.6,50.6,5.8
92,111.9,129.5,2.3,12,176.0,308.8,29.6,113,39.0,50.7,5.8
90,113.9,128.9,2.1,12,190.5,309.0,29.5,123,37.2,50.7,5.9
87,108.2,128.5,2.1,13,176.7,309.4,29.5,131,37.5,50.7,6.0
86,105.6,129.5,2.1,12,186.5,309.6,29.5,133,38.2,50.8,6.0
85,102.8,129.5,1.9,11,202.6,309.7,29.5,146,37.3,51.0,6.1
79,101.8,129.5,2.0,12,206.3,309.8,29.5,151,36.1,51.0,6.2
66,101.6,129.6,1.9,13,200.3,310.1,29.6,160,36.2,51.0,6.3
54,109.9,129.7,1.8,14,219.4,310.2,29.7,162,36.1,50.9,6.4
55,97.0,129.3,1.9,14,247.4,310.2,29.7,157,33.9,50.8,6.5
51,97.8,129.6,2.0,18,220.3,310.1,29.9,151,35.5,50.8,6.6
50,104.4,128.6,1.7,19,229.5,310.0,29.9,140,32.3,50.7,6.6
41,109.8,130.9,1.7,21,223.4,309.8,29.9,134,32.5,50.8,6.7
45,105.0,130.7,1.6,24,214.4,310.1,29.9,110,33.4,50.8,6.6
48,103.7,129.2,1.2,25,203.0,310.2,29.8,101,33.8,50.5,6.7
40,102.3,129.7,1.6,25,194.6,310.2,29.8,97,35.9,50.7,6.6
42,93.9,130.3,1.0,24,192.5,310.1,29.9,100,30.4,50.9,6.5
41,92.1,129.7,0.7,25,182.9,310.3,29.9,93,33.8,50.9,6.5
49,93.9,129.7,0.8,25,175.2,310.3,29.9,86,29.1,51.1,6.4
49,95.3,131.2,1.0,29,157.9,310.6,29.9,71,35.2,51.4,6.3
57,95.6,131.1,1.0,28,152.1,310.6,29.9,64,35.6,52.0,6.3
59,98.1,130.6,1.0,28,152.9,310.7,30.0,48,35.7,51.9,6.5
61,100.3,131.0,0.9,27,145.1,311.0,30.0,45,39.6,52.1,6.5
71,98.7,130.5,1.0,26,139.7,311.1,30.0,35,42.8,51.5,6.6
73,99.4,129.9,1.2,24,138.1,311.2,30.0,38,44.2,51.6,6.7
92,95.7,129.6,1.5,24,129.4,311.6,30.0,37,38.5,51.7,6.4
99,98.5,129.5,1.5,22,138.3,311.9,30.1,32,43.1,51.8,6.5
107,100.4,129.9,1.5,22,139.5,311.5,30.1,23,39.8,52.0,7.0
131,98.3,129.7,1.8,21,135.2,312.1,30.0,15,34.9,52.2,7.7
143,102.3,129.5,1.9,20,125.2,311.8,30.0,17,39.4,52.1,7.7
156,104.6,129.1,2.0,18,122.7,311.9,30.0,17,47.5,52.7,7.9
173,106.2,129.4,2.0,15,139.8,312.4,30.2,15,37.6,53.2,8.1
