grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
13,68.5,128.2,0.0,7,279.0,367.4,6.7,25,63.7,74.8,20.5
10,80.4,127.3,0.0,7,279.9,367.4,6.7,33,51.0,78.2,21.1
8,91.2,128.1,0.0,7,282.8,367.4,6.7,30,36.5,77.9,20.8
7,102.0,127.3,0.0,7,276.1,367.4,6.7,19,31.5,81.0,19.2
12,89.8,126.8,0.4,7,272.6,367.4,6.7,13,23.9,84.4,18.7
15,96.8,128.0,0.3,7,266.1,367.4,6.7,5,36.1,83.2,16.8
24,87.3,129.3,0.6,7,259.4,367.4,6.7,4,35.4,81.9,16.1
36,92.3,129.4,0.6,7,254.7,367.4,6.7,3,19.7,83.2,18.8
47,92.5,128.3,0.6,7,248.0,367.4,6.7,2,49.3,80.6,18.6
63,90.5,130.1,0.9,7,241.3,367.4,6.7,1,64.9,88.9,19.8
78,92.9,129.5,0.9,7,234.6,367.4,6.7,1,45.1,88.9,19.8
93,96.4,128.9,1.0,7,227.8,367.4,6.7,1,25.3,88.9,19.8
110,96.9,129.3,1.3,7,221.1,367.4,6.7,1,5.5,88.9,19.8
126,99.6,129.0,1.5,7,214.4,367.4,6.7,0,,,
