grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
36,75.5,130.0,0.0,1,272.0,316.0,32.0,24,26.6,34.8,5.9
27,82.7,128.5,0.2,1,288.8,316.0,32.0,36,30.3,37.1,5.9
17,94.3,127.6,0.0,2,215.9,315.8,32.2,42,31.0,35.6,5.9
13,103.6,126.3,0.0,2,222.6,315.8,32.2,50,25.1,35.3,5.9
19,93.1,126.8,0.5,2,212.1,315.8,32.2,56,19.8,35.7,5.9
21,87.6,126.5,1.0,2,202.2,315.8,32.2,52,22.8,36.6,5.7
23,90.2,128.9,0.7,2,229.4,315.8,32.2,53,17.9,36.9,5.6
25,96.5,128.5,0.4,2,247.6,315.8,32.2,46,21.9,37.5,5.4
34,91.5,127.7,0.6,2,224.0,315.8,32.2,46,25.8,38.3,5.3
37,92.8,127.7,0.5,2,223.1,315.8,32.2,52,28.6,38.0,5.2
38,93.7,128.7,0.4,2,199.5,315.8,32.2,62,31.4,37.7,5.2
40,95.2,130.0,0.5,2,258.5,315.8,32.2,67,30.4,38.5,5.2
39,100.0,131.4,0.9,2,247.3,315.8,32.2,74,28.1,38.2,5.2
41,90.9,130.8,1.1,2,247.8,315.8,32.2,82,32.0,38.5,5.2
39,94.7,130.1,1.0,2,251.4,315.8,32.2,97,29.5,38.3,5.3
42,92.4,128.7,1.1,2,240.3,315.8,32.2,114,26.9,37.9,5.3
42,97.5,128.6,1.2,2,245.2,315.8,32.2,122,27.6,37.8,5.4
37,98.0,129.4,1.8,2,246.4,315.8,32.2,136,26.0,38.1,5.4
38,94.1,128.7,2.0,2,260.8,315.8,32.2,141,25.0,37.8,5.4
39,95.7,129.6,1.9,2,250.0,315.8,32.2,144,24.9,37.9,5.4
34,103.7,131.3,2.1,2,242.2,315.8,32.2,149,24.1,38.1,5.4
32,95.4,128.9,2.3,2,245.1,315.8,32.2,149,27.1,38.4,5.4
24,95.8,131.3,2.5,3,189.1,316.0,32.0,163,28.6,38.5,5.4
21,93.6,130.4,1.7,3,203.9,316.0,32.0,174,26.8,38.6,5.4
12,103.1,131.0,2.2,3,192.0,316.0,32.0,176,26.5,38.6,5.4
12,96.8,135.1,1.2,3,164.9,316.0,32.0,190,22.8,38.4,5.4
16,91.1,134.1,0.9,3,132.9,316.0,32.0,188,20.8,38.7,5.4
12,86.0,130.7,1.7,3,114.3,316.0,32.0,176,22.1,39.1,5.4
11,92.8,132.8,1.9,2,184.7,315.9,32.0,160,24.6,39.7,5.4
7,90.0,133.6,2.2,2,191.0,315.9,32.0,166,23.3,40.0,5.4
7,87.7,126.7,0.7,2,205.3,315.9,32.0,161,21.7,40.0,5.4
10,87.2,133.7,0.5,2,210.9,315.9,32.0,152,21.2,40.4,5.4
9,91.8,127.7,1.1,2,216.1,315.9,32.0,144,20.4,40.4,5.4
16,82.3,132.8,0.6,3,190.5,316.4,31.8,131,21.0,40.9,5.4
13,92.3,127.3,0.8,3,193.5,316.4,31.8,129,21.7,41.1,5.4
16,93.1,125.4,0.9,3,221.2,316.4,31.8,116,21.9,41.5,5.5
12,99.6,126.3,0.8,3,222.9,316.4,31.8,107,24.8,41.5,5.6
15,88.5,127.7,1.0,3,205.9,316.4,31.8,112,22.0,40.5,5.7
19,84.5,126.7,1.6,3,204.8,316.4,31.8,110,21.9,39.5,5.7
17,95.7,128.0,1.2,3,193.0,316.4,31.8,104,23.0,40.1,5.7
19,99.9,132.0,0.5,3,237.2,316.4,31.8,93,24.8,40.2,5.7
22,104.2,132.4,0.7,4,212.7,316.4,31.8,99,25.2,40.6,5.7
18,100.5,133.1,1.4,4,216.9,316.4,31.8,103,24.6,40.3,5.7
19,100.2,133.8,1.6,4,227.9,316.4,31.8,103,24.0,39.4,5.8
18,93.3,135.2,0.8,5,211.5,316.5,31.7,106,23.1,38.8,5.7
24,93.9,129.2,0.8,5,210.0,316.5,31.7,105,21.1,38.8,5.7
27,85.4,128.9,1.2,5,195.0,316.5,31.7,103,25.6,38.9,5.7
25,88.2,127.6,1.2,5,185.9,316.5,31.7,104,23.9,38.9,5.6
27,90.9,128.0,1.5,5,180.9,316.5,31.7,104,21.0,38.4,5.6
26,94.9,127.9,1.4,6,163.3,316.7,31.8,95,24.3,39.1,5.7
26,99.9,128.0,1.4,6,158.7,316.7,31.8,91,23.1,39.9,5.6
38,92.5,128.4,1.6,6,137.4,316.7,31.8,90,25.1,41.2,5.6
41,97.8,129.0,1.5,6,120.5,316.7,31.8,86,26.7,41.6,5.6
41,100.6,127.0,1.8,4,179.2,316.9,31.7,87,27.0,42.0,5.7
39,101.3,125.2,1.8,4,199.2,316.9,31.7,85,25.9,42.8,5.6
52,90.7,124.8,2.0,4,205.4,316.9,31.7,81,27.7,43.9,5.6
55,95.4,125.4,2.0,4,209.0,316.9,31.7,77,29.7,45.2,5.5
67,98.6,124.8,1.8,4,192.8,316.9,31.7,81,28.5,45.7,5.5
76,97.8,125.7,2.1,3,227.7,316.6,31.5,84,28.9,45.5,5.5
78,102.1,125.3,2.3,3,211.1,316.6,31.5,93,26.5,45.7,5.6
78,102.9,126.2,2.5,3,191.6,316.6,31.5,95,30.1,45.7,5.5
83,101.9,126.4,2.5,3,190.9,316.6,31.5,100,30.1,46.1,5.4
74,108.8,127.9,2.6,3,190.9,316.6,31.5,109,33.1,46.2,5.5
75,108.8,128.1,2.4,3,185.4,316.6,31.5,117,34.9,46.5,5.4
61,116.6,128.3,1.8,3,195.5,316.6,31.5,132,35.1,46.2,5.5
43,122.7,128.9,1.4,3,204.1,316.6,31.5,144,36.6,46.1,5.5
34,119.7,128.4,1.0,3,234.8,316.6,31.5,159,36.2,46.6,5.5
19,105.6,130.6,1.1,3,246.1,316.6,31.5,169,39.1,47.6,5.6
15,83.9,126.4,1.0,3,246.3,316.6,31.5,186,36.0,48.0,5.6
7,82.6,123.1,0.0,3,270.7,316.6,31.5,196,34.5,48.0,5.6
3,102.0,121.7,0.0,4,235.0,316.1,31.5,201,31.6,48.0,5.6
9,102.3,128.7,0.0,4,245.4,316.1,31.5,195,29.0,48.0,5.6
6,89.8,130.0,0.0,5,223.8,316.0,31.4,187,28.5,48.5,5.7
10,84.9,129.3,1.0,6,223.4,315.8,31.5,173,27.6,48.3,5.7
12,76.0,127.7,0.4,6,248.5,315.8,31.5,160,26.3,47.8,5.8
10,83.0,127.8,0.5,8,222.0,315.9,31.5,140,28.4,47.6,5.8
13,81.2,131.3,0.4,8,240.8,315.9,31.5,128,27.6,47.9,5.8
12,97.3,128.7,0.4,8,249.2,315.9,31.5,119,26.2,47.3,5.8
14,87.6,126.5,0.4,8,250.2,315.9,31.5,110,28.2,47.6,5.8
21,87.5,127.5,0.2,8,260.3,315.9,31.5,101,27.9,48.1,5.7
22,91.4,128.3,0.5,10,221.3,315.6,31.6,93,28.6,48.4,5.7
24,89.1,128.3,0.6,10,222.8,315.6,31.6,83,30.2,47.9,5.7
23,90.8,128.0,0.4,11,201.6,315.4,31.6,80,32.4,46.5,5.6
29,88.3,129.6,0.7,12,175.3,315.5,31.6,88,29.2,45.4,5.6
35,90.8,128.8,0.7,12,167.0,315.5,31.6,92,24.4,44.1,5.7
41,96.0,131.2,0.4,12,155.3,315.5,31.6,87,23.5,43.9,5.7
41,89.1,132.5,0.9,11,156.4,315.4,31.6,79,29.3,44.7,5.7
36,95.8,131.3,1.0,12,145.2,315.3,31.6,83,27.6,44.4,5.6
34,98.4,128.6,0.7,11,170.2,315.3,31.5,83,27.4,43.1,5.7
36,96.4,128.7,0.6,12,157.9,315.5,31.5,82,30.3,43.9,5.6
38,93.8,128.9,0.8,12,164.5,315.2,31.5,88,26.7,43.0,5.7
44,93.4,129.8,0.8,12,156.4,315.2,31.5,82,30.0,42.7,5.7
39,95.7,127.8,0.8,12,163.5,315.1,31.5,80,30.9,43.6,5.7
