grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
35,76.5,128.2,0.0,7,287.6,322.1,24.4,21,26.7,32.9,6.8
24,86.9,129.9,0.0,7,263.1,322.1,24.4,32,32.9,35.6,7.0
20,92.5,129.6,0.2,7,252.6,322.1,24.4,38,31.2,37.2,7.3
19,89.3,126.5,0.8,8,248.3,320.5,24.6,35,23.7,37.8,6.7
18,97.6,127.7,0.8,9,224.9,323.4,24.8,35,23.8,40.1,6.7
19,97.3,127.1,0.5,9,208.9,323.4,24.8,32,25.6,42.9,6.8
26,93.1,128.7,0.8,9,199.2,323.4,24.8,24,34.4,43.5,6.1
32,92.3,127.4,0.8,9,190.9,323.4,24.8,27,25.1,40.5,6.0
49,91.2,126.9,0.8,9,176.5,323.4,24.8,23,23.5,41.2,6.2
55,96.0,128.6,0.9,9,186.0,319.8,23.9,22,28.2,38.9,6.0
52,99.2,128.2,0.9,9,178.8,319.8,23.9,28,38.6,37.8,6.2
64,99.4,128.4,0.9,9,167.7,319.8,23.9,35,31.6,38.8,6.2
70,95.5,127.2,1.2,9,147.6,319.8,23.9,42,35.3,41.4,6.3
83,96.0,127.9,1.3,8,189.4,322.7,23.0,47,24.6,40.1,6.2
89,96.5,127.9,1.5,8,187.3,322.7,23.0,47,31.6,40.5,6.2
97,96.9,127.8,1.6,7,206.3,322.6,23.3,56,31.9,41.2,6.0
108,97.2,128.0,1.7,7,222.2,317.5,23.3,57,28.3,40.4,6.1
118,97.8,127.8,1.8,8,210.3,316.8,23.6,57,27.3,39.2,6.2
130,98.3,127.7,1.9,8,197.4,316.8,23.6,68,23.4,36.8,6.2
136,96.2,127.4,2.1,8,196.1,316.8,23.6,70,29.6,36.6,6.2
136,98.0,127.3,2.3,8,191.2,316.8,23.6,80,28.9,34.7,6.3
136,101.3,127.3,2.3,8,179.0,316.8,23.6,90,28.7,34.3,6.3
129,98.9,127.6,2.6,8,168.2,316.8,23.6,104,33.0,34.7,6.5
128,98.4,126.7,2.8,9,169.0,318.5,23.3,106,37.5,35.2,6.5
111,99.6,126.7,3.0,9,187.6,318.5,23.3,120,34.7,35.3,6.6
102,99.7,125.5,3.2,9,198.0,318.5,23.3,130,35.3,36.2,6.6
97,101.2,124.5,3.4,10,195.0,317.5,23.6,143,28.9,36.8,6.8
92,101.5,124.4,3.3,11,192.9,316.8,23.8,142,30.7,37.7,6.8
82,104.8,125.2,3.4,11,200.4,316.8,23.8,152,29.2,38.4,6.7
68,103.8,124.6,3.3,11,210.6,316.8,23.8,154,30.7,37.9,6.5
70,98.4,124.6,3.4,13,202.0,315.6,24.2,150,28.3,38.1,6.5
65,96.4,125.9,3.3,14,194.6,315.1,24.4,143,29.6,37.8,6.4
74,97.0,127.2,2.8,14,192.5,315.1,24.4,138,26.3,37.8,6.5
74,99.7,128.9,2.7,14,185.4,315.1,24.4,124,27.4,38.2,6.5
83,101.4,129.5,2.4,14,188.8,315.0,24.4,109,26.3,39.3,6.4
85,104.3,129.0,2.7,14,173.8,315.0,24.4,105,24.4,39.0,6.3
95,101.6,128.2,2.9,13,169.3,314.2,24.4,105,22.8,39.3,6.0
110,99.8,128.0,2.8,13,148.3,314.2,24.4,104,23.1,38.3,6.1
118,101.0,127.6,3.0,13,130.7,314.2,24.4,106,21.0,38.2,6.1
131,101.6,127.4,3.1,13,115.7,314.2,24.4,97,20.0,38.1,6.1
134,103.8,127.4,3.3,12,115.6,314.7,24.2,83,22.9,38.7,6.0
141,106.7,126.9,3.4,12,110.2,314.7,24.2,78,22.3,36.9,6.2
145,109.4,127.7,3.4,11,106.0,315.2,24.1,85,24.5,33.9,6.3
149,111.9,127.6,3.4,11,101.9,315.2,24.1,99,21.7,30.8,6.4
150,112.9,127.2,3.6,9,124.0,316.3,23.7,108,22.1,28.6,6.5
158,115.9,126.9,3.7,9,131.9,316.2,23.8,105,21.6,28.3,6.6
155,118.6,127.5,4.0,7,170.4,318.1,23.1,99,25.5,31.0,6.7
157,123.6,127.8,4.0,8,173.0,317.9,22.5,102,25.0,32.0,6.7
161,123.6,128.1,4.1,8,178.7,317.9,22.5,104,28.4,33.3,6.8
154,128.1,128.0,4.2,9,173.1,317.7,22.1,106,33.1,34.7,7.0
154,129.0,127.8,4.3,9,176.4,317.7,22.1,117,30.1,35.7,6.9
147,130.2,128.2,4.3,10,173.1,317.4,21.7,127,31.5,35.7,6.8
142,135.3,128.7,4.3,10,187.9,317.4,21.7,132,28.4,36.1,6.8
136,141.2,129.0,4.4,10,186.5,317.4,21.7,134,27.8,36.1,6.8
144,135.3,129.2,4.3,10,206.2,318.0,21.0,125,32.4,37.9,6.6
135,141.2,128.6,4.4,10,193.0,318.0,21.0,137,30.7,36.4,6.8
134,138.2,128.5,4.5,10,188.9,318.0,21.0,148,30.8,36.7,6.7
130,134.7,128.3,4.5,11,189.6,317.6,20.8,144,33.3,36.7,6.7
131,131.7,128.3,4.3,12,185.8,317.3,20.6,143,33.5,37.0,6.7
122,135.7,128.4,4.4,12,186.6,317.3,20.6,148,32.1,36.0,6.8
125,120.1,127.2,3.9,12,184.6,317.3,20.6,142,40.6,35.5,6.7
113,117.3,127.6,3.7,12,179.5,317.3,20.6,152,37.1,34.3,6.7
102,114.0,127.6,3.7,12,168.7,317.3,20.6,146,39.0,33.0,6.6
99,106.0,127.6,3.4,12,165.2,317.3,20.6,170,31.0,30.7,6.8
85,98.3,126.9,3.3,11,186.7,317.3,20.7,184,29.2,29.3,6.9
76,95.0,126.6,2.9,10,193.1,318.2,20.1,188,27.7,29.7,6.9
73,95.2,125.1,2.4,10,203.8,318.9,19.3,180,25.7,30.2,7.0
78,96.0,125.5,2.3,10,196.9,318.9,19.3,166,24.0,32.0,6.9
78,93.7,124.4,2.6,11,187.9,318.5,19.1,146,23.4,34.0,6.8
88,95.0,124.2,2.5,11,174.7,318.5,19.1,130,23.7,36.9,6.6
85,99.3,124.0,2.7,11,165.1,318.5,19.1,120,25.5,39.2,6.5
85,98.8,124.7,2.7,11,161.4,318.5,19.1,114,27.0,41.5,6.4
89,96.8,124.3,2.5,12,158.9,318.2,19.0,104,33.2,45.3,6.1
84,98.8,123.9,2.7,12,155.9,318.2,19.0,110,32.8,46.7,6.0
75,97.2,124.5,2.9,12,151.2,318.2,19.0,117,36.3,46.8,5.9
70,97.0,123.4,2.9,9,220.0,316.4,18.7,130,32.6,47.1,5.9
61,99.1,124.7,3.0,10,208.2,316.4,18.7,147,30.7,46.0,6.0
70,95.0,125.9,2.4,10,215.1,316.4,18.7,149,27.8,45.8,5.9
58,94.1,126.3,2.2,9,238.4,316.5,18.6,150,30.4,45.9,5.9
53,95.4,124.9,2.0,10,228.6,316.5,18.7,156,30.0,46.2,5.8
48,96.9,124.2,2.3,10,237.2,316.5,18.7,162,26.7,46.3,5.8
46,99.8,124.7,1.8,10,245.6,316.5,18.7,159,25.4,45.8,5.8
41,102.3,122.3,1.5,11,233.5,316.4,18.5,151,27.1,46.8,5.8
36,102.1,122.1,1.4,12,224.0,316.5,18.6,153,26.9,46.9,5.7
36,100.3,124.4,1.0,13,225.4,316.4,18.4,137,27.1,46.5,5.7
36,86.5,125.3,1.7,15,216.8,316.4,18.6,138,25.7,44.7,5.7
32,85.7,125.1,1.3,17,214.5,316.3,18.5,129,25.7,43.9,5.7
30,87.4,127.1,1.2,17,211.3,316.3,18.5,126,26.0,43.6,5.7
36,91.9,127.8,1.3,17,208.7,316.3,18.5,115,23.5,44.5,5.7
43,98.8,126.9,1.1,18,204.3,316.1,18.5,92,22.8,44.1,5.7
50,97.7,127.5,1.2,18,202.9,316.1,18.5,74,25.6,45.7,5.8
54,98.9,128.4,1.3,20,187.4,316.0,18.5,61,29.5,49.8,5.8
63,99.8,128.3,1.2,21,179.0,315.8,18.5,58,32.7,50.8,5.7
76,97.0,127.7,1.5,20,188.2,315.8,18.5,47,32.5,52.6,5.5
82,92.6,127.9,1.8,22,172.3,315.6,18.5,49,38.5,52.1,5.5
86,90.9,127.4,1.8,22,160.2,315.6,18.5,55,41.0,50.5,5.5
98,91.2,127.6,2.0,21,162.9,315.7,18.5,59,38.1,48.4,5.5
105,95.8,127.4,1.9,21,165.0,315.6,18.5,64,34.9,46.0,5.5
107,97.0,128.0,2.1,21,161.7,315.2,18.6,72,36.2,44.8,5.5
109,100.7,127.7,2.2,22,155.5,315.3,18.6,79,30.8,42.1,5.5
118,99.1,127.1,2.4,23,141.8,315.1,18.7,91,29.9,41.3,5.5
119,99.5,127.7,2.7,23,142.1,315.1,18.7,97,29.8,40.8,5.5
127,98.5,127.8,2.8,23,137.0,315.1,18.7,103,29.1,40.1,5.5
132,99.6,128.7,2.7,22,136.3,314.9,18.7,110,28.5,40.1,5.5
129,101.8,129.2,2.9,22,145.9,314.9,18.7,106,28.8,38.3,5.6
129,105.2,130.1,2.7,22,158.2,315.1,18.6,110,27.3,36.5,5.6
135,106.8,130.4,2.6,22,164.3,315.1,18.6,104,24.5,35.8,5.7
132,110.2,129.4,2.5,25,155.2,315.2,18.6,106,25.8,35.7,5.7
138,109.8,130.2,2.5,24,159.4,315.3,18.6,107,24.6,36.3,5.7
134,109.1,130.2,2.5,23,168.7,315.3,18.7,100,28.7,37.0,5.7
132,109.2,130.2,2.4,22,177.9,315.5,18.7,102,29.9,37.6,5.6
131,108.6,130.1,2.3,23,170.7,315.4,18.7,101,35.5,38.1,5.6
137,107.7,130.1,2.1,23,184.9,315.3,18.7,104,30.2,38.1,5.6
138,111.6,130.2,2.0,23,186.4,315.2,18.7,95,27.6,36.7,5.6
156,108.0,130.8,2.0,22,185.1,315.2,18.8,101,26.0,36.8,5.7
167,111.6,131.0,2.1,22,182.5,315.5,18.7,92,21.7,37.2,5.8
175,116.5,130.8,2.0,22,172.0,315.5,18.7,86,19.8,37.7,5.9
190,119.5,130.3,2.1,22,161.3,315.5,18.7,72,19.1,38.6,5.8
203,122.4,129.9,2.3,20,163.7,315.5,18.7,60,16.0,38.5,5.8
219,124.3,129.9,2.4,20,148.4,315.5,18.7,44,20.7,39.6,5.7
227,129.9,130.2,2.4,20,132.9,315.5,18.7,34,27.2,40.7,5.6
237,133.8,130.1,2.4,19,124.5,315.8,18.6,36,30.2,41.1,5.5
238,139.0,130.1,2.5,19,111.9,315.8,18.6,39,40.8,44.4,5.7
238,144.2,130.5,2.5,16,115.9,315.9,18.7,52,43.1,45.9,5.7
226,151.4,130.8,2.5,14,119.9,315.7,18.7,64,48.4,47.2,5.8
227,150.7,130.4,2.6,13,118.6,316.1,18.7,78,51.5,47.8,5.7
214,158.3,131.0,2.5,11,135.8,315.3,18.4,94,49.9,47.6,5.7
213,156.8,131.6,2.6,10,139.7,315.2,18.3,114,48.0,47.6,5.7
206,156.1,132.6,2.7,10,128.1,315.2,18.3,126,53.9,47.2,5.7
196,158.0,132.5,2.9,9,129.9,315.1,18.3,143,52.7,46.7,5.7
180,159.7,132.5,2.9,8,185.0,315.6,18.3,162,46.6,46.0,5.6
172,151.9,132.8,3.1,8,191.7,315.6,18.3,177,47.3,45.5,5.7
165,145.5,132.5,3.1,7,217.3,315.4,18.3,194,46.9,44.9,5.7
142,144.0,131.0,3.2,8,225.3,315.7,18.3,208,48.9,45.1,5.7
128,140.3,131.0,3.1,9,211.1,315.4,18.6,224,47.9,44.7,5.7
117,119.7,131.8,3.4,11,210.6,315.3,18.6,246,48.2,44.1,5.8
93,116.4,132.0,3.6,12,222.4,315.0,18.7,253,48.0,43.6,5.8
83,114.3,131.3,3.4,13,232.5,315.6,18.5,263,43.1,42.9,5.8
72,116.6,130.4,3.3,13,257.3,315.3,18.8,264,36.4,43.1,5.8
63,106.2,131.1,3.6,15,251.7,315.6,18.7,269,33.8,43.3,5.8
52,107.9,131.8,3.7,19,241.4,315.9,18.5,264,29.3,43.4,5.8
50,98.3,131.1,3.2,22,239.5,315.8,18.5,238,30.0,44.4,5.8
50,93.2,129.4,2.3,24,234.6,315.6,18.5,228,28.9,44.9,5.8
43,93.4,129.7,2.4,26,225.1,315.5,18.5,209,28.6,45.5,5.7
46,95.0,129.3,1.9,27,220.3,315.5,18.5,200,25.8,46.6,5.7
49,96.9,130.1,1.8,29,214.5,315.7,18.4,173,23.9,47.7,5.7
