grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
11,86.2,131.0,0.0,7,294.1,315.4,32.0,15,44.8,41.3,12.7
10,95.5,130.8,0.0,8,253.8,320.5,32.2,23,37.3,48.6,12.7
8,105.1,134.6,0.0,8,229.6,320.5,32.2,22,33.0,50.4,12.0
8,111.4,132.6,0.0,8,205.5,320.5,32.2,17,36.6,53.5,10.5
10,109.5,134.3,0.5,8,173.3,320.5,32.2,16,30.7,57.1,10.1
13,107.5,134.0,0.8,8,141.1,320.5,32.2,15,22.3,57.7,10.1
13,117.5,134.0,0.8,7,130.6,320.4,32.1,7,29.5,71.6,9.5
25,91.1,131.9,1.2,7,98.5,320.4,32.1,7,20.1,71.6,9.5
39,86.3,132.3,1.2,6,81.1,322.6,30.8,5,17.4,76.9,8.9
49,92.6,131.6,1.0,4,78.0,330.5,29.9,3,27.1,65.9,7.1
56,96.9,131.5,1.1,3,73.2,337.6,29.9,3,48.9,81.7,9.0
61,100.6,130.9,1.1,2,71.1,328.5,28.0,3,86.8,96.9,10.8
67,104.5,130.7,1.2,2,43.1,328.5,28.0,4,84.5,96.5,11.1
85,99.7,131.0,1.5,2,15.1,328.5,28.0,5,108.6,96.4,11.0
100,98.7,130.8,1.7,1,4.0,325.0,22.0,10,76.2,97.1,11.1
112,99.0,131.1,1.8,0,,,,13,86.3,97.3,11.0
