grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
26,87.7,128.1,0.0,7,291.7,396.4,20.0,18,66.6,99.4,6.8
17,96.8,126.9,0.0,7,277.1,396.4,20.0,23,68.8,100.1,6.6
14,102.2,129.6,0.7,7,305.6,396.4,20.0,20,60.9,99.0,6.8
13,110.6,128.5,0.8,8,272.2,395.1,20.0,17,61.6,100.3,6.6
9,124.0,130.1,0.6,8,261.4,395.1,20.0,17,66.4,101.9,7.5
10,112.1,131.5,1.5,8,259.7,395.1,20.0,15,57.1,103.1,7.5
13,95.3,130.9,2.3,8,241.5,395.1,20.0,14,51.5,104.4,7.7
15,90.7,130.2,2.7,8,231.2,395.1,20.0,12,46.0,104.1,7.3
16,97.3,131.0,2.8,8,218.9,395.1,20.0,12,34.3,104.1,7.3
15,105.0,130.9,2.7,8,200.9,395.1,20.0,11,37.7,103.7,6.1
15,109.7,130.9,2.7,8,185.0,395.1,20.0,9,44.0,103.8,6.3
16,115.0,131.7,2.8,8,165.1,395.1,20.0,10,37.1,103.0,6.2
17,105.4,131.4,2.9,8,145.9,395.1,20.0,9,54.9,101.8,5.8
17,98.6,129.9,3.5,7,156.4,394.8,19.1,6,86.1,98.2,5.2
19,91.1,129.5,4.0,6,160.2,393.1,18.3,8,72.5,99.5,5.1
19,95.8,128.7,4.0,6,141.9,393.1,18.3,9,69.2,99.0,5.1
20,98.7,129.6,4.1,6,123.6,393.1,18.3,9,71.7,99.0,5.1
21,105.6,130.2,4.1,5,128.3,392.9,17.6,10,68.1,98.8,5.1
21,108.6,129.0,4.2,5,126.3,392.9,17.6,10,65.4,97.7,5.1
24,98.1,127.4,4.3,5,108.7,392.9,17.6,11,67.7,97.7,5.1
24,101.0,126.4,4.3,4,118.4,394.8,17.0,12,69.0,97.8,5.1
28,94.8,126.1,4.5,3,148.8,396.7,17.0,13,60.1,97.9,5.2
29,88.9,125.7,4.5,3,151.6,396.7,17.0,12,72.1,98.1,5.2
27,94.2,124.6,4.2,3,134.6,396.7,17.0,14,75.2,97.8,5.2
27,100.8,124.5,4.2,3,117.6,396.7,17.0,16,65.6,98.5,5.2
31,94.1,123.9,4.6,2,157.2,402.0,15.5,18,59.9,98.5,5.3
31,90.5,123.6,4.6,2,141.7,402.0,15.5,21,61.2,98.5,5.4
