grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
15,85.5,129.5,0.0,5,285.2,328.0,12.6,9,23.7,26.0,6.4
14,96.1,129.4,0.0,5,283.2,328.0,12.6,9,28.6,30.9,6.8
13,100.1,128.5,0.4,6,262.6,331.1,11.4,8,26.9,37.0,6.5
12,110.4,128.7,0.4,6,258.9,331.1,11.4,6,20.4,35.5,6.8
13,113.9,129.0,0.4,6,247.5,331.1,11.4,5,25.3,39.4,5.7
21,94.4,131.6,1.2,6,236.1,331.1,11.4,6,16.7,39.0,5.6
26,94.7,131.0,1.3,6,224.8,331.1,11.4,6,11.1,39.0,5.6
32,93.8,131.7,1.4,6,213.4,331.1,11.4,4,19.7,36.2,5.0
43,93.9,129.1,1.4,6,202.5,331.1,11.4,4,14.5,36.2,5.0
51,97.3,129.4,1.4,6,191.2,331.1,11.4,3,12.9,36.0,5.0
63,99.2,128.9,1.4,6,179.8,331.1,11.4,2,13.1,36.0,5.0
79,97.7,128.7,1.7,6,171.1,331.1,11.4,1,10.2,36.4,5.0
86,102.5,129.1,1.6,6,159.7,331.1,11.4,1,46.7,36.4,5.0
102,98.9,129.0,2.0,6,148.3,331.1,11.4,2,21.0,37.1,5.4
117,99.1,129.2,2.2,6,137.0,331.1,11.4,3,44.6,37.3,5.3
129,102.5,129.1,2.2,6,125.6,331.1,11.4,6,27.1,37.6,5.4
141,103.8,129.1,2.4,6,114.2,331.1,11.4,10,26.6,37.8,5.5
155,102.9,129.2,2.6,6,102.8,331.1,11.4,13,42.2,37.8,5.5
168,104.3,129.4,2.8,6,91.5,331.1,11.4,17,29.6,38.0,5.6
182,105.7,129.6,2.9,5,96.6,331.6,9.8,23,24.5,37.9,5.7
198,106.8,129.3,3.1,5,90.4,331.6,9.8,30,21.4,37.6,5.7
210,109.2,129.3,3.2,5,86.3,331.6,9.8,33,20.2,37.2,5.7
226,111.8,129.5,3.3,5,85.3,331.6,9.8,31,20.4,37.1,5.6
235,116.2,129.4,3.4,4,99.7,332.7,9.1,31,22.1,37.1,5.7
243,120.2,129.4,3.6,4,100.3,332.7,9.1,34,20.4,37.2,5.7
260,120.6,129.5,3.6,4,98.2,332.7,9.1,34,23.6,37.4,5.9
273,121.3,129.1,3.8,3,124.8,334.6,7.7,39,29.9,37.5,5.9
277,126.4,128.9,3.8,3,122.9,334.6,7.7,50,30.7,37.6,5.9
284,130.4,128.7,3.9,3,129.5,334.6,7.7,55,28.5,37.6,5.9
301,131.9,128.6,3.9,3,141.7,334.6,7.7,57,24.0,37.9,5.8
311,134.6,128.8,4.0,3,134.0,334.6,7.7,56,25.3,38.1,5.8
326,136.1,128.7,4.0,3,131.0,334.6,7.7,55,27.7,38.3,5.7
321,141.9,128.6,4.1,2,198.0,334.4,5.1,57,38.2,38.9,5.8
336,139.3,128.6,4.2,2,231.3,334.4,5.1,60,45.1,38.9,5.8
334,142.5,128.8,4.2,2,274.5,334.4,5.1,74,43.3,39.0,5.8
329,146.5,129.2,4.3,3,250.2,339.1,5.4,92,41.5,39.1,5.8
318,151.2,129.3,4.4,4,256.8,339.6,5.6,113,39.5,38.9,5.8
313,154.6,129.6,4.4,4,298.6,339.6,5.6,125,39.5,38.9,5.8
304,154.5,129.9,4.4,4,304.1,339.6,5.6,143,44.9,38.8,5.8
290,153.9,130.7,4.6,5,278.1,341.5,5.6,159,48.2,38.9,5.8
277,151.1,130.9,4.6,5,297.9,341.5,5.6,167,53.5,38.8,5.8
262,149.8,131.8,4.7,8,241.5,342.5,5.7,182,50.6,38.8,5.8
241,152.4,132.2,4.8,8,262.4,342.5,5.7,196,48.0,38.9,5.9
215,156.0,132.8,4.7,9,259.7,342.6,5.7,224,44.0,38.9,5.9
198,158.5,133.2,4.7,10,252.8,342.7,5.7,237,42.9,38.9,5.9
178,158.7,133.4,4.8,11,257.5,343.1,5.6,250,35.7,38.8,5.9
167,157.2,133.6,4.7,13,240.9,343.1,5.7,248,33.4,38.6,6.0
145,155.0,133.7,4.8,13,254.9,343.1,5.7,232,37.6,38.5,6.0
132,153.7,133.7,4.5,13,265.5,343.1,5.7,211,36.9,38.5,6.0
125,150.6,133.1,4.5,17,239.6,343.3,5.6,207,32.9,38.5,5.9
110,150.8,133.4,4.6,17,249.3,343.3,5.6,178,34.8,38.7,5.8
104,134.2,132.9,4.6,17,263.0,343.3,5.6,158,38.1,38.5,5.8
96,131.4,131.7,4.3,19,249.4,343.0,5.6,150,35.9,38.7,5.9
92,126.1,131.5,4.2,20,243.9,343.2,5.6,139,35.2,39.0,5.9
89,121.7,131.8,4.0,21,244.2,343.2,5.6,119,35.8,39.3,6.0
85,108.7,131.8,3.7,22,240.0,343.1,5.6,110,38.0,39.7,6.2
83,108.6,131.9,3.4,23,235.4,343.1,5.6,111,29.5,39.8,6.2
80,108.2,131.3,3.3,24,232.9,343.2,5.5,112,27.1,39.6,6.2
82,100.2,130.1,2.7,24,235.4,343.2,5.5,98,30.3,39.7,6.3
81,99.0,130.2,2.7,25,228.0,343.3,5.5,91,29.8,39.7,6.3
75,99.4,130.5,2.3,25,228.3,343.3,5.5,91,26.7,39.7,6.3
78,100.4,130.0,2.2,25,230.7,343.3,5.5,84,20.3,39.7,6.2
88,98.3,129.7,2.3,27,220.6,343.4,5.6,73,18.4,40.0,6.3
99,99.3,129.2,2.4,28,217.3,343.6,5.6,53,17.4,40.2,6.3
115,99.0,129.4,2.4,28,214.9,343.6,5.6,37,15.2,40.5,6.2
123,101.0,129.2,2.6,28,211.1,343.6,5.6,27,17.3,40.5,6.1
134,101.1,129.1,2.8,28,208.4,343.6,5.6,19,22.7,40.1,5.8
142,106.0,129.3,2.7,28,204.8,343.6,5.6,20,28.0,40.1,6.0
148,111.2,129.6,2.8,28,203.3,343.6,5.6,17,32.1,39.5,5.7
160,109.1,129.7,3.0,28,199.2,343.6,5.6,21,42.3,39.4,5.8
172,110.7,129.3,3.1,28,202.0,343.6,5.6,21,35.0,39.6,6.2
181,113.1,129.2,3.2,29,200.4,343.4,5.5,16,37.6,39.9,6.7
194,114.8,129.3,3.3,29,198.2,343.4,5.5,17,33.6,40.4,7.3
206,115.7,128.9,3.4,29,200.6,343.4,5.5,17,31.7,40.1,7.5
223,117.1,128.7,3.4,29,198.2,343.4,5.5,18,34.1,40.0,7.7
235,120.7,128.4,3.5,30,200.7,343.6,5.5,11,27.2,40.3,8.1
250,124.4,128.4,3.5,31,198.2,343.7,5.5,4,28.9,41.2,9.1
274,124.6,128.4,3.6,31,195.2,343.7,5.5,1,3.5,42.8,8.4
291,128.2,128.4,3.7,31,190.6,343.7,5.5,0,,,
