grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
21,74.8,127.9,0.0,1,283.0,345.0,5.0,15,23.7,34.1,6.2
20,81.8,127.6,0.2,1,289.0,345.0,5.0,15,33.5,41.4,5.6
16,89.8,128.3,0.3,1,311.3,345.0,5.0,20,33.3,45.5,5.7
19,97.9,129.1,0.3,1,323.8,345.0,5.0,20,32.1,46.1,5.9
17,104.1,129.0,0.6,2,227.4,345.1,5.1,23,31.4,47.3,6.0
20,100.5,129.2,1.0,2,234.5,345.1,5.1,22,31.8,48.1,6.2
23,101.5,127.8,1.1,2,240.4,345.1,5.1,20,26.4,50.1,6.2
36,95.1,128.4,1.1,2,235.3,345.1,5.1,19,23.8,50.6,6.2
46,96.5,129.3,1.2,2,230.2,345.1,5.1,18,26.1,51.5,6.3
53,92.6,129.2,1.6,2,228.2,345.1,5.1,17,37.2,53.2,6.3
58,95.1,128.4,1.8,2,231.8,345.1,5.1,19,35.7,54.2,6.1
60,97.3,129.6,2.0,2,251.9,345.1,5.1,22,42.2,54.4,6.3
63,102.6,128.8,2.0,2,269.7,345.1,5.1,26,43.0,55.2,6.4
70,101.1,128.3,1.9,2,264.6,345.1,5.1,34,46.0,54.1,6.5
72,99.4,127.4,2.1,2,259.5,345.1,5.1,44,48.1,52.2,6.8
67,100.3,127.9,2.0,2,254.5,345.1,5.1,56,52.1,52.1,6.8
62,97.9,128.2,2.2,2,249.4,345.1,5.1,74,47.2,51.5,7.0
55,98.8,127.9,2.5,2,244.3,345.1,5.1,95,43.3,51.3,7.1
53,91.8,127.3,2.7,2,252.2,345.1,5.1,115,38.7,51.4,7.1
49,98.5,127.7,2.2,2,285.2,345.1,5.1,126,35.6,51.6,7.1
44,100.4,124.8,2.3,2,310.4,345.1,5.1,134,32.7,51.6,7.1
39,101.4,124.5,2.5,2,326.7,345.1,5.1,134,31.6,51.6,7.1
38,99.9,124.2,2.8,3,269.7,345.6,5.1,130,29.4,51.7,7.1
39,92.5,123.7,3.0,4,245.2,345.3,5.2,130,28.6,51.8,7.1
39,93.0,122.1,3.3,4,257.5,345.3,5.2,126,27.3,52.1,7.0
37,92.0,123.9,3.1,4,271.0,345.3,5.2,118,28.1,52.1,7.1
33,97.2,124.5,3.2,5,250.3,345.5,5.2,112,28.4,52.0,7.2
34,90.6,125.1,3.5,5,252.9,345.5,5.2,113,27.0,51.8,7.4
26,98.8,126.9,3.2,6,243.3,345.4,5.4,104,28.9,51.6,7.5
23,103.2,127.9,2.4,6,248.0,345.4,5.4,92,31.3,51.5,7.6
22,93.0,125.2,2.3,6,261.3,345.4,5.4,83,33.0,51.4,7.8
19,87.0,122.4,1.9,6,260.9,345.4,5.4,95,30.9,51.6,7.9
11,95.5,124.8,1.4,6,272.9,345.4,5.4,91,30.9,51.6,8.2
13,85.8,124.8,0.4,8,240.4,345.0,5.4,83,30.0,51.7,8.2
13,89.1,127.6,0.4,8,245.6,345.0,5.4,70,28.8,51.9,8.3
20,91.8,129.1,0.2,8,250.7,345.0,5.4,63,22.9,52.3,8.2
20,98.4,129.3,0.2,8,255.7,345.0,5.4,48,22.9,52.7,7.8
23,87.9,128.6,0.9,9,240.2,344.9,5.5,40,29.9,53.3,7.2
26,86.4,127.1,1.2,9,237.5,344.9,5.5,37,35.2,53.8,6.9
29,92.3,129.3,1.2,9,244.5,344.9,5.5,34,30.8,53.7,7.0
32,91.2,131.3,1.4,9,259.0,344.9,5.5,29,34.0,53.9,6.9
30,93.2,131.3,1.5,9,263.5,344.9,5.5,30,39.3,54.0,6.9
29,100.1,130.8,1.4,10,249.0,344.9,5.5,33,38.8,54.1,6.8
33,97.0,131.2,1.2,11,244.4,345.1,5.5,33,38.8,54.2,6.8
33,96.2,130.4,1.4,12,239.1,345.2,5.4,31,40.2,53.6,6.8
39,94.3,130.2,1.2,12,241.5,345.2,5.4,32,40.0,53.8,6.7
41,96.3,129.3,1.6,13,239.1,345.1,5.4,33,40.7,54.3,6.8
42,98.7,129.3,1.7,13,240.0,345.1,5.4,37,40.5,54.3,7.0
44,100.5,129.5,1.7,13,242.2,345.1,5.4,40,37.4,54.6,6.8
51,96.1,129.6,2.2,14,237.7,344.8,5.4,38,36.0,55.0,6.6
54,99.2,129.8,2.0,15,234.0,344.9,5.3,35,36.1,54.9,6.5
61,100.3,130.0,2.0,15,236.7,344.9,5.3,36,35.8,55.2,6.5
59,101.8,129.7,2.3,15,235.2,344.9,5.3,39,40.2,55.2,6.4
70,96.8,129.4,2.3,15,243.6,344.9,5.3,35,39.7,55.3,6.3
72,93.7,130.6,2.7,16,237.3,344.9,5.3,38,41.8,55.1,6.4
79,95.1,130.8,2.6,17,237.7,344.7,5.3,34,39.2,54.9,6.3
83,101.6,130.6,2.6,17,251.7,344.7,5.3,24,37.5,54.4,6.4
92,99.5,130.8,2.8,18,244.3,344.8,5.3,22,38.7,53.8,6.7
95,100.4,131.4,2.8,18,242.8,344.8,5.3,26,45.9,53.8,6.8
101,98.3,130.9,2.8,18,243.9,344.8,5.3,32,46.3,54.1,6.7
111,95.6,130.7,2.9,19,238.4,344.8,5.3,36,42.7,54.0,6.9
110,100.4,130.8,3.1,20,234.9,344.8,5.4,37,43.1,53.9,7.0
118,101.9,131.2,3.2,21,236.5,344.9,5.4,36,39.2,53.0,7.2
