grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
38,77.5,130.2,0.0,2,308.0,317.5,36.0,30,34.1,40.5,7.1
34,88.0,129.3,0.1,3,282.6,338.6,36.1,38,32.6,43.6,7.4
24,95.4,131.5,0.0,3,269.9,338.6,36.1,45,38.5,44.3,7.3
21,101.5,132.2,0.0,4,206.3,337.3,36.0,52,35.5,45.7,7.2
19,108.2,131.2,0.3,4,194.5,337.3,36.0,57,31.6,46.9,7.7
16,107.6,127.3,0.9,4,203.1,337.3,36.0,57,29.8,47.9,7.8
29,94.8,129.7,0.9,4,218.8,337.3,36.0,47,27.2,49.3,7.6
39,86.3,129.7,1.2,5,183.7,336.4,36.0,50,31.4,50.9,7.4
49,89.7,130.1,1.1,5,169.8,336.4,36.0,48,30.3,52.8,8.0
45,96.8,130.8,1.0,5,144.7,336.4,36.0,52,39.4,54.1,8.0
52,96.2,129.9,1.0,5,157.4,336.4,36.0,52,37.8,54.5,8.1
52,97.5,129.9,1.0,5,156.3,336.4,36.0,58,40.1,53.8,7.8
61,98.0,128.5,1.2,5,158.4,336.4,36.0,66,36.1,54.1,7.9
59,97.5,130.9,1.4,5,189.5,336.4,36.0,66,42.1,54.2,7.7
64,93.2,132.6,1.4,5,209.9,336.4,36.0,75,38.5,54.9,7.7
61,95.6,132.0,1.7,5,174.6,336.4,36.0,83,42.6,56.4,7.7
66,93.4,133.1,1.8,5,172.6,336.4,36.0,98,39.8,57.4,7.7
60,96.3,131.3,1.6,5,163.2,336.4,36.0,108,39.1,57.9,7.7
58,98.2,130.8,1.2,5,168.1,336.4,36.0,110,40.5,58.6,7.8
50,97.3,129.6,1.3,4,221.7,345.0,35.8,119,40.6,59.3,7.9
46,100.4,131.2,1.7,4,228.1,345.0,35.8,123,39.7,59.0,8.0
43,102.7,130.4,1.7,4,205.5,345.0,35.8,134,40.1,60.1,8.0
44,90.6,131.4,1.8,4,187.6,345.0,35.8,148,37.7,58.9,7.9
40,96.4,132.2,1.9,5,180.4,342.8,35.8,156,35.6,58.8,8.0
32,103.0,131.4,2.2,5,198.7,342.8,35.8,154,35.1,59.0,8.0
27,96.6,128.5,1.5,5,210.6,342.8,35.8,154,34.3,59.0,7.9
22,98.1,129.9,0.9,4,268.8,345.3,36.0,153,33.1,58.7,7.8
16,96.9,128.3,0.3,4,270.9,345.3,36.0,151,34.6,57.8,7.6
16,87.1,129.1,0.0,5,246.2,343.0,35.9,153,34.1,57.6,7.7
10,93.6,126.4,0.0,5,243.9,343.0,35.9,154,31.6,57.1,7.7
9,92.0,128.2,0.0,5,236.8,343.0,35.9,150,29.2,56.9,7.7
10,86.6,128.3,0.5,5,254.7,343.0,35.9,135,27.9,57.1,7.7
15,75.9,128.1,0.7,6,231.3,341.6,35.7,125,26.6,57.4,7.8
18,75.0,128.4,0.6,6,229.0,341.6,35.7,108,29.4,58.0,7.7
18,80.8,128.0,0.3,6,235.1,341.6,35.7,90,33.3,58.9,7.7
16,80.6,128.6,0.0,6,226.5,341.6,35.7,86,34.5,60.2,7.8
