grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
95,78.8,131.0,0.0,6,281.7,337.7,20.5,30,28.3,41.2,5.9
81,88.9,131.7,0.0,6,281.9,337.7,20.5,36,39.6,43.7,6.3
66,96.3,131.2,0.1,7,267.6,336.8,20.9,43,42.0,45.8,5.9
53,105.5,132.0,0.1,7,251.5,336.8,20.9,64,36.4,46.3,6.1
38,106.7,130.7,0.3,7,264.1,336.8,20.9,70,42.1,47.3,6.1
25,111.9,127.4,0.2,7,268.2,336.8,20.9,83,39.8,47.5,6.3
22,97.0,126.8,0.9,9,241.2,336.6,21.0,93,34.6,47.7,6.4
23,85.0,128.4,1.3,10,226.3,336.3,21.2,95,31.8,48.4,6.5
26,81.8,128.9,1.2,10,236.0,336.3,21.2,85,29.8,49.1,6.5
23,90.1,132.2,0.9,12,222.3,336.9,20.5,79,27.5,49.2,6.5
16,95.4,132.0,0.6,12,220.3,336.9,20.5,70,28.6,49.3,6.1
15,100.6,131.3,0.7,12,205.4,336.9,20.5,70,26.0,47.3,6.1
19,96.8,130.0,0.8,11,212.0,335.4,20.0,64,22.0,46.4,5.8
20,103.8,131.1,0.8,11,194.0,335.4,20.0,64,19.2,47.2,5.7
27,102.4,129.4,0.7,11,183.5,335.4,20.0,47,20.0,51.0,5.7
34,90.9,129.5,1.3,11,173.0,335.4,20.0,37,18.4,52.3,5.8
37,93.7,130.6,1.2,11,167.3,335.4,20.0,30,19.8,53.3,5.8
42,92.6,130.1,1.4,12,144.9,335.2,20.3,26,20.8,53.8,5.7
44,96.2,129.6,1.5,12,126.6,335.2,20.3,26,26.2,50.7,5.8
49,96.9,128.6,1.5,11,123.8,335.3,19.7,28,31.6,48.5,5.9
56,100.3,128.3,1.4,11,109.4,335.3,19.7,31,27.3,44.3,6.0
64,99.9,127.6,1.6,10,102.3,334.6,19.8,34,24.6,41.2,6.0
64,102.1,128.7,1.8,10,102.6,334.6,19.8,34,27.5,37.5,6.0
71,97.8,128.7,2.1,10,88.9,334.6,19.8,41,25.2,34.8,6.1
67,104.8,129.2,2.0,10,79.8,334.6,19.8,42,28.0,37.1,6.1
62,109.3,129.5,2.1,9,77.8,334.8,19.5,45,36.9,37.8,6.0
58,104.9,129.0,2.3,9,62.3,334.8,19.5,59,39.0,38.4,6.1
56,99.7,129.1,2.3,8,65.7,334.8,18.6,71,34.5,35.7,6.1
50,103.7,129.3,2.1,7,58.7,333.5,18.7,82,28.8,34.8,6.1
43,106.8,128.7,2.3,6,59.9,333.5,17.8,92,28.3,35.0,6.1
42,106.3,129.1,2.2,6,62.7,333.5,17.8,83,30.9,38.3,6.2
43,100.1,129.4,2.3,5,75.2,332.6,18.2,88,27.6,38.0,6.2
37,97.8,129.2,1.9,4,88.3,332.9,16.9,87,34.2,38.3,6.2
32,100.3,127.6,1.7,4,83.8,332.9,16.9,95,30.7,38.8,6.3
32,95.4,128.0,1.7,3,101.1,335.3,18.2,104,26.2,38.4,6.3
27,94.3,127.6,1.3,3,89.8,335.3,18.2,110,25.3,39.0,6.4
21,94.1,128.5,1.7,3,83.5,335.3,18.2,102,27.3,41.8,6.5
16,99.1,130.6,1.9,3,72.7,335.3,18.2,101,27.2,43.2,6.6
16,89.2,131.6,1.2,3,67.8,335.3,18.2,99,28.3,44.4,6.6
12,88.6,129.6,1.7,3,84.4,335.3,18.2,96,27.3,46.5,6.7
11,89.8,132.1,1.4,3,90.9,335.3,18.2,89,26.5,47.6,6.8
11,84.3,128.0,0.9,3,99.5,335.3,18.2,82,26.4,48.1,6.7
9,94.2,126.9,1.1,3,93.3,335.3,18.2,72,25.4,48.7,6.6
12,97.3,129.4,0.4,3,75.1,335.3,18.2,67,24.9,47.9,6.6
18,94.8,126.3,0.3,3,56.9,335.3,18.2,62,23.2,48.8,6.6
16,96.8,129.7,0.9,2,61.9,334.6,19.3,58,25.0,51.9,6.7
19,96.1,128.3,1.3,2,42.6,334.6,19.3,54,27.2,54.9,6.9
18,106.0,126.2,1.1,2,23.3,334.6,19.3,51,30.3,53.8,6.9
19,96.6,127.0,2.1,2,4.0,334.6,19.3,47,32.3,53.1,6.9
21,94.9,124.3,1.7,1,28.0,335.9,15.7,49,31.6,52.9,6.9
20,90.1,127.2,1.5,1,12.3,335.9,15.7,51,36.8,55.3,7.1
16,91.5,127.3,2.2,0,,,,58,39.4,54.8,7.0
