grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
30,77.1,131.1,0.0,3,279.3,318.0,23.7,34,29.6,33.7,7.8
22,86.6,131.8,0.0,3,289.4,318.0,23.7,44,33.6,37.7,7.7
19,97.0,130.5,0.0,4,245.7,319.1,23.5,51,27.4,39.5,7.9
12,96.6,131.0,0.4,4,238.9,319.1,23.5,54,28.5,39.7,7.6
10,101.9,131.6,1.0,4,257.7,319.1,23.5,50,26.7,41.5,7.4
11,106.7,130.6,0.9,4,252.5,319.1,23.5,48,23.1,43.1,7.6
18,94.4,131.4,0.6,4,229.0,319.1,23.5,45,26.4,42.2,6.8
27,87.5,132.0,0.6,4,223.1,319.1,23.5,45,28.6,42.0,6.2
34,92.1,131.2,0.3,4,201.3,319.1,23.5,50,33.2,41.2,6.0
34,85.3,134.0,0.7,4,196.6,319.1,23.5,58,31.6,40.9,5.9
34,91.7,133.6,0.7,4,185.2,319.1,23.5,66,30.1,40.8,5.8
33,97.0,133.8,0.5,4,187.4,319.1,23.5,71,30.6,40.5,5.6
35,90.9,134.8,0.7,4,180.8,319.1,23.5,83,30.1,39.3,5.4
43,92.6,134.2,0.5,4,185.8,319.1,23.5,97,27.3,39.1,5.4
32,94.2,132.8,0.6,4,205.7,319.1,23.5,105,29.7,39.2,5.4
27,98.4,132.8,0.6,4,228.7,319.1,23.5,114,27.9,38.6,5.5
30,94.7,134.9,0.7,4,243.7,319.1,23.5,122,23.6,38.5,5.5
27,102.1,130.3,0.4,4,249.5,319.1,23.5,123,24.0,39.2,5.4
29,91.9,128.5,0.7,4,254.1,319.1,23.5,118,25.4,40.2,5.4
27,92.1,129.2,0.9,5,215.4,319.7,23.4,126,27.6,40.1,5.4
23,87.8,129.2,1.7,6,226.0,322.1,24.9,129,25.7,39.9,5.4
24,91.4,128.2,1.5,6,235.6,322.1,24.9,119,26.1,40.0,5.4
25,94.7,129.2,1.6,6,240.5,322.1,24.9,126,24.0,39.8,5.4
23,90.0,130.4,1.1,6,233.3,322.1,24.9,128,24.5,40.7,5.4
25,94.5,130.8,1.2,6,221.4,322.1,24.9,126,23.7,40.6,5.4
26,91.0,132.3,1.4,6,217.2,322.1,24.9,117,27.8,41.5,5.5
16,84.1,133.6,0.3,6,218.2,322.1,24.9,129,29.1,42.3,5.5
11,81.5,128.9,0.0,8,192.7,323.3,24.6,131,30.0,43.2,5.5
9,92.4,132.7,0.0,8,196.5,323.3,24.6,131,29.7,43.1,5.6
11,95.7,129.5,0.0,8,222.2,323.4,22.4,127,26.7,44.1,5.6
14,90.0,131.1,0.0,8,226.5,323.4,22.4,117,26.3,45.2,5.6
20,93.6,132.3,0.0,8,235.6,323.4,22.4,108,26.7,46.6,5.6
21,89.4,130.9,0.2,9,221.5,323.4,22.5,101,26.9,47.7,5.6
19,97.5,130.0,0.3,11,200.9,322.7,22.0,97,30.5,48.3,5.5
25,88.8,129.2,0.4,11,198.7,322.7,22.0,95,28.4,49.2,5.5
23,90.6,130.2,0.9,11,188.4,322.7,22.0,91,31.4,50.5,5.4
23,88.3,128.8,0.9,11,184.8,322.7,22.0,84,34.1,51.8,5.4
27,96.5,129.4,0.7,11,176.0,322.7,22.0,80,35.0,52.3,5.4
28,97.7,131.8,0.9,11,183.2,322.7,22.0,79,36.4,51.8,5.5
31,102.7,131.1,0.8,12,177.7,322.5,22.1,75,34.3,53.4,5.5
32,98.3,130.2,0.9,12,173.4,322.5,22.1,73,36.0,54.2,5.5
37,96.4,129.1,1.1,12,166.2,322.5,22.1,71,36.0,53.1,5.6
41,99.2,130.6,0.9,12,158.2,322.5,22.1,75,32.5,52.0,5.6
46,99.5,130.3,1.1,12,167.2,321.6,21.4,72,33.8,50.9,5.6
52,97.5,130.8,1.2,12,169.7,321.7,21.3,75,30.7,50.0,5.6
53,98.7,129.4,1.2,11,199.5,320.5,20.3,71,33.2,51.5,5.8
54,100.7,127.5,1.1,11,197.4,320.5,20.3,71,33.0,51.8,5.8
61,100.9,127.9,1.3,11,186.0,320.5,20.3,68,37.3,53.0,5.9
65,96.8,128.0,1.5,11,182.2,320.5,20.3,70,42.7,55.1,6.1
61,95.4,127.5,1.7,13,161.6,320.1,20.1,88,42.8,55.7,6.1
50,99.4,126.3,1.9,13,163.6,320.1,20.1,93,47.7,56.1,6.1
44,99.3,126.2,1.3,14,165.7,319.7,19.6,104,44.4,55.4,6.0
40,98.1,125.1,1.1,14,169.3,319.7,19.6,116,41.2,55.7,6.0
39,91.3,126.6,1.3,15,169.3,319.8,19.9,124,40.0,55.4,5.9
34,96.3,126.1,1.5,15,171.8,319.8,19.9,130,38.0,56.5,5.9
34,89.9,128.3,1.3,15,180.6,319.0,19.3,136,36.1,56.8,5.9
24,97.3,127.0,1.7,15,190.8,319.0,19.3,131,35.6,56.7,5.8
24,92.6,125.2,0.8,16,187.7,319.3,19.5,133,34.6,56.1,5.9
21,87.5,127.4,1.0,16,191.9,319.3,19.5,125,34.9,56.2,5.8
18,94.4,129.5,1.1,15,213.5,319.1,19.3,112,36.6,56.7,5.7
21,92.0,129.8,0.5,18,202.8,319.1,18.9,112,33.7,57.0,5.7
19,89.8,128.1,0.3,19,201.6,319.2,19.1,102,36.1,57.2,5.7
15,92.0,126.5,0.3,22,204.8,318.4,18.4,88,34.1,56.2,5.6
16,87.6,129.2,0.3,23,207.4,318.6,18.6,76,35.9,56.4,5.6
13,88.7,128.2,0.4,25,198.4,318.7,18.7,76,35.0,56.5,5.7
19,88.7,128.9,0.3,24,205.6,318.7,18.8,65,33.9,57.2,5.6
29,89.2,128.5,0.2,25,191.2,318.4,18.6,62,30.2,58.1,5.6
