grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
46,78.7,129.0,0.0,3,300.0,317.3,24.0,29,29.6,34.7,6.9
36,90.4,128.5,0.0,3,306.5,317.3,24.0,42,35.2,40.5,7.1
23,95.2,127.9,0.0,5,234.0,324.0,23.0,59,33.7,41.5,6.6
14,101.7,131.6,0.0,5,234.3,324.0,23.0,64,33.9,41.9,6.1
14,103.6,130.8,0.4,5,225.4,324.0,23.0,72,30.6,43.4,6.2
16,94.9,128.1,0.9,5,224.9,324.0,23.0,67,30.9,43.9,6.1
22,87.1,129.7,1.1,6,203.2,327.4,23.2,74,26.5,44.2,6.2
24,90.5,126.6,1.0,6,192.5,327.4,23.2,75,29.0,44.0,6.0
34,84.2,128.9,0.9,6,197.5,327.4,23.2,79,29.7,44.4,6.0
34,92.9,128.4,0.9,6,189.1,327.4,23.2,87,27.9,44.9,6.1
38,94.6,129.4,0.9,6,200.2,327.4,23.2,85,29.5,45.1,6.3
40,99.5,129.7,1.1,7,190.6,327.4,22.7,92,27.5,44.9,6.3
51,94.3,130.1,1.1,6,217.0,327.6,21.7,87,26.4,44.7,6.1
49,97.6,130.3,1.3,7,203.0,327.4,21.4,93,29.0,44.5,6.3
59,95.8,130.8,1.5,7,225.9,327.4,21.4,91,27.7,44.5,6.7
61,101.9,131.2,1.6,9,216.8,328.6,21.3,92,27.2,44.4,6.9
67,98.5,131.1,1.9,9,226.3,328.6,21.3,81,28.7,45.2,6.9
73,96.1,131.0,2.0,10,217.1,328.8,21.2,84,29.5,45.0,7.0
68,99.6,130.7,2.2,11,209.3,328.0,21.1,92,29.4,45.2,7.2
69,97.6,130.3,2.4,12,213.9,328.5,21.0,94,30.4,44.5,7.2
75,98.7,129.6,2.7,13,220.6,328.4,20.9,88,32.4,44.6,6.9
79,97.3,129.8,2.9,13,239.5,328.4,20.9,85,30.4,44.0,7.1
87,97.4,129.5,2.8,14,231.7,329.6,21.0,87,25.8,42.4,7.3
97,97.5,129.0,2.8,15,221.9,329.5,21.0,80,28.3,42.6,6.9
109,96.5,128.5,2.8,15,216.5,329.5,21.0,79,27.2,41.7,6.8
113,98.3,128.4,2.7,15,207.5,329.5,21.0,88,27.6,40.4,7.2
113,100.4,128.5,2.7,15,204.3,329.5,21.0,94,30.3,39.4,7.3
114,99.6,128.1,2.9,17,183.5,329.1,21.0,109,30.2,39.2,6.8
115,96.9,129.1,2.7,17,171.4,329.1,21.0,122,33.0,38.9,6.4
113,95.9,129.8,2.8,17,171.3,329.1,21.0,136,30.6,39.3,6.4
109,94.4,128.4,2.7,16,184.7,330.8,21.2,147,30.3,38.8,6.7
115,96.1,128.4,2.6,16,176.9,330.8,21.2,157,25.0,39.6,6.9
112,96.9,128.7,2.4,16,168.6,330.8,21.2,161,26.5,39.8,6.8
114,96.9,129.0,2.6,16,168.8,330.8,21.2,157,23.3,40.2,6.7
111,98.8,128.3,2.5,15,177.7,331.5,21.2,151,24.3,40.9,6.8
104,97.6,128.4,2.6,15,169.8,331.5,21.2,146,28.2,41.6,7.0
99,99.3,126.9,2.8,16,190.4,334.1,21.5,130,30.3,42.9,7.3
95,101.4,125.8,3.0,16,197.3,334.1,21.5,119,30.1,44.0,7.3
97,102.3,126.4,3.0,17,193.1,335.0,21.6,113,30.9,45.0,7.2
102,101.2,125.7,3.1,17,194.7,335.0,21.6,102,31.7,46.1,7.4
107,104.2,125.4,3.1,17,187.4,335.0,21.6,101,32.9,46.1,7.3
114,105.1,124.5,3.2,17,183.1,335.0,21.6,111,29.8,45.6,7.0
108,110.5,124.4,3.5,18,181.4,334.6,21.5,111,31.3,45.6,6.7
108,109.2,122.0,3.5,19,191.8,334.7,21.5,106,33.8,43.9,6.6
110,108.4,122.2,3.7,20,195.4,335.1,21.7,108,34.0,43.1,6.7
117,105.5,121.5,3.8,21,210.3,334.4,21.5,97,32.4,41.6,6.9
121,102.7,120.5,4.0,22,210.3,334.3,21.4,91,33.9,41.1,7.2
127,104.9,120.1,4.0,22,221.0,333.5,21.4,91,32.2,41.6,7.6
137,104.5,119.8,4.1,23,215.7,333.5,21.3,83,34.3,42.5,7.2
143,104.7,120.0,4.2,24,210.6,333.4,21.2,81,36.3,42.2,6.9
140,106.5,119.9,4.1,22,223.9,333.5,21.1,85,39.3,43.6,6.5
139,104.5,120.0,4.2,21,242.1,333.9,21.1,83,45.8,44.2,6.3
148,103.8,119.6,4.1,23,237.6,334.3,21.2,94,41.9,44.5,6.5
142,103.6,119.4,4.1,27,225.1,333.8,20.9,100,45.6,44.6,6.0
139,108.5,119.3,3.9,28,245.8,333.7,21.0,89,41.2,42.1,6.0
148,106.0,120.0,3.7,32,234.7,334.2,21.1,93,38.7,41.1,5.9
150,105.6,120.3,3.8,34,230.7,334.2,21.0,105,35.8,40.1,5.9
145,101.8,120.0,3.7,37,219.7,334.5,21.0,121,35.9,40.0,5.8
