grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
72,73.4,129.8,0.0,1,249.0,335.0,20.0,17,23.8,29.5,9.9
62,83.9,130.5,0.0,1,229.0,335.0,20.0,27,32.6,33.6,9.9
51,92.2,130.2,0.1,1,209.0,335.0,20.0,41,30.8,36.0,10.0
45,98.8,129.4,0.3,1,189.0,335.0,20.0,48,32.6,37.5,9.9
39,105.0,129.2,0.6,1,169.0,335.0,20.0,55,32.6,38.9,10.3
36,107.6,128.1,0.8,1,149.0,335.0,20.0,60,30.9,40.7,10.3
40,102.2,127.5,1.4,1,211.6,335.0,20.0,63,27.2,41.6,9.9
44,97.3,129.2,1.2,1,230.3,335.0,20.0,60,27.0,40.7,9.1
47,90.8,127.6,1.5,1,266.7,335.0,20.0,65,23.8,38.3,8.4
46,93.1,127.8,1.8,1,268.5,335.0,20.0,66,21.3,37.7,8.0
43,88.6,127.8,2.2,1,248.5,335.0,20.0,69,24.3,37.7,7.8
41,92.2,127.0,2.1,1,228.5,335.0,20.0,65,27.0,38.4,7.5
45,94.6,127.2,2.1,1,208.5,335.0,20.0,69,25.9,40.1,7.6
45,97.5,128.2,2.1,1,188.5,335.0,20.0,71,27.2,41.5,7.7
48,97.6,126.6,2.0,1,168.5,335.0,20.0,74,25.3,41.5,7.7
47,99.8,127.4,2.2,1,165.8,335.0,20.0,75,22.0,41.2,7.6
45,99.5,127.9,2.3,1,145.8,335.0,20.0,71,24.2,43.3,7.7
45,99.0,128.1,2.2,1,149.8,335.0,20.0,67,28.8,43.4,7.3
47,93.7,128.6,2.7,1,151.4,335.0,20.0,65,30.7,43.8,7.6
48,95.9,128.5,2.6,1,131.4,335.0,20.0,69,30.1,44.4,7.8
44,94.9,129.1,2.5,1,111.4,335.0,20.0,78,29.5,45.0,7.8
34,102.7,129.5,2.9,1,122.6,335.0,20.0,80,30.0,46.2,7.8
33,107.6,132.1,2.2,1,102.6,335.0,20.0,79,30.9,47.8,7.6
32,105.1,130.9,2.2,1,82.6,335.0,20.0,84,29.4,48.8,7.6
31,94.1,134.5,2.7,1,62.6,335.0,20.0,82,30.8,49.7,7.3
36,94.3,133.7,2.4,1,44.0,335.0,20.0,82,28.3,48.5,7.3
31,97.1,132.4,2.3,1,34.1,335.0,20.0,87,26.0,47.3,7.1
31,93.3,132.6,2.5,1,41.5,335.0,20.0,87,23.7,46.7,7.0
30,98.8,131.1,2.4,1,21.5,335.0,20.0,82,24.1,46.1,6.8
27,103.4,130.0,2.4,1,1.5,335.0,20.0,84,24.0,45.0,6.7
21,99.3,130.7,1.9,1,38.3,335.0,20.0,84,26.9,44.5,6.7
22,90.4,127.9,1.6,1,18.3,335.0,20.0,89,24.6,44.3,6.7
18,99.0,130.5,1.1,0,,,,87,26.9,44.2,6.7
