grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
16,75.4,133.2,0.0,3,299.3,399.3,17.0,18,56.8,90.4,12.5
11,87.7,130.9,0.0,3,311.6,399.3,17.0,18,57.7,91.1,12.7
7,92.9,131.6,0.0,3,294.6,399.3,17.0,21,54.6,92.0,12.0
6,99.3,133.2,0.0,3,277.6,399.3,17.0,22,48.6,91.6,12.4
7,108.6,131.7,0.0,3,260.6,399.3,17.0,20,42.6,93.7,11.9
7,118.6,131.7,0.0,3,243.6,399.3,17.0,19,32.6,93.9,12.0
9,102.7,132.3,1.1,3,226.6,399.3,17.0,15,29.6,95.7,10.8
9,104.6,131.0,1.1,3,209.6,399.3,17.0,11,31.9,97.1,11.7
10,91.4,130.4,2.0,3,192.6,399.3,17.0,10,26.6,97.0,10.5
11,98.7,130.0,1.8,3,175.6,399.3,17.0,8,20.1,98.0,10.4
14,84.0,130.5,2.5,3,158.6,399.3,17.0,6,15.8,97.4,9.8
14,94.0,130.5,2.5,3,141.6,399.3,17.0,3,18.7,94.3,9.1
15,97.7,130.6,2.7,3,124.6,399.3,17.0,2,16.4,94.5,9.3
16,103.1,130.1,2.8,3,107.6,399.3,17.0,1,18.6,95.0,9.0
18,104.9,130.1,2.8,2,143.4,393.5,14.5,1,9.6,95.0,9.0
20,104.5,129.7,3.0,2,128.9,393.5,14.5,0,,,
