grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
11,72.2,130.7,0.0,5,301.2,342.2,24.0,29,55.6,66.4,8.8
8,83.0,129.6,0.0,5,286.7,342.2,24.0,38,51.5,72.0,8.8
5,94.4,128.8,0.0,5,304.0,342.2,24.0,34,45.9,71.2,8.8
7,86.9,130.6,0.7,7,250.7,342.1,24.5,32,39.2,71.6,8.1
5,88.3,131.4,1.0,9,216.2,341.1,24.9,29,36.5,72.3,8.0
9,89.8,131.5,0.6,9,212.1,341.1,24.9,20,39.2,74.4,7.7
11,90.0,131.3,0.9,10,198.3,342.2,24.8,15,46.1,72.5,6.8
13,98.0,132.0,0.8,10,181.6,342.2,24.8,15,40.5,73.7,7.0
17,100.5,131.4,0.6,10,162.6,342.2,24.8,12,47.8,75.2,5.6
25,95.2,129.2,0.8,9,154.6,343.9,24.3,11,55.9,79.2,5.6
29,100.9,130.2,0.9,9,130.5,343.9,24.3,12,56.1,79.4,5.8
30,104.0,131.2,0.7,9,106.3,343.9,24.3,13,65.3,80.3,5.8
35,100.0,131.1,1.1,9,89.8,343.9,24.3,16,58.8,79.5,5.9
37,105.1,131.2,1.2,8,87.9,345.5,24.4,17,55.4,81.7,6.0
45,97.6,132.0,1.6,7,74.1,348.2,23.7,20,62.9,83.3,6.0
50,97.1,131.7,1.7,6,58.8,348.0,23.8,24,61.6,82.8,5.9
54,98.9,131.1,1.9,5,61.0,348.4,23.9,28,58.0,83.1,6.1
58,99.4,130.8,2.3,3,94.2,345.0,25.1,29,58.5,86.0,6.1
58,105.8,130.9,2.4,2,114.0,339.0,26.1,34,59.8,86.9,6.1
62,107.5,129.8,2.4,2,147.2,339.0,26.1,37,55.3,86.8,6.1
71,100.8,129.1,2.8,2,142.8,339.0,26.1,38,60.9,86.3,6.0
75,101.3,128.2,3.0,2,173.3,339.0,26.1,43,60.8,88.3,6.1
78,102.3,129.9,3.1,2,163.1,339.0,26.1,50,63.3,89.4,6.2
82,98.0,131.8,3.3,2,155.7,339.0,26.1,58,61.5,90.3,6.2
78,101.0,131.2,3.3,2,129.6,339.0,26.1,63,66.4,90.9,6.3
75,103.6,130.0,3.5,2,110.2,339.0,26.1,74,66.1,91.4,6.4
71,103.8,128.1,3.5,2,90.7,339.0,26.1,86,64.0,91.9,6.5
68,106.1,127.1,3.6,2,64.6,339.0,26.1,92,66.3,92.2,6.6
62,102.4,127.2,3.8,1,154.5,351.8,23.1,102,66.5,92.3,6.6
56,103.1,126.6,4.0,1,131.4,351.8,23.1,121,61.5,92.4,6.6
52,100.7,127.6,3.8,1,144.2,351.8,23.1,127,59.3,92.3,6.6
45,101.1,128.8,4.0,1,121.1,351.8,23.1,139,56.7,92.1,6.6
35,103.4,129.3,3.9,1,98.0,351.8,23.1,148,54.8,92.2,6.6
33,102.6,133.0,3.3,1,103.5,351.8,23.1,153,52.8,92.0,6.7
25,107.4,132.1,3.4,1,166.0,351.8,23.1,159,49.6,91.9,6.6
21,97.3,133.9,3.8,1,181.2,351.8,23.1,163,46.7,91.9,6.6
21,103.3,132.6,2.8,1,158.1,351.8,23.1,166,42.9,91.8,6.5
17,95.4,134.6,3.2,1,193.7,351.8,23.1,158,42.7,91.9,6.5
9,102.9,136.4,3.0,1,225.7,351.8,23.1,156,42.8,91.6,6.4
3,81.3,125.3,0.0,1,234.6,351.8,23.1,150,43.8,91.6,6.3
5,87.8,127.0,0.0,1,211.5,351.8,23.1,142,41.1,91.8,6.2
7,73.0,126.4,0.7,1,215.5,351.8,23.1,132,40.3,91.9,6.1
8,75.7,121.4,0.6,1,228.6,351.8,23.1,123,39.2,92.0,6.1
5,86.6,125.6,1.0,1,266.4,351.8,23.1,117,37.3,92.2,6.0
7,85.3,124.7,0.0,1,243.3,351.8,23.1,109,36.1,92.5,6.0
9,78.2,128.6,0.0,1,220.2,351.8,23.1,100,36.9,92.7,6.0
8,81.5,136.4,0.0,1,197.1,351.8,23.1,89,38.7,93.2,5.9
7,93.9,131.7,0.0,1,222.9,351.8,23.1,84,38.4,93.7,5.9
6,105.3,124.7,0.0,1,291.2,351.8,23.1,77,39.4,94.4,5.8
5,95.0,130.2,0.0,1,268.1,351.8,23.1,72,40.1,94.9,5.8
8,89.6,125.5,0.0,1,245.1,351.8,23.1,69,39.5,94.9,5.9
10,91.8,125.2,0.5,1,222.0,351.8,23.1,64,40.9,95.1,5.9
11,95.3,126.0,0.5,1,198.9,351.8,23.1,61,42.8,95.1,6.0
10,98.0,127.7,0.0,1,175.8,351.8,23.1,60,42.7,94.8,6.1
9,103.9,126.3,0.0,1,152.7,351.8,23.1,57,46.4,94.6,6.1
11,93.7,129.4,0.9,1,176.1,351.8,23.1,52,48.8,94.6,6.0
10,103.6,132.8,1.0,1,153.0,351.8,23.1,52,49.4,94.5,6.0
13,101.2,133.8,0.4,1,130.0,351.8,23.1,52,49.1,94.6,6.1
15,99.2,130.0,0.7,1,106.9,351.8,23.1,49,49.0,94.6,6.1
17,91.9,130.0,0.9,1,132.5,351.8,23.1,48,48.9,94.5,6.1
16,88.7,131.9,0.9,1,109.5,351.8,23.1,50,51.6,94.6,6.1
13,99.3,131.9,0.8,1,86.4,351.8,23.1,53,49.0,94.4,6.1
20,82.6,132.2,1.2,1,184.9,351.8,23.1,51,45.6,94.3,6.1
17,91.4,131.2,1.2,1,191.7,351.8,23.1,50,48.7,94.3,6.1
14,88.8,128.2,1.1,1,168.6,351.8,23.1,51,53.7,94.4,6.0
9,90.7,127.4,1.1,1,145.5,351.8,23.1,56,53.5,94.5,6.0
13,87.8,131.0,0.8,1,187.3,351.8,23.1,55,54.6,94.6,6.0
9,84.3,129.4,1.1,1,240.4,351.8,23.1,55,56.0,94.8,5.9
7,91.7,121.6,0.7,1,258.9,351.8,23.1,57,53.9,95.1,6.0
