wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa,grassNum,grassEn,grassRe,grassFa
9,265.3,386.6,7.4,14,63.9,79.4,6.4,31,73.5,130.2,0.0
9,278.4,386.6,7.4,14,63.9,79.6,6.9,25,80.7,129.9,0.0
9,284.7,386.6,7.4,12,56.2,80.0,7.0,26,89.0,130.3,0.0
9,281.6,386.6,7.4,15,50.7,80.2,6.7,23,98.1,129.9,0.0
9,284.6,386.6,7.4,13,54.4,78.0,6.8,22,104.9,129.3,0.2
9,277.2,386.6,7.4,15,49.1,78.2,6.6,25,108.4,128.9,0.2
9,269.7,386.6,7.4,16,47.4,77.7,6.5,33,99.2,129.9,0.6
9,267.6,386.6,7.4,13,62.8,78.5,6.1,39,94.6,129.5,1.0
9,277.6,386.6,7.4,12,58.3,76.4,5.9,47,89.4,130.3,1.4
10,255.8,387.8,7.2,14,55.5,76.5,6.0,54,87.0,129.5,1.6
10,256.4,387.8,7.2,15,65.4,76.2,6.4,56,93.4,129.2,1.4
10,255.3,387.8,7.2,19,55.1,75.5,6.8,69,93.7,129.1,1.4
10,248.1,387.8,7.2,23,57.2,76.2,6.9,72,96.0,129.6,1.5
10,243.9,387.8,7.2,26,62.6,77.2,7.1,73,100.9,129.6,1.7
10,242.2,387.8,7.2,38,53.8,77.7,7.1,74,99.8,129.9,1.9
10,241.5,387.8,7.2,41,58.5,77.3,7.0,74,100.7,131.4,2.1
10,246.5,387.8,7.2,47,52.9,77.4,7.0,90,93.8,130.8,2.2
10,257.5,387.8,7.2,51,53.3,78.3,7.3,92,95.4,130.9,2.4
10,257.3,387.8,7.2,59,52.6,78.5,7.4,87,101.1,130.8,2.5
10,286.3,387.8,7.2,60,53.2,79.8,7.6,82,103.3,131.3,2.8
12,258.1,389.3,7.1,68,54.6,79.6,7.5,73,104.3,131.6,3.0
12,280.3,389.3,7.1,74,53.2,79.2,7.5,69,101.3,131.3,3.1
12,299.8,389.3,7.1,75,52.2,79.1,7.5,67,102.7,131.1,3.2
15,266.4,389.2,6.9,82,57.1,79.2,7.4,53,103.3,131.5,3.3
16,263.6,389.8,6.8,88,53.3,79.1,7.4,53,92.7,131.3,3.3
16,280.5,389.8,6.8,86,50.2,79.8,7.4,48,96.7,132.1,3.4
16,297.5,389.8,6.8,85,47.4,80.6,7.5,43,98.0,132.1,3.4
17,295.8,390.5,6.7,72,48.7,81.4,7.7,43,103.1,132.4,2.8
19,279.3,391.5,6.5,69,42.9,81.2,7.7,45,108.3,132.2,3.0
20,276.9,391.7,6.5,58,41.2,80.8,7.6,54,104.5,131.7,2.8
20,285.6,391.7,6.5,51,37.9,81.0,7.8,62,100.2,132.2,2.8
20,285.0,391.7,6.5,45,46.8,80.8,8.1,62,100.1,131.7,2.9
21,272.7,391.9,6.6,50,41.0,80.2,8.3,69,97.6,131.9,3.1
21,271.7,391.9,6.6,53,40.2,79.6,8.3,78,94.9,131.2,2.8
21,269.6,391.9,6.6,50,45.6,79.3,8.6,71,101.1,130.5,2.8
21,269.8,391.9,6.6,45,42.9,78.9,8.7,79,101.7,131.5,2.7
21,264.4,391.9,6.6,46,42.9,78.4,8.7,91,101.2,130.9,2.7
