wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa,grassNum,grassEn,grassRe,grassFa
1,159.0,361.0,6.0,6,78.3,74.8,8.5,31,83.8,125.1,0.0
1,153.0,361.0,6.0,10,68.1,83.1,8.0,30,93.7,125.4,0.0
1,147.0,361.0,6.0,13,71.2,86.5,7.8,28,99.5,125.7,0.2
1,141.0,361.0,6.0,15,60.4,86.6,8.4,34,96.9,124.0,0.9
1,135.0,361.0,6.0,17,62.4,85.9,8.8,35,101.9,125.7,1.1
1,129.0,361.0,6.0,19,65.1,85.6,9.0,43,102.0,125.6,1.2
1,123.0,361.0,6.0,24,63.5,87.3,9.6,51,95.5,124.7,1.4
1,117.0,361.0,6.0,29,66.9,88.0,9.3,59,90.1,125.7,1.7
1,111.0,361.0,6.0,33,73.0,90.9,9.1,66,92.1,127.7,1.6
1,105.0,361.0,6.0,41,68.2,89.6,9.5,71,96.3,126.8,1.6
1,99.0,361.0,6.0,53,68.5,89.8,9.5,69,99.3,126.4,1.8
1,93.0,361.0,6.0,64,72.7,90.2,9.6,64,98.1,126.3,1.7
1,87.0,361.0,6.0,75,67.8,91.3,9.5,68,96.7,125.8,2.2
1,81.0,361.0,6.0,83,65.1,91.7,9.3,71,96.3,125.3,2.3
1,118.5,361.0,6.0,92,63.5,92.9,9.4,73,97.3,124.5,2.6
1,137.7,361.0,6.0,98,67.0,92.9,9.0,72,97.7,124.5,2.9
1,131.7,361.0,6.0,116,65.1,93.6,9.2,73,93.7,123.9,3.0
1,173.7,361.0,6.0,126,62.9,94.0,9.2,70,93.1,123.3,3.3
1,206.7,361.0,6.0,142,58.7,94.1,9.3,67,90.7,123.1,3.3
1,239.7,361.0,6.0,152,56.4,94.4,9.3,58,91.0,122.2,3.4
1,293.0,361.0,6.0,164,54.5,94.5,9.2,53,93.0,123.4,3.1
1,312.8,361.0,6.0,166,55.7,95.3,8.8,44,94.8,124.6,3.2
1,306.8,361.0,6.0,165,54.0,96.9,8.6,46,93.2,122.8,3.3
1,342.5,361.0,6.0,168,53.5,97.1,8.4,32,102.9,123.8,3.7
1,383.7,361.0,6.0,163,54.3,98.0,8.0,26,96.8,122.8,3.5
2,174.4,360.6,5.9,162,51.4,99.1,7.8,31,90.5,123.0,3.2
2,180.4,360.6,5.9,149,55.2,100.8,7.2,32,84.0,123.1,3.3
2,188.8,360.6,5.9,150,52.4,101.4,6.9,35,90.7,123.3,2.6
2,232.5,360.6,5.9,143,54.0,102.1,6.7,37,86.6,121.9,2.9
2,256.2,360.6,5.9,140,53.7,101.5,6.5,32,93.7,120.3,3.8
2,262.3,360.6,5.9,143,50.9,102.0,6.4,35,96.7,120.9,3.7
2,256.5,360.6,5.9,141,50.2,103.4,6.3,34,99.3,121.6,3.7
2,270.7,360.6,5.9,137,51.9,103.7,6.3,38,89.3,121.2,3.9
2,274.9,360.6,5.9,138,53.3,104.0,6.3,44,83.8,121.9,3.6
2,278.1,360.6,5.9,139,56.1,104.4,6.2,33,91.3,118.8,4.4
3,185.7,360.8,6.0,142,58.1,105.0,6.3,29,92.1,121.2,3.6
3,230.0,360.8,6.0,143,58.8,105.5,6.2,17,100.1,120.7,3.3
3,224.0,360.8,6.0,145,61.5,106.2,6.3,3,121.2,130.2,1.7
3,218.1,360.8,6.0,150,59.0,106.7,6.3,10,70.3,132.2,0.0
3,212.1,360.8,6.0,149,57.6,106.6,6.3,9,78.9,134.1,0.6
3,233.2,360.8,6.0,149,55.6,106.2,6.3,6,73.2,130.2,0.8
3,239.0,360.8,6.0,139,56.1,106.7,6.2,9,83.0,135.4,0.6
3,233.0,360.8,6.0,141,53.8,106.9,6.2,4,99.7,130.0,1.2
3,227.0,360.8,6.0,140,51.0,107.4,6.2,5,104.6,131.8,1.0
3,267.3,360.8,6.0,137,48.9,107.4,6.2,9,98.3,135.4,0.6
3,261.4,360.8,6.0,136,48.6,106.5,6.1,7,79.2,127.0,1.4
3,255.4,360.8,6.0,128,49.0,106.4,6.1,7,98.2,133.9,1.4
3,258.3,360.8,6.0,127,48.0,105.4,6.0,10,78.3,132.2,1.0
3,262.2,360.8,6.0,124,48.4,105.4,6.0,9,82.8,130.8,0.6
4,195.8,360.9,5.9,123,47.5,105.2,6.0,8,89.6,128.9,0.0
4,201.7,360.9,5.9,117,48.3,105.2,5.9,13,82.5,131.1,0.0
5,153.1,360.4,5.9,115,49.4,104.1,5.8,12,82.4,131.0,0.4
5,149.1,360.4,5.9,111,50.8,103.4,5.7,9,83.5,130.4,0.6
5,143.2,360.4,5.9,104,53.7,102.3,5.6,16,81.9,129.4,0.0
5,137.3,360.4,5.9,106,54.3,101.7,5.6,10,84.6,130.3,0.5
5,132.7,360.4,5.9,105,54.8,101.7,5.6,14,84.9,129.2,0.0
5,126.8,360.4,5.9,106,57.3,100.4,5.6,10,90.6,130.0,0.0
5,135.5,360.4,5.9,110,54.9,100.3,5.6,12,91.8,130.0,0.0
5,140.5,360.4,5.9,109,56.4,100.4,5.6,10,92.3,128.1,0.0
5,134.6,360.4,5.9,116,55.6,100.3,5.6,11,91.5,128.1,0.0
5,143.8,360.4,5.9,116,55.5,100.6,5.5,7,88.0,127.1,0.0
5,164.2,360.4,5.9,114,53.7,101.1,5.6,6,92.3,125.2,0.0
6,144.0,360.6,5.9,110,52.8,101.2,5.5,9,87.0,131.9,0.0
6,149.8,360.6,5.9,107,53.7,100.9,5.5,10,79.3,132.9,0.0
6,149.7,360.6,5.9,113,52.5,100.9,5.5,9,84.6,134.2,0.6
6,156.6,360.6,5.9,108,54.4,101.7,5.5,9,83.2,130.0,0.6
6,175.4,360.6,5.9,105,53.7,101.3,5.5,10,94.9,128.5,0.5
6,189.1,360.6,5.9,100,53.7,101.2,5.5,11,96.6,128.0,0.5
6,208.0,360.6,5.9,94,54.6,100.8,5.5,14,95.0,124.6,0.7
6,210.4,360.6,5.9,96,53.7,100.7,5.5,17,85.7,128.3,0.6
7,177.0,360.5,5.8,96,56.5,100.6,5.5,16,87.2,129.5,0.7
7,184.1,360.5,5.8,95,56.8,99.9,5.4,19,91.6,128.9,0.6
7,201.0,360.5,5.8,95,56.4,100.4,5.4,22,78.0,128.6,1.4
7,208.6,360.5,5.8,96,56.6,100.0,5.4,17,83.8,128.8,1.5
7,208.3,360.5,5.8,99,54.1,99.4,5.4,18,90.6,130.2,1.1
7,212.7,360.5,5.8,97,57.3,98.5,5.4,20,92.4,131.8,1.3
