year,lat,long,name,energy
1,9,1,debris,53.0
1,-1,-7,wolf,304.0
1,-2,2,debris,67.0
1,-10,6,wolf,252.0
1,2,0,debris,42.0
1,5,2,debris,47.0
1,0,7,rabbit,103.3
1,-2,0,wolf,287.0
1,11,0,wolf,277.0
1,4,-3,wolf,252.0
1,-1,0,grass,124.0
1,0,0,rabbit,85.0
1,4,-8,grass,104.0
1,1,2,debris,28.0
1,-12,5,grass,100.0
1,-1,6,debris,61.0
1,-3,-8,debris,60.0
1,0,-1,grass,65.0
1,1,0,grass,56.0
1,8,-1,grass,64.0
1,-13,-12,debris,76.0
1,4,-2,debris,36.0
1,0,-6,debris,42.0
1,0,-5,grass,90.0
1,6,2,wolf,282.0
1,-2,5,rabbit,88.0
1,4,0,debris,42.5
1,-5,2,debris,6.0
1,9,2,rabbit,45.0
1,2,2,debris,50.0
1,0,3,debris,49.0
1,-10,-1,debris,43.0
1,8,-3,debris,55.0
1,-1,3,grass,114.0
1,-4,5,debris,30.0
1,-5,-2,wolf,284.0
1,3,-11,debris,66.0
1,7,0,grass,73.0
1,8,2,debris,19.0
1,-4,7,grass,74.0
1,6,12,debris,69.0
1,1,6,wolf,288.0
1,-5,0,debris,47.0
1,6,6,debris,51.0
1,-3,7,rabbit,123.5
1,-2,9,grass,81.0
1,-1,7,debris,53.0
1,-6,1,grass,94.0
1,-2,-5,debris,26.0
1,4,1,debris,42.0
1,6,4,grass,85.0
1,6,-1,grass,107.0
1,-3,3,debris,27.0
1,-7,-2,debris,65.0
1,0,-11,debris,30.0
1,-7,1,grass,79.0
1,1,-4,debris,8.0
1,0,5,grass,72.0
1,-3,8,grass,66.0
1,-11,7,debris,20.0
1,-3,0,rabbit,76.8
1,12,5,grass,118.0
1,3,5,rabbit,133.0
1,-1,-2,rabbit,87.6
1,-6,0,grass,103.0
1,0,1,debris,72.0
1,-8,0,debris,32.0
1,0,-4,grass,71.0
1,0,-3,grass,137.0
1,1,-6,grass,81.0
1,1,-5,debris,64.0
1,1,9,rabbit,56.0
1,5,1,grass,75.0
1,-1,-1,grass,82.0
1,-4,0,rabbit,51.8
1,3,1,wolf,250.0
1,-1,-3,rabbit,50.5
1,6,-7,debris,15.0
1,3,0,grass,118.0
1,1,7,rabbit,51.5
1,-2,-3,rabbit,47.0
1,-6,3,grass,96.0
1,3,-1,debris,37.0
1,-7,4,grass,113.0
1,0,-12,grass,77.0
1,-6,4,debris,28.0
1,-7,7,rabbit,74.0
1,0,-2,debris,49.0
1,-2,-4,rabbit,97.0
1,2,-9,grass,78.0
1,6,-5,grass,113.0
1,-5,-1,debris,46.0
2,9,1,debris,63.0
2,-2,2,debris,77.0
2,10,-1,wolf,272.0
2,0,9,rabbit,51.0
2,0,-8,wolf,299.0
2,11,6,grass,107.0
2,2,0,debris,52.0
2,5,2,debris,57.0
2,0,7,wolf,307.8
2,-2,0,grass,115.1
2,-1,0,grass,62.0
2,0,0,rabbit,42.5
2,5,3,wolf,277.0
2,4,-8,grass,114.0
2,1,2,debris,38.0
2,-12,5,grass,110.0
2,-1,6,debris,71.0
2,-3,-8,debris,70.0
2,0,-1,rabbit,125.1
2,1,0,grass,66.0
2,8,-1,grass,74.0
2,-13,-12,debris,86.0
2,4,-2,debris,46.0
2,0,-6,debris,52.0
2,-2,6,rabbit,70.2
2,0,-5,grass,100.0
2,-11,5,wolf,247.0
2,4,0,debris,52.5
2,-5,2,debris,16.0
2,2,2,debris,60.0
2,0,3,debris,59.0
2,-10,-1,debris,53.0
2,8,-3,debris,65.0
2,-1,3,grass,124.0
2,-4,5,debris,40.0
2,-1,-4,rabbit,89.5
2,3,-11,debris,76.0
2,7,0,grass,83.0
2,1,-3,grass,126.8
2,8,2,debris,29.0
2,-4,7,grass,84.0
2,6,12,debris,79.0
2,-4,-3,wolf,273.0
2,-8,7,rabbit,67.0
2,-5,0,debris,57.0
2,6,6,debris,61.0
2,-3,7,rabbit,61.8
2,-2,9,grass,91.0
2,-1,7,debris,63.0
2,-6,1,grass,104.0
2,-2,-5,debris,36.0
2,10,3,rabbit,34.0
2,4,1,debris,52.0
2,6,4,grass,95.0
2,6,-1,grass,117.0
2,-3,3,debris,37.0
2,-7,-2,debris,75.0
2,3,2,wolf,245.0
2,0,-11,debris,40.0
2,-7,1,grass,89.0
2,1,-4,debris,18.0
2,0,5,grass,82.0
2,-3,8,grass,76.0
2,-11,7,debris,30.0
2,-3,-1,wolf,341.3
2,1,1,rabbit,45.2
2,12,5,grass,59.0
