year,lat,long,name,energy
1,-4,-3,rabbit,54.0
1,-2,-1,wolf,253.0
1,0,3,wolf,377.2
1,2,7,wolf,271.0
1,-3,6,rabbit,51.0
1,-2,4,grass,112.0
1,2,3,grass,111.0
1,-7,4,grass,85.0
1,2,1,grass,119.0
1,-5,14,grass,125.0
1,-6,-9,rabbit,41.0
1,-1,7,rabbit,82.0
1,3,4,grass,82.0
1,-4,8,grass,84.0
1,-1,-3,wolf,236.0
1,-12,-5,grass,69.0
1,-10,-9,grass,66.0
1,3,0,grass,100.0
1,4,-7,grass,77.0
1,4,-1,rabbit,92.3
1,6,2,grass,90.0
1,0,9,grass,86.0
1,3,1,wolf,287.0
1,1,0,wolf,270.0
1,0,-3,grass,133.0
1,-6,6,grass,130.0
1,-3,0,grass,86.0
1,4,-5,grass,112.0
1,5,-7,grass,99.0
1,0,-8,grass,89.0
1,4,1,rabbit,72.5
1,-2,0,grass,94.0
1,6,5,grass,103.0
1,-2,2,wolf,249.0
1,0,-6,grass,95.0
1,-1,12,grass,124.0
1,2,-5,grass,73.0
1,-2,-5,wolf,248.0
1,12,-2,debris,22.0
1,-4,0,grass,80.0
1,5,-1,rabbit,64.5
1,4,0,rabbit,54.2
1,1,-1,grass,58.0
2,-5,7,grass,115.1
2,-1,1,wolf,232.0
2,-2,4,grass,122.0
2,2,3,grass,121.0
2,-1,6,rabbit,76.0
2,-7,4,grass,95.0
2,2,1,grass,129.0
2,-5,14,grass,135.0
2,0,-1,wolf,244.0
2,3,4,grass,92.0
2,6,-1,rabbit,59.5
2,-4,8,grass,94.0
2,-6,-10,rabbit,27.0
2,-2,-2,wolf,209.0
2,-12,-5,grass,79.0
2,-10,-9,grass,76.0
2,3,0,wolf,424.0
2,-2,-4,wolf,230.0
2,4,-7,grass,87.0
2,6,2,grass,100.0
2,0,9,grass,96.0
2,0,-3,grass,143.0
2,-5,-2,rabbit,46.0
2,-3,-1,wolf,226.0
2,-6,6,grass,65.0
2,-1,3,wolf,356.2
2,-3,5,rabbit,29.0
2,-3,0,grass,96.0
2,4,-5,grass,122.0
2,5,-7,grass,109.0
2,0,-8,grass,99.0
2,1,8,wolf,242.0
2,-2,0,grass,104.0
2,6,5,grass,113.0
2,0,-6,grass,105.0
2,-1,12,grass,134.0
2,2,-5,grass,83.0
2,12,-2,debris,32.0
2,-4,0,grass,90.0
2,1,-1,grass,68.0
3,-4,-3,rabbit,38.0
3,2,0,wolf,397.0
3,-2,-1,wolf,199.0
3,-7,-11,rabbit,13.0
3,0,5,rabbit,70.0
3,-5,7,grass,125.1
3,-2,4,rabbit,95.0
3,2,3,grass,131.0
3,-7,4,grass,105.0
3,2,1,grass,64.5
3,-3,-5,wolf,212.0
3,-5,14,grass,67.5
3,3,4,grass,102.0
3,-4,8,grass,104.0
3,-1,-3,wolf,182.0
3,-4,15,grass,118.3
3,-12,-5,grass,89.0
3,-10,-9,grass,86.0
3,4,-7,grass,97.0
3,6,2,grass,110.0
3,0,9,grass,106.0
3,6,-2,rabbit,54.5
3,0,-3,grass,153.0
3,1,-2,wolf,218.0
3,0,2,wolf,335.2
3,-6,6,grass,75.0
3,-3,0,grass,106.0
3,4,-5,grass,132.0
3,5,-7,grass,119.0
3,0,-8,grass,109.0
3,-2,0,grass,114.0
3,6,5,grass,123.0
3,3,2,grass,109.6
3,1,7,wolf,213.0
3,0,-6,grass,115.0
3,-1,12,grass,144.0
3,2,-5,grass,93.0
3,12,-2,debris,42.0
3,0,1,wolf,215.0
3,-4,0,grass,100.0
3,1,-1,grass,78.0
4,1,5,rabbit,64.0
4,-3,-1,wolf,172.0
4,0,3,wolf,314.2
4,1,-4,grass,121.5
4,-5,7,grass,135.1
4,-2,4,rabbit,47.5
4,2,3,grass,141.0
4,-7,4,grass,115.0
4,2,1,grass,74.5
4,-5,14,grass,77.5
4,-1,4,rabbit,72.5
4,1,1,wolf,370.0
4,3,4,grass,112.0
4,-4,8,grass,114.0
4,0,-2,wolf,155.0
4,-4,15,grass,128.3
4,-12,-5,grass,99.0
4,-10,-9,grass,96.0
4,4,-7,grass,107.0
4,6,2,grass,120.0
4,0,9,grass,116.0
4,1,0,wolf,198.0
4,0,-3,grass,76.5
4,1,-3,wolf,192.0
4,-6,6,grass,85.0
4,-3,0,grass,116.0
4,4,-5,grass,142.0
4,5,-7,grass,129.0
4,0,-8,grass,119.0
4,-3,-4,wolf,227.0
4,-2,0,grass,124.0
4,6,5,grass,133.0
4,3,2,grass,119.6
4,6,-3,rabbit,49.5
4,0,-6,grass,125.0
4,-1,12,grass,154.0
4,2,-5,grass,103.0
4,0,6,wolf,184.0
4,12,-2,debris,52.0
4,-4,0,grass,110.0
4,1,-1,grass,88.0
5,3,3,grass,100.7
5,-2,3,rabbit,25.5
5,-4,-2,wolf,145.0
5,1,-4,grass,131.5
5,-5,7,grass,67.6
5,2,3,grass,70.5
5,5,-2,rabbit,44.5
5,-1,6,wolf,155.0
5,-7,4,grass,125.0
5,2,1,grass,84.5
5,-5,14,grass,87.5
5,2,0,wolf,181.0
5,-2,13,grass,119.9
5,5,5,grass,93.2
5,3,4,grass,122.0
5,-4,8,grass,124.0
5,-4,15,grass,138.3
5,-12,-5,grass,109.0
5,-1,0,grass,83.7
5,-10,-9,grass,106.0
5,-5,8,grass,114.6
5,4,-7,grass,117.0
5,0,-4,wolf,166.0
5,6,2,grass,130.0
5,0,9,grass,126.0
5,-4,-5,wolf,209.0
5,0,-3,grass,86.5
5,1,2,wolf,343.0
5,-6,6,grass,95.0
5,0,5,wolf,379.5
5,-3,0,grass,126.0
5,6,-7,grass,90.0
5,4,-5,grass,71.0
5,5,-7,grass,64.5
5,0,-8,grass,129.0
5,-2,0,grass,62.0
5,6,5,grass,66.5
5,3,2,grass,129.6
5,-1,-1,wolf,128.0
5,0,-6,grass,135.0
5,-1,12,grass,77.0
5,2,-5,grass,113.0
5,12,-2,debris,62.0
5,3,-6,grass,102.0
5,-4,0,grass,120.0
5,1,-1,grass,98.0
6,1,-3,wolf,140.0
6,-2,5,wolf,126.0
6,2,1,grass,94.5
6,4,-5,grass,81.0
6,-2,13,grass,129.9
6,3,4,grass,132.0
6,-4,8,grass,134.0
6,-10,-9,grass,116.0
6,1,-4,grass,141.5
6,0,9,grass,136.0
6,6,-2,rabbit,39.5
6,0,2,wolf,316.0
6,6,-7,grass,100.0
6,5,-7,grass,74.5
6,3,2,grass,64.8
6,-2,2,rabbit,3.5
6,0,-6,grass,67.5
6,0,0,wolf,101.0
6,1,-1,grass,108.0
6,1,-7,grass,85.0
6,3,3,grass,110.7
6,-5,7,grass,77.6
6,-2,0,grass,72.0
6,2,3,grass,80.5
6,-7,4,grass,135.0
6,-5,14,grass,97.5
6,2,-5,grass,123.0
6,-1,5,wolf,358.5
6,-4,15,grass,69.2
6,-4,-4,wolf,191.0
6,-12,-5,grass,119.0
6,-3,0,grass,136.0
6,-5,8,grass,124.6
6,4,-7,grass,127.0
6,-1,0,grass,93.7
6,0,-3,grass,96.5
6,1,-9,grass,75.8
6,-6,6,grass,105.0
6,-3,15,grass,118.2
6,3,-1,wolf,164.0
6,6,2,grass,140.0
6,0,-8,grass,64.5
6,4,1,grass,106.3
6,3,-6,grass,112.0
6,-1,12,grass,87.0
6,5,5,grass,103.2
6,12,-2,debris,72.0
6,-4,0,grass,130.0
6,6,5,grass,76.5
6,-5,-1,wolf,118.0
7,-1,1,wolf,289.0
7,-6,5,grass,75.3
7,2,1,grass,104.5
7,4,-5,grass,91.0
7,-6,0,wolf,91.0
7,-2,13,grass,139.9
7,3,4,grass,66.0
7,-4,8,grass,144.0
7,-10,-9,grass,126.0
7,1,-4,grass,151.5
7,0,9,grass,146.0
7,-3,5,wolf,97.0
7,6,-7,grass,110.0
7,5,-7,grass,84.5
7,3,2,grass,74.8
7,-1,-1,wolf,74.0
7,0,-6,grass,77.5
7,5,-3,rabbit,34.5
7,1,-1,grass,118.0
7,1,-7,grass,95.0
7,3,3,grass,120.7
7,-5,7,grass,87.6
7,-2,0,grass,82.0
7,2,3,grass,90.5
7,-1,6,wolf,337.5
7,-7,4,grass,67.5
7,3,-2,wolf,147.0
7,-5,14,grass,107.5
7,2,-5,grass,133.0
7,-4,15,grass,79.2
7,-12,-5,grass,129.0
7,4,3,grass,70.1
7,-3,0,grass,146.0
7,-5,8,grass,134.6
7,4,-7,grass,137.0
7,-5,-5,wolf,173.0
7,-1,0,grass,103.7
7,0,-3,grass,106.5
7,1,-2,wolf,114.0
7,1,-9,grass,85.8
7,-6,6,grass,115.0
7,-3,15,grass,128.2
7,6,2,grass,150.0
7,-4,1,grass,68.4
7,0,-8,grass,74.5
7,4,1,grass,116.3
7,3,-6,grass,122.0
7,-1,12,grass,97.0
7,5,5,grass,113.2
7,12,-2,debris,82.0
7,-4,0,grass,65.0
7,6,5,grass,86.5
8,-4,-5,wolf,155.0
8,1,-3,grass,118.5
8,-6,5,grass,85.3
8,5,-2,rabbit,29.5
8,2,1,grass,114.5
8,-4,5,wolf,68.0
8,4,-5,grass,101.0
8,-2,13,grass,149.9
8,3,4,grass,76.0
8,-4,8,grass,72.0
8,0,-2,wolf,88.0
8,-2,1,grass,77.4
8,-10,-9,grass,136.0
8,-3,9,grass,73.2
8,1,-4,grass,75.8
8,0,9,grass,73.0
8,-2,7,wolf,316.5
8,6,-7,grass,120.0
8,5,-7,grass,94.5
8,3,2,grass,84.8
8,7,3,grass,79.3
8,0,10,grass,76.0
8,0,-6,grass,87.5
8,0,0,wolf,262.0
8,1,-1,grass,128.0
8,1,-7,grass,105.0
8,3,3,grass,130.7
8,-1,-2,wolf,47.0
8,-5,7,grass,97.6
8,-2,0,grass,92.0
8,2,3,grass,100.5
8,-7,4,grass,77.5
