wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa,grassNum,grassEn,grassRe,grassFa
8,273.2,375.2,6.0,13,57.8,61.7,8.4,28,78.2,131.7,0.0
8,276.2,375.2,6.0,17,49.1,68.9,8.4,25,88.2,132.4,0.0
8,274.4,375.2,6.0,19,54.7,69.2,8.8,20,95.0,133.2,0.0
8,277.6,375.2,6.0,21,41.5,70.5,8.6,19,104.6,132.5,0.0
8,282.2,375.2,6.0,17,46.9,73.1,7.5,20,101.7,129.6,0.2
9,256.5,375.2,6.0,18,41.4,73.2,7.4,23,97.1,129.0,0.9
9,265.5,375.2,6.0,14,29.9,69.8,6.7,28,94.0,128.9,1.1
9,259.5,375.2,6.0,12,38.6,71.7,6.1,33,98.7,128.5,0.9
9,259.0,375.2,6.0,13,27.4,67.8,6.2,46,94.4,129.6,1.1
9,262.1,375.2,6.0,9,43.8,68.8,6.2,54,95.5,128.9,1.0
10,246.5,374.1,5.9,10,35.9,69.1,6.0,65,95.7,129.0,1.2
10,244.8,374.1,5.9,12,32.3,68.0,6.2,69,98.7,127.8,1.5
10,242.4,374.1,5.9,11,48.0,69.3,6.3,77,97.5,127.5,1.7
10,236.5,374.1,5.9,12,66.4,63.7,6.1,89,95.4,128.3,1.9
10,234.6,374.1,5.9,17,49.4,66.1,6.2,100,99.4,127.8,1.9
10,237.6,374.1,5.9,17,62.5,66.3,6.4,110,99.3,128.4,1.8
10,234.1,374.1,5.9,25,47.0,67.8,6.3,130,94.5,128.1,2.3
10,234.3,374.1,5.9,34,45.8,68.8,6.4,132,98.2,128.1,2.5
12,212.7,373.3,5.9,38,47.9,66.1,6.3,132,101.1,128.1,2.8
12,212.5,373.3,5.9,39,52.7,65.9,6.3,142,101.4,128.5,2.8
12,212.6,373.3,5.9,49,45.6,64.4,6.2,155,101.1,128.4,2.9
12,219.3,373.3,5.9,55,48.4,64.6,6.2,159,103.0,128.2,2.9
12,232.7,373.3,5.9,60,45.6,63.8,6.1,156,107.7,128.9,3.0
12,247.0,373.3,5.9,63,42.1,64.9,6.1,164,106.0,128.8,3.2
13,253.3,374.0,5.8,64,40.8,66.3,6.1,166,106.0,129.3,3.3
14,247.2,373.7,5.7,72,48.8,65.9,6.1,160,107.1,129.0,3.5
14,264.8,373.7,5.7,77,50.7,65.9,6.2,147,114.6,129.4,3.4
15,271.5,373.0,5.7,83,51.1,67.4,6.3,140,118.0,129.7,3.4
16,294.8,372.5,5.7,89,45.7,68.5,6.4,136,118.8,129.7,3.7
17,299.6,372.1,5.6,95,46.8,69.4,6.4,125,120.4,129.7,3.6
21,280.9,373.2,5.6,94,52.5,70.7,6.5,106,121.8,130.1,3.9
