wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa,grassNum,grassEn,grassRe,grassFa
6,313.8,398.7,9.5,21,105.9,117.4,6.4,40,79.6,127.6,0.0
6,370.5,398.7,9.5,24,97.8,121.2,6.8,33,87.9,127.8,0.2
10,283.5,398.1,9.4,24,95.6,124.8,7.0,27,94.2,126.9,0.4
10,285.1,398.1,9.4,27,86.0,123.0,7.3,24,102.8,127.3,0.4
11,260.7,399.0,9.4,29,83.8,123.6,7.3,26,99.1,128.3,1.3
11,255.3,399.0,9.4,30,85.0,123.7,7.2,25,99.5,127.8,1.6
11,272.8,399.0,9.4,30,77.0,123.8,7.8,20,106.2,125.6,1.3
12,264.3,399.5,9.1,31,73.5,122.1,8.2,24,91.1,126.6,1.3
12,260.3,399.5,9.1,32,73.3,121.7,7.7,24,90.2,128.7,1.5
12,263.2,399.5,9.1,31,70.9,120.4,7.7,24,95.2,129.4,1.3
12,273.9,399.5,9.1,29,66.3,119.1,7.3,26,91.2,131.2,1.2
14,257.4,400.6,8.9,28,59.7,119.0,7.3,28,97.5,130.7,0.9
15,253.8,401.2,8.9,24,66.7,118.5,7.5,25,97.8,129.6,1.2
15,261.7,401.2,8.9,19,62.1,119.1,7.0,27,102.1,129.9,1.3
16,255.4,400.1,9.4,15,60.8,120.3,5.9,34,96.4,129.0,1.5
17,249.8,400.4,9.1,10,57.2,122.2,6.4,39,95.1,128.2,1.7
17,240.7,400.4,9.1,10,59.2,122.2,6.4,45,93.3,127.9,2.0
17,231.6,400.4,9.1,12,51.9,121.9,6.3,57,93.2,128.6,1.9
17,222.5,400.4,9.1,11,62.8,120.4,5.7,62,93.1,128.7,2.2
17,215.3,400.4,9.1,10,60.8,119.2,5.9,68,100.4,128.0,2.1
17,210.0,400.4,9.1,8,66.3,117.0,5.7,76,100.9,126.9,2.3
17,204.3,400.4,9.1,8,54.3,116.7,5.6,91,97.3,126.8,2.5
17,195.2,400.4,9.1,9,67.9,117.6,5.6,103,96.9,127.1,2.7
17,192.1,400.4,9.1,7,68.5,117.1,5.7,113,99.3,127.2,2.8
17,183.0,400.4,9.1,8,67.2,117.9,5.7,123,101.7,126.8,2.9
17,173.9,400.4,9.1,9,64.6,118.1,5.6,138,100.3,126.7,3.1
17,169.6,400.4,9.1,8,63.0,117.7,5.5,145,105.2,126.7,3.2
17,160.5,400.4,9.1,9,70.0,119.5,5.2,163,105.7,127.1,3.2
17,151.3,400.4,9.1,9,74.1,119.5,5.2,182,104.7,126.4,3.4
17,146.6,400.4,9.1,9,81.7,119.5,5.2,199,105.2,126.5,3.5
17,143.6,400.4,9.1,7,83.8,120.1,5.2,208,110.2,126.5,3.6
17,135.4,400.4,9.1,7,91.7,120.1,5.2,217,115.3,126.1,3.7
16,137.6,401.4,8.7,8,84.2,120.4,5.2,238,117.1,126.0,3.8
15,137.6,401.6,8.3,9,93.1,120.3,5.3,249,121.5,126.2,3.8
14,142.6,401.1,8.2,10,97.0,120.2,5.4,259,125.9,126.3,3.9
13,146.5,400.5,8.1,13,86.3,120.5,5.4,281,125.6,126.1,4.0
13,139.7,400.5,8.1,16,108.9,120.6,5.4,293,127.1,126.0,4.1
13,138.1,400.5,8.1,22,98.1,120.7,5.4,305,130.3,125.9,4.2
12,146.7,399.6,8.0,27,116.0,120.9,5.5,305,135.4,125.8,4.2
12,149.1,399.6,8.0,38,104.3,121.3,5.7,300,143.0,126.0,4.2
12,145.1,399.6,8.0,52,108.2,121.9,5.7,304,143.3,125.7,4.2
12,156.9,399.6,8.0,67,103.9,122.0,5.8,295,148.7,125.6,4.2
11,184.6,398.7,7.9,79,101.3,122.2,5.8,288,154.4,125.5,4.3
11,215.1,397.0,7.6,92,93.2,122.3,5.8,293,156.3,125.3,4.3
12,230.8,396.4,7.6,90,93.7,122.2,5.8,300,158.4,124.8,4.3
13,238.5,395.9,7.5,91,91.6,122.1,5.8,304,162.3,124.7,4.4
15,234.7,395.2,7.4,94,87.0,122.2,5.9,310,165.5,124.2,4.4
16,254.3,395.8,7.3,89,83.1,122.1,5.8,324,164.8,124.2,4.5
18,247.9,395.1,7.2,90,82.5,122.2,5.8,324,171.2,123.6,4.5
18,262.3,395.1,7.2,87,88.4,122.0,5.9,331,170.1,123.3,4.6
19,262.8,395.6,7.1,89,89.3,122.0,5.9,337,170.7,123.1,4.6
21,258.6,395.7,7.0,93,94.5,122.1,5.8,339,171.0,122.8,4.7
22,275.9,394.8,7.1,93,89.3,122.1,5.8,346,172.2,122.5,4.8
23,289.6,395.2,7.0,90,90.7,122.0,5.8,347,172.9,122.2,4.8
27,280.1,395.2,7.3,85,96.1,122.0,5.9,347,174.1,122.0,4.8
27,296.8,395.2,7.3,85,92.5,122.1,5.9,352,174.1,121.9,4.8
29,295.3,394.9,7.3,84,97.7,122.4,5.9,356,173.2,121.6,4.8
36,260.8,395.8,7.3,93,102.2,122.5,5.9,357,171.9,121.2,4.9
37,276.9,395.6,7.3,79,132.0,122.7,5.8,347,172.9,121.1,5.0
41,274.6,395.0,7.7,84,123.3,123.4,5.8,348,172.9,121.0,5.0
46,274.0,395.3,7.7,87,123.7,123.9,5.8,334,175.9,120.1,5.1
52,268.9,394.8,8.0,94,120.9,124.3,5.8,323,180.1,119.6,5.2
59,264.3,394.6,8.1,99,121.7,124.4,5.7,306,180.9,119.0,5.2
66,266.7,393.9,8.5,97,125.2,124.2,5.7,296,178.0,118.9,5.2
71,261.9,393.9,8.5,102,115.8,124.6,5.6,289,176.4,119.0,5.2
78,256.1,393.6,8.5,95,117.2,124.6,5.7,284,177.8,119.0,5.2
81,255.9,393.4,8.6,99,113.6,124.6,5.7,277,177.4,118.9,5.2
89,255.2,392.7,8.7,92,111.1,124.7,5.7,274,172.5,119.0,5.2
95,253.3,392.4,8.8,80,120.6,124.2,5.7,277,165.5,119.0,5.1
102,249.8,392.0,8.9,67,137.5,124.2,5.6,276,161.5,119.0,5.1
105,247.8,392.1,8.8,57,146.5,125.5,5.7,283,153.2,119.6,5.0
107,246.6,391.9,8.9,56,131.0,123.9,5.7,295,147.7,120.3,5.0
111,235.7,391.6,8.9,62,140.5,124.5,5.8,294,143.4,120.6,4.9
112,232.8,391.6,8.9,61,137.6,123.9,5.7,303,140.7,120.9,4.8
