wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa,grassNum,grassEn,grassRe,grassFa
1,116.0,328.0,5.0,8,163.4,181.8,7.5,25,80.2,130.7,0.0
1,111.0,328.0,5.0,14,135.7,185.2,7.7,20,90.4,130.3,0.0
1,106.0,328.0,5.0,14,141.7,185.2,7.7,16,102.9,129.6,0.0
1,101.0,328.0,5.0,14,144.5,185.2,7.7,15,104.9,128.9,0.3
1,96.0,328.0,5.0,16,131.1,185.7,7.9,22,96.2,128.4,0.9
1,91.0,328.0,5.0,17,134.4,185.7,7.9,25,93.6,126.8,1.0
1,86.0,328.0,5.0,20,133.5,187.4,7.6,38,89.0,126.9,1.1
1,81.0,328.0,5.0,23,134.9,188.3,7.4,46,91.7,127.5,0.9
1,124.0,328.0,5.0,25,139.9,188.6,7.6,56,90.0,127.2,1.0
1,119.0,328.0,5.0,33,130.6,190.1,7.5,59,94.2,127.1,1.0
1,172.7,328.0,5.0,37,137.1,190.8,7.4,65,90.9,126.3,1.5
1,295.4,328.0,5.0,38,142.2,191.2,7.6,71,95.3,125.5,1.3
1,407.0,328.0,5.0,47,139.2,192.1,7.6,78,91.9,127.5,1.8
2,159.8,328.5,5.1,52,138.3,192.4,7.7,83,94.9,128.0,1.8
2,154.7,328.5,5.1,63,139.2,193.3,7.5,83,98.1,127.5,1.7
2,198.9,328.5,5.1,71,138.5,193.7,7.4,78,99.7,128.2,2.0
2,251.9,328.5,5.1,79,142.9,194.2,7.4,73,95.8,127.5,2.2
2,246.8,328.5,5.1,94,140.0,194.4,7.4,63,98.3,128.0,2.2
2,286.0,328.5,5.1,99,137.3,194.2,7.4,62,101.1,128.7,2.2
3,186.6,328.1,5.1,110,133.4,193.9,7.5,61,94.2,129.5,2.3
3,223.3,328.1,5.1,120,135.4,193.8,7.4,49,87.7,130.0,2.5
3,360.1,328.1,5.1,128,130.0,193.8,7.3,41,99.3,130.2,2.4
