wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa,grassNum,grassEn,grassRe,grassFa
8,317.6,401.0,6.8,17,95.8,116.2,6.4,30,77.9,129.2,0.0
8,315.5,401.0,6.8,22,93.0,118.3,6.5,23,88.0,130.0,0.0
8,325.5,401.0,6.8,23,85.5,118.3,6.5,19,97.7,129.7,0.0
9,298.1,402.6,6.7,27,79.1,119.0,6.5,16,109.6,130.9,0.0
9,315.5,402.6,6.7,23,78.0,119.4,6.3,13,119.4,132.1,0.0
10,303.9,402.0,6.6,21,70.0,120.3,6.5,15,112.0,130.2,0.7
10,299.6,402.0,6.6,20,72.8,121.0,6.6,18,103.3,131.2,1.1
10,301.7,402.0,6.6,21,66.7,120.3,6.5,19,104.8,133.7,1.1
11,284.9,402.1,6.9,20,67.7,121.5,6.4,23,90.9,134.6,1.5
11,286.8,402.1,6.9,19,65.5,122.2,6.1,24,94.3,134.8,1.5
11,284.6,402.1,6.9,18,68.3,122.3,5.9,26,93.1,132.7,1.5
11,280.6,402.1,6.9,19,65.1,123.0,6.1,27,102.9,133.2,1.5
11,277.6,402.1,6.9,19,69.4,123.0,6.1,28,105.7,132.2,1.6
12,264.8,401.7,6.9,19,63.8,122.3,6.4,32,106.0,132.2,1.7
12,260.6,401.7,6.9,20,66.4,120.8,6.6,35,103.4,132.5,1.7
12,262.3,401.7,6.9,19,72.7,121.8,6.4,37,102.9,133.7,2.0
12,271.9,401.7,6.9,19,65.7,122.7,6.3,39,102.6,135.0,2.1
13,271.0,402.1,7.0,11,74.6,121.2,5.8,44,97.8,134.9,2.1
13,273.5,402.1,7.0,11,66.2,121.3,5.8,48,97.3,134.2,2.3
13,275.1,402.1,7.0,10,74.7,120.2,6.2,50,101.1,134.2,2.3
13,272.2,402.1,7.0,12,66.9,118.2,6.7,54,106.8,134.3,2.3
13,270.0,402.1,7.0,12,85.0,118.0,6.7,57,105.8,133.5,2.4
14,258.6,403.0,6.9,13,88.2,118.5,6.9,62,104.2,133.6,2.6
14,258.1,403.0,6.9,17,86.5,117.9,7.0,65,101.9,134.1,2.8
14,270.1,403.0,6.9,16,95.9,118.5,7.1,68,99.5,134.0,2.9
16,254.6,404.0,6.9,16,95.7,117.8,7.3,68,102.3,133.3,3.0
16,264.2,404.0,6.9,14,93.3,119.8,6.6,71,106.5,133.1,3.2
18,250.3,405.2,6.8,15,92.9,121.5,6.4,72,109.9,133.3,3.3
18,250.6,405.2,6.8,16,94.3,122.0,6.4,71,113.8,133.6,3.4
18,258.1,405.2,6.8,13,103.0,120.9,6.7,77,111.2,134.0,3.5
20,241.5,406.0,6.6,16,93.7,123.7,6.3,90,105.9,133.3,3.7
20,245.2,406.0,6.6,16,96.6,123.9,6.3,93,105.5,133.5,3.7
20,243.3,406.0,6.6,19,88.4,126.1,5.8,101,104.5,133.8,3.8
21,245.2,406.4,6.5,16,98.6,125.6,5.8,101,108.5,133.5,3.8
