year,lat,long,name,energy
1,-6,-3,grass,86.0
1,-3,-2,debris,45.0
1,-2,-7,debris,32.0
1,2,0,grass,91.0
1,-1,6,grass,117.0
1,6,2,rabbit,11.0
1,9,2,wolf,293.5
1,1,-5,rabbit,3.6
1,-8,3,grass,111.0
1,-2,-1,grass,113.0
1,4,3,rabbit,14.4
1,-5,-1,debris,7.0
1,3,-2,rabbit,26.0
1,3,3,grass,98.0
1,1,0,rabbit,59.5
1,-1,1,debris,46.0
1,-6,4,wolf,288.5
1,-13,1,debris,30.0
1,7,3,rabbit,24.1
1,9,-1,grass,118.0
1,3,10,rabbit,11.0
1,-1,5,rabbit,-2.4
1,-2,7,rabbit,60.1
1,0,-2,debris,100.0
1,4,-1,rabbit,13.0
1,-9,-7,grass,110.0
1,4,0,grass,71.0
1,-1,3,rabbit,16.8
1,7,2,debris,35.0
1,2,3,grass,65.0
1,-9,-1,grass,114.0
1,-4,-7,grass,64.0
1,1,5,grass,110.0
1,3,-8,grass,81.0
1,-1,9,grass,56.0
1,-1,4,rabbit,37.0
1,-7,-5,grass,81.0
1,6,5,grass,88.0
1,-11,-4,debris,65.0
1,0,6,rabbit,39.0
1,0,1,grass,67.0
1,2,-2,grass,90.0
1,-5,0,grass,88.0
1,-5,-10,debris,47.0
1,8,3,grass,99.0
1,1,1,debris,55.0
1,0,-6,grass,80.0
1,7,-3,grass,76.0
1,5,3,grass,90.0
1,1,-2,grass,124.0
1,5,-3,grass,115.0
1,-4,-6,debris,28.0
1,-2,0,debris,29.0
1,0,-8,debris,8.0
1,-3,1,grass,117.0
1,0,-3,grass,85.0
1,-11,0,grass,87.0
1,3,-7,debris,46.0
1,2,4,grass,74.0
1,0,0,grass,100.0
1,16,2,debris,74.0
1,-3,6,rabbit,77.0
1,-2,3,grass,88.0
1,9,-5,debris,27.0
1,10,3,debris,34.0
1,0,-4,grass,87.0
1,-5,-3,grass,120.0
1,8,-2,grass,81.0
1,-3,0,grass,87.0
1,3,8,wolf,236.0
1,-1,7,rabbit,29.0
1,-8,0,grass,74.0
1,3,-3,debris,45.0
1,-7,-2,rabbit,35.1
1,7,-10,grass,95.0
1,-1,-3,grass,119.0
1,4,5,grass,79.0
1,-5,-6,grass,89.0
1,-4,4,grass,61.0
1,7,1,debris,26.0
1,-8,-5,grass,63.0
1,6,-6,rabbit,14.8
1,-1,-10,grass,105.0
1,-2,6,debris,38.0
1,0,-5,rabbit,25.0
1,-3,8,grass,50.0
1,1,3,debris,45.0
1,-4,-1,debris,-2.0
1,10,-1,wolf,247.0
1,2,11,rabbit,21.7
1,-2,2,grass,75.0
1,0,11,grass,85.0
1,-1,-2,debris,31.0
1,-1,0,grass,70.0
1,0,5,grass,73.0
1,-3,9,grass,102.0
1,-1,-5,grass,93.0
1,0,9,grass,108.7
1,-8,1,grass,122.0
1,-6,1,grass,92.0
1,8,-6,grass,110.0
1,-7,6,grass,131.0
1,1,-10,debris,23.0
1,0,2,grass,81.0
1,-5,1,grass,33.0
1,3,-1,debris,-10.0
1,-7,7,grass,94.0
1,1,-3,grass,111.0
1,-8,-3,rabbit,20.0
1,6,0,grass,97.0
1,3,0,debris,58.0
1,-7,12,grass,121.0
1,5,-5,rabbit,41.0
1,-8,2,debris,70.0
1,-2,1,debris,37.0
1,6,1,grass,115.0
1,7,5,grass,107.0
1,-4,-3,grass,95.0
1,-6,5,debris,51.0
1,9,-7,grass,91.0
1,0,10,grass,46.0
1,0,-1,grass,90.0
1,3,4,rabbit,25.0
2,-6,-3,rabbit,83.1
2,-3,-2,debris,55.0
2,-2,-7,debris,42.0
2,2,0,grass,101.0
2,1,-1,rabbit,25.4
2,-1,6,rabbit,61.1
2,6,2,rabbit,23.1
2,3,7,wolf,217.0
2,0,4,rabbit,20.4
2,-8,3,grass,121.0
2,-2,-1,grass,123.0
2,-5,-1,debris,17.0
2,-4,5,rabbit,18.1
2,-1,-1,grass,64.0
2,3,3,grass,108.0
2,1,0,rabbit,29.8
2,4,4,rabbit,22.2
2,4,2,rabbit,13.9
2,-1,1,debris,56.0
2,-5,5,wolf,274.5
2,5,-6,rabbit,9.8
2,-13,1,debris,40.0
2,9,-1,grass,128.0
2,-2,7,rabbit,24.0
2,0,7,rabbit,0.5
2,0,-2,debris,50.0
2,4,-1,rabbit,6.5
2,-9,-7,grass,120.0
2,4,0,grass,81.0
2,3,11,rabbit,16.7
2,7,2,debris,45.0
2,2,3,grass,75.0
2,-9,-1,grass,124.0
2,-4,-7,grass,74.0
2,1,5,grass,120.0
2,3,-8,grass,91.0
2,-1,9,grass,66.0
2,-1,4,rabbit,18.5
2,-7,-5,grass,91.0
2,6,5,grass,98.0
2,-4,9,rabbit,65.5
2,-11,-4,debris,75.0
2,0,6,rabbit,19.5
2,0,1,grass,77.0
2,2,-2,rabbit,35.5
2,-5,0,grass,98.0
2,-5,-10,debris,57.0
2,8,3,rabbit,36.8
2,1,1,debris,65.0
2,0,-6,rabbit,21.8
2,7,-3,grass,86.0
2,5,3,rabbit,29.7
2,1,-2,grass,134.0
2,5,-3,grass,125.0
2,-4,-6,debris,38.0
2,-2,0,debris,39.0
2,0,-8,debris,18.0
2,-3,1,grass,127.0
2,4,-4,rabbit,36.0
2,0,-3,grass,95.0
2,-11,0,grass,97.0
2,5,-2,rabbit,29.5
2,3,-7,debris,56.0
2,2,10,rabbit,6.0
2,2,4,grass,84.0
2,0,0,grass,110.0
2,16,2,debris,84.0
2,-3,6,rabbit,38.5
2,-2,3,rabbit,30.4
2,9,-5,debris,37.0
2,10,3,debris,44.0
2,0,-4,rabbit,73.5
2,-5,-3,grass,130.0
2,8,-2,grass,91.0
2,-3,0,grass,97.0
2,-8,0,grass,84.0
2,3,-3,debris,55.0
2,-7,-2,rabbit,15.0
2,2,-1,rabbit,12.0
2,7,-10,grass,105.0
2,-1,-3,grass,129.0
2,4,5,grass,89.0
2,-5,-6,grass,99.0
2,-4,4,grass,71.0
2,7,1,debris,36.0
2,-3,2,rabbit,19.1
2,-8,-5,grass,73.0
2,-1,-10,grass,115.0
2,8,4,rabbit,21.8
2,-2,6,debris,48.0
2,-3,8,rabbit,42.5
2,1,3,debris,55.0
2,-4,-1,debris,8.0
2,-2,2,grass,85.0
2,0,11,grass,95.0
2,-1,-2,debris,41.0
2,-1,0,grass,80.0
2,8,1,wolf,273.5
