grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
31,75.3,128.4,0.0,4,285.5,350.2,10.5,26,52.6,69.7,15.1
20,81.2,128.2,0.0,4,286.2,350.2,10.5,32,56.5,70.5,15.0
14,100.5,129.4,0.0,4,315.8,350.2,10.5,34,43.3,71.0,14.6
12,107.0,128.1,0.0,5,266.9,349.9,9.8,32,41.1,70.6,14.3
12,107.1,129.0,0.4,5,268.3,349.9,9.8,31,34.2,69.0,13.7
15,97.2,128.1,1.0,5,263.6,349.9,9.8,27,33.7,69.6,12.5
20,89.5,127.3,1.0,5,266.5,349.9,9.8,24,26.1,68.5,12.9
28,87.6,128.7,1.2,5,265.0,349.9,9.8,16,24.5,70.1,12.5
37,92.5,129.8,1.2,5,260.2,349.9,9.8,9,31.9,70.3,12.3
43,100.1,130.4,1.2,5,250.4,349.9,9.8,8,38.1,71.4,12.3
51,99.3,130.4,1.3,5,240.6,349.9,9.8,7,54.8,71.1,11.7
59,99.9,129.2,1.4,5,230.8,349.9,9.8,8,52.8,71.0,11.1
71,98.3,129.4,1.6,5,230.1,349.9,9.8,8,52.1,70.7,11.1
77,100.1,129.7,1.8,5,220.3,349.9,9.8,12,49.4,70.9,11.5
95,93.7,129.8,2.0,5,210.5,349.9,9.8,14,54.5,70.8,11.3
108,94.2,129.6,2.2,5,213.8,349.9,9.8,16,57.7,71.3,11.6
118,96.5,129.6,2.3,5,219.6,349.9,9.8,20,56.1,71.6,11.0
125,98.9,129.7,2.4,5,230.1,349.9,9.8,24,56.7,71.6,11.6
130,102.0,129.5,2.5,6,212.1,349.6,9.3,31,50.0,71.8,11.8
133,101.4,128.7,2.7,6,210.6,349.6,9.3,35,55.8,72.5,11.4
144,101.2,128.7,2.8,6,215.1,349.6,9.3,40,53.8,72.7,10.5
153,97.3,128.6,3.1,7,216.5,349.4,8.8,43,59.0,73.1,10.0
159,97.1,128.3,3.3,7,229.5,350.4,7.3,55,59.4,73.6,9.6
150,102.6,127.4,3.4,8,222.5,349.5,7.9,72,57.1,73.5,9.7
136,105.1,126.7,3.6,8,231.6,349.5,7.9,89,58.3,73.4,9.6
127,107.6,126.4,3.5,9,230.5,349.3,7.7,102,57.6,73.0,9.6
115,107.0,125.7,3.6,9,259.8,349.3,7.7,115,55.2,72.9,9.5
115,108.0,125.1,3.6,10,267.6,351.3,7.5,120,47.9,73.1,9.6
106,108.3,125.2,3.5,12,252.8,349.7,8.4,121,52.2,73.3,9.6
100,110.3,124.8,3.6,12,278.8,349.7,8.4,128,46.6,73.7,9.3
99,103.8,124.3,3.8,16,238.7,350.3,8.1,132,46.6,73.8,9.3
83,109.3,123.3,3.9,17,251.3,350.0,8.3,118,49.8,74.0,8.9
79,101.8,122.5,4.2,19,248.5,350.8,8.2,120,46.9,73.5,9.0
70,98.4,122.0,4.2,21,254.2,350.1,8.5,105,51.0,73.4,9.3
70,93.9,121.5,3.9,21,273.1,350.1,8.5,99,47.7,73.6,9.5
60,94.0,121.6,3.2,23,267.5,349.8,8.6,101,49.2,73.4,8.8
48,97.2,122.8,2.6,23,273.2,349.8,8.6,105,46.7,72.8,8.7
35,97.8,122.5,2.0,27,251.1,349.7,9.1,102,49.7,73.4,8.2
39,96.5,123.7,1.3,28,251.3,349.5,9.2,97,44.0,73.2,8.3
46,96.7,124.6,1.2,30,241.6,349.1,9.5,88,39.9,73.2,7.6
60,92.7,126.6,1.3,31,239.8,348.9,9.6,76,36.8,73.1,7.4
71,91.7,126.6,1.4,32,232.4,348.8,9.5,69,32.1,73.3,6.8
73,95.8,127.8,1.4,32,230.5,348.8,9.5,58,29.4,73.1,6.2
77,102.0,127.7,1.4,34,219.5,348.5,9.7,53,25.6,73.0,6.0
94,97.5,128.5,1.7,34,210.2,348.5,9.7,49,24.4,73.2,6.0
107,99.6,128.8,1.8,34,200.9,348.5,9.7,42,25.7,73.4,6.0
125,99.1,128.3,1.9,34,191.6,348.5,9.7,34,30.3,74.0,6.1
136,100.6,128.5,2.1,34,181.9,348.5,9.7,29,35.2,74.8,6.2
148,98.8,128.5,2.3,34,172.2,348.5,9.7,27,41.8,76.3,6.3
159,100.3,128.5,2.4,34,162.4,348.5,9.7,26,52.8,78.2,6.6
169,100.2,128.3,2.4,34,154.6,348.5,9.7,27,70.0,79.3,6.9
171,104.2,128.2,2.4,34,146.3,348.5,9.7,36,74.0,80.1,7.0
178,101.4,127.7,2.7,34,142.7,348.5,9.7,44,72.8,80.6,7.1
181,100.9,128.1,3.0,33,144.0,348.7,9.6,54,72.9,81.3,7.2
181,98.5,128.4,3.1,34,137.4,348.6,9.5,63,77.8,81.5,7.3
180,98.5,127.8,3.2,32,145.3,348.9,9.4,77,74.3,81.3,7.3
175,101.1,127.9,3.1,31,157.2,349.1,9.2,78,77.0,81.2,7.2
178,100.4,127.6,3.5,32,168.5,349.4,8.7,90,67.8,81.3,7.3
174,102.5,127.6,3.6,33,183.9,349.2,8.7,86,67.6,81.0,7.3
176,101.2,127.0,3.7,34,199.2,349.2,8.7,85,67.9,81.0,7.3
168,103.4,127.2,3.8,36,203.2,349.1,8.6,82,72.9,81.0,7.2
155,103.1,127.8,3.9,39,199.0,349.4,8.6,96,72.0,81.2,7.1
140,101.5,128.3,3.9,37,213.4,349.4,8.7,112,72.1,81.3,7.1
117,107.3,129.5,3.9,40,206.6,349.9,8.5,133,67.2,81.3,7.0
111,106.2,131.6,3.7,43,207.9,349.7,8.5,148,60.8,81.3,7.1
103,107.7,132.6,3.8,47,213.6,349.3,8.4,142,58.8,81.1,7.2
96,111.5,133.3,3.7,50,222.8,349.1,8.6,123,56.2,81.0,7.3
96,114.1,133.6,3.8,48,242.6,349.5,8.3,107,52.8,80.7,7.5
97,112.4,132.1,3.5,52,235.1,349.7,8.3,99,49.9,80.6,7.5
99,105.9,131.5,3.5,53,227.8,349.6,8.3,101,51.3,80.6,7.5
106,102.2,130.8,3.3,54,226.2,349.5,8.4,95,50.5,80.7,7.6
112,100.8,130.3,3.1,57,215.3,349.8,8.3,90,51.3,80.7,7.6
117,97.1,128.8,3.0,57,211.7,349.8,8.3,90,53.0,80.5,7.6
120,101.1,128.8,2.9,58,206.9,349.7,8.3,91,47.7,80.5,7.8
127,102.4,128.1,2.8,59,200.9,349.7,8.2,82,49.9,80.5,7.8
146,101.7,128.0,2.9,59,196.4,349.7,8.2,78,43.8,80.7,7.8
158,106.3,127.9,2.8,60,188.0,350.0,8.2,74,38.0,80.8,7.8
178,106.9,127.9,2.9,60,183.2,350.0,8.1,67,34.0,80.8,7.8
203,104.8,127.9,3.1,60,177.1,350.0,8.1,59,31.2,81.0,7.7
221,106.2,127.9,3.2,60,173.6,350.0,8.1,44,28.3,81.0,7.8
241,108.3,128.0,3.3,61,167.7,350.0,8.2,31,26.4,81.4,7.9
268,108.2,128.1,3.5,61,160.9,350.0,8.2,24,24.8,81.5,7.7
287,111.5,128.2,3.5,61,154.8,350.0,8.2,16,17.0,81.7,7.6
307,115.4,128.0,3.5,61,147.5,350.0,8.2,9,23.6,82.7,7.1
338,115.0,127.5,3.7,60,143.6,350.1,8.2,4,46.8,82.1,6.8
362,117.2,127.3,3.7,58,141.5,350.2,8.1,2,117.5,81.4,7.0
387,120.2,127.4,3.8,58,134.4,350.2,8.1,2,63.4,81.4,7.0
