grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
95,79.4,127.1,0.0,5,287.0,339.4,22.0,27,33.4,27.5,8.3
89,89.3,127.3,0.1,5,291.2,339.4,22.0,43,31.9,35.5,8.8
73,96.3,128.0,0.2,5,294.3,339.4,22.0,50,43.4,39.2,8.9
62,105.6,127.9,0.3,7,252.1,339.2,22.9,66,37.2,37.9,8.9
54,101.0,128.8,0.9,8,237.4,339.2,22.0,88,35.6,39.2,8.7
47,100.9,127.7,1.3,8,264.2,339.2,22.0,99,31.5,39.3,8.6
51,96.1,127.8,1.5,9,247.4,338.9,22.3,102,27.1,39.3,8.3
53,95.7,127.2,1.7,9,275.4,338.9,22.3,99,22.6,37.3,8.3
52,96.6,126.6,1.7,11,245.9,339.1,21.9,86,25.6,39.1,8.2
48,94.9,128.3,2.1,11,248.6,339.1,21.9,71,31.4,43.1,8.3
46,90.5,128.3,2.5,12,239.0,339.2,21.4,69,31.6,42.7,8.1
38,96.2,129.1,2.2,12,235.5,339.2,21.4,69,36.1,42.7,8.0
45,88.9,127.5,2.2,13,221.2,339.0,21.6,78,33.6,42.5,8.1
33,95.3,128.2,1.8,13,206.5,339.0,21.6,91,36.3,43.4,8.2
27,94.3,127.6,1.9,14,192.9,339.0,21.2,109,31.2,43.6,8.1
24,97.6,127.1,1.5,14,197.5,339.0,21.2,110,27.4,42.9,8.1
23,95.0,128.8,1.5,13,211.5,339.0,21.1,97,25.8,43.6,7.7
27,91.7,125.9,1.3,13,214.6,339.0,21.1,81,24.1,44.3,7.3
28,94.5,128.0,1.5,13,212.0,339.0,21.1,67,27.8,45.3,7.0
31,98.1,127.6,1.5,12,222.9,338.9,20.8,64,26.4,45.1,7.1
28,95.4,125.4,1.3,13,208.2,339.4,21.0,62,29.2,43.8,7.5
30,96.4,126.5,1.4,13,194.5,339.4,21.0,65,24.8,43.0,7.7
32,97.1,129.5,1.6,13,176.0,339.4,21.0,64,26.8,42.8,7.8
31,96.6,127.1,1.5,13,171.5,339.4,21.0,60,31.0,44.4,8.0
27,99.1,128.3,1.9,13,170.7,339.4,21.0,54,35.8,48.1,8.4
26,95.2,129.1,1.8,13,158.2,339.4,21.0,55,36.9,48.5,8.7
29,94.6,130.1,2.1,11,167.9,339.3,20.3,58,32.4,48.8,8.8
32,93.1,130.1,1.9,11,158.9,339.3,20.3,59,33.0,49.3,9.0
29,100.5,131.8,1.6,10,173.0,339.6,19.8,59,33.9,49.0,8.9
28,95.9,129.2,1.4,10,174.8,339.6,19.8,57,30.9,49.6,9.1
28,99.7,129.2,1.6,10,169.5,339.6,19.8,52,31.7,48.4,8.9
30,96.5,128.7,1.2,10,159.1,339.6,19.8,53,31.5,47.8,9.2
34,90.9,128.7,1.1,9,173.2,339.9,19.3,46,32.4,48.6,9.5
38,93.1,128.2,1.0,9,158.6,339.9,19.3,48,31.5,48.5,9.2
33,96.5,128.1,0.6,9,149.1,339.9,19.3,49,35.0,49.6,9.6
29,93.9,128.5,1.0,8,174.1,339.2,18.8,47,34.5,49.5,9.6
35,88.3,128.5,1.1,7,206.0,338.5,18.2,43,30.6,49.7,9.6
43,85.5,128.6,1.5,7,197.9,338.5,18.2,41,33.1,49.5,9.8
41,92.1,128.0,1.2,7,200.3,338.5,18.2,41,35.9,49.6,9.4
47,96.0,128.1,1.3,7,209.6,338.5,18.2,38,33.7,49.3,8.9
48,102.4,128.8,1.3,7,205.5,338.5,18.2,40,31.9,49.9,8.2
49,101.1,129.9,1.5,7,198.1,338.5,18.2,39,35.4,50.6,7.8
50,98.6,128.9,1.6,7,184.7,338.5,18.2,41,43.6,50.8,7.5
53,100.0,129.5,1.6,8,179.8,338.4,17.8,49,42.3,50.9,7.4
56,94.6,128.5,1.6,8,176.8,338.4,17.8,61,38.4,49.9,7.0
49,95.9,128.1,1.7,8,171.0,338.4,17.8,69,42.0,51.7,7.2
53,98.3,128.2,1.9,9,164.2,338.3,17.5,72,37.4,53.3,7.4
51,102.4,128.8,2.0,7,206.8,338.7,15.3,77,33.4,53.4,7.4
53,102.5,129.6,1.9,7,198.8,338.7,15.3,78,37.1,54.2,7.4
60,102.6,129.2,2.0,7,200.0,338.7,15.3,77,36.5,55.0,7.7
59,101.4,129.1,2.1,7,204.1,338.7,15.3,77,37.9,55.7,8.2
56,104.7,128.8,2.6,7,207.0,338.7,15.3,80,36.5,56.3,8.7
59,105.9,129.9,3.0,7,219.7,338.7,15.3,73,33.4,57.5,9.2
