grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
22,71.0,128.0,0.0,5,297.6,332.6,16.6,21,31.0,28.8,6.0
18,79.8,129.6,0.0,5,293.3,332.6,16.6,28,33.1,35.4,6.3
12,87.9,129.1,0.0,6,279.2,333.0,17.4,31,30.9,36.6,6.6
11,99.3,129.4,0.0,8,238.9,334.5,16.7,30,26.9,39.5,6.3
11,109.2,128.1,0.0,8,232.6,334.5,16.7,28,26.4,40.1,6.2
14,99.3,128.3,0.4,9,210.7,334.3,16.6,26,26.2,41.5,5.7
19,99.9,127.5,0.5,9,200.6,334.3,16.6,24,23.0,43.1,5.8
25,93.5,129.3,0.8,9,188.6,334.3,16.6,21,23.0,44.9,5.7
31,87.8,129.8,1.1,9,172.0,334.3,16.6,20,31.2,45.3,5.8
38,93.3,129.0,1.1,9,165.8,334.3,16.6,21,27.1,44.9,5.7
46,95.6,128.9,1.1,9,158.8,334.3,16.6,17,23.5,43.2,5.2
51,96.2,128.8,1.3,9,142.3,334.3,16.6,20,26.0,44.2,5.1
55,100.3,129.0,1.5,8,141.3,334.2,16.0,18,30.6,45.1,5.2
66,98.9,129.4,1.6,8,129.6,334.2,16.0,17,28.5,45.7,5.2
73,99.9,130.2,1.7,7,133.1,334.4,15.3,17,33.5,48.7,5.2
88,96.2,129.2,2.0,7,117.8,334.4,15.3,22,31.4,48.4,5.2
94,97.9,129.5,2.1,7,105.9,334.4,15.3,25,34.4,47.0,5.2
103,96.8,129.7,2.2,5,140.6,333.0,15.4,29,31.2,46.4,5.2
104,100.5,129.7,2.2,5,139.4,333.0,15.4,34,32.4,46.0,5.2
108,104.4,129.8,2.2,5,129.2,333.0,15.4,43,32.5,45.7,5.3
109,105.2,130.0,2.3,5,123.2,333.0,15.4,55,31.9,45.4,5.3
108,106.2,129.7,2.4,5,125.6,333.0,15.4,61,34.1,44.9,5.3
107,105.2,129.3,2.5,5,148.7,333.0,15.4,64,36.3,44.7,5.3
115,106.2,129.5,2.7,5,159.8,333.0,15.4,67,31.3,44.7,5.3
111,108.0,129.0,2.8,5,176.8,336.5,15.2,78,29.4,44.9,5.4
118,104.9,129.1,3.1,5,170.4,336.5,15.2,85,28.9,44.9,5.4
120,105.1,128.6,3.3,5,172.0,336.5,15.2,87,29.9,45.1,5.5
115,106.2,127.7,3.3,5,172.9,336.5,15.2,90,34.5,45.0,5.5
112,107.6,127.5,3.3,5,176.1,336.5,15.2,98,35.7,45.2,5.6
110,108.6,128.0,3.5,5,211.3,339.6,14.9,107,32.7,45.3,5.7
109,106.2,128.6,3.5,5,226.0,339.6,14.9,104,33.1,45.7,5.7
110,102.7,128.1,3.7,5,255.6,339.6,14.9,101,34.8,45.3,5.7
110,104.2,128.4,3.6,6,241.8,341.0,14.8,101,34.1,45.4,5.7
109,99.1,127.7,3.7,6,234.0,341.0,14.8,112,34.3,45.4,5.7
100,102.1,128.0,3.8,6,241.3,341.0,14.8,116,36.9,45.2,5.7
87,103.4,127.4,4.0,6,246.0,341.0,14.8,130,35.0,44.7,5.6
71,105.6,126.4,3.9,7,231.0,339.6,14.3,144,32.9,44.8,5.7
70,104.8,126.1,3.8,8,219.0,340.8,14.2,153,28.9,44.9,5.6
58,101.5,126.7,3.9,9,209.5,339.9,13.8,155,30.7,44.9,5.6
54,100.1,128.0,3.4,9,211.2,339.9,13.8,159,27.4,45.1,5.6
46,91.4,128.0,3.2,10,200.1,340.8,13.7,158,29.1,45.4,5.6
36,93.5,127.3,2.8,10,210.4,340.8,13.7,155,27.6,45.6,5.6
24,93.3,126.7,1.7,11,204.9,340.1,13.5,153,26.9,45.8,5.6
21,90.9,127.1,1.0,12,192.0,340.6,13.6,157,24.3,45.8,5.6
21,83.7,125.5,1.5,12,186.0,340.6,13.6,148,22.2,45.8,5.6
23,95.1,127.1,1.1,11,206.4,339.9,13.5,126,19.7,46.0,5.6
24,94.4,127.2,0.9,12,194.1,340.5,13.6,114,20.2,46.1,5.6
22,98.4,129.2,0.7,12,193.2,340.5,13.6,107,17.6,46.2,5.6
