grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
46,72.8,129.3,0.0,8,288.6,320.8,28.4,31,22.1,30.5,8.4
34,82.3,130.7,0.0,9,277.7,321.3,29.0,40,28.0,33.2,8.5
23,92.2,131.4,0.0,11,243.7,321.8,28.2,45,28.5,36.9,7.6
16,99.6,131.9,0.3,13,222.3,323.9,28.0,46,26.9,38.2,7.7
17,106.9,131.1,0.3,13,207.0,323.9,28.0,37,32.3,42.4,7.5
18,100.6,129.8,0.3,14,180.5,323.9,28.3,36,36.8,46.4,7.2
27,90.3,129.7,0.7,14,165.6,323.9,28.3,33,33.6,49.1,6.9
35,93.3,129.5,0.7,14,147.8,323.9,28.3,33,28.2,50.0,6.4
39,92.6,131.1,0.9,14,129.3,323.9,28.3,28,33.2,52.1,6.4
42,97.6,130.2,0.8,14,115.4,323.9,28.3,25,37.1,52.2,6.3
54,94.7,128.5,0.9,13,113.0,324.2,27.6,28,35.0,51.2,5.9
58,96.6,128.1,0.9,12,118.5,323.8,27.6,26,41.5,51.5,5.9
66,97.8,128.7,1.1,9,132.3,326.2,26.1,31,38.1,52.0,6.0
68,98.2,128.4,1.2,9,113.9,326.2,26.1,38,41.2,52.2,5.9
76,96.8,129.4,1.5,9,110.3,326.2,26.1,40,43.9,52.2,5.8
84,99.8,130.0,1.7,9,99.7,326.2,26.1,42,38.5,53.8,6.0
87,102.3,129.7,1.9,8,96.3,326.0,25.7,45,40.3,54.3,6.1
105,103.0,128.8,1.9,8,91.7,326.0,25.7,45,35.4,55.1,6.3
112,97.8,128.4,2.3,6,123.3,323.7,26.9,51,42.9,55.1,6.5
116,99.2,127.8,2.4,5,163.7,323.7,26.0,62,40.7,54.4,6.4
118,101.1,127.8,2.4,5,199.1,323.7,26.0,67,41.7,54.1,6.5
109,99.8,127.5,2.7,6,201.5,322.3,27.0,81,42.5,53.2,6.4
116,96.8,126.9,3.0,6,216.6,322.3,27.0,92,41.3,52.9,6.4
106,100.2,126.8,3.3,6,237.7,322.3,27.0,108,42.0,52.3,6.3
102,101.7,126.6,3.3,7,227.4,321.2,27.6,125,41.0,52.9,6.4
98,101.6,126.8,3.6,7,224.4,321.2,27.6,139,39.7,52.5,6.4
95,99.4,126.3,3.7,8,211.7,320.5,28.0,160,35.1,52.0,6.3
73,99.0,125.7,3.7,8,221.3,320.5,28.0,175,35.5,51.6,6.3
60,99.8,125.7,3.8,9,198.7,320.0,28.5,192,34.2,51.7,6.3
40,102.8,125.0,3.4,10,196.5,320.2,27.7,204,33.7,51.7,6.2
34,89.0,125.3,3.5,10,194.1,320.2,27.7,212,31.6,51.6,6.2
34,91.7,124.3,3.6,10,180.9,320.2,27.7,211,28.9,51.9,6.2
28,95.1,125.8,2.9,9,193.7,320.8,27.2,199,28.2,52.1,6.1
26,86.1,126.7,3.2,10,171.4,320.3,27.7,190,27.5,52.4,6.1
28,87.7,126.5,3.1,10,173.9,320.3,27.7,170,26.3,52.9,6.0
26,98.4,127.0,2.7,10,157.9,320.3,27.7,164,25.6,53.7,6.1
26,97.8,125.7,2.5,10,155.5,320.3,27.7,141,26.6,54.3,6.1
30,87.2,127.0,2.4,11,162.3,318.2,28.7,127,25.4,54.9,6.0
29,89.4,127.2,2.1,11,159.1,318.2,28.7,108,27.7,56.3,6.1
29,90.1,128.5,1.2,11,142.0,318.2,28.7,101,27.6,57.2,6.2
29,88.8,129.0,0.3,11,130.6,318.2,28.7,82,33.4,58.0,6.3
30,95.0,129.3,0.5,11,102.6,318.2,28.7,82,34.2,59.8,6.5
37,94.5,128.8,0.3,11,73.9,318.2,28.7,80,32.9,60.4,6.5
42,94.7,127.7,0.4,9,71.3,318.9,28.1,70,34.4,61.3,6.6
52,92.1,127.7,0.7,6,82.9,318.8,25.9,70,33.0,61.0,6.6
50,100.4,127.6,0.9,5,89.8,319.4,24.7,71,33.3,60.6,6.5
55,98.8,126.7,1.2,5,81.3,319.4,24.7,73,34.9,60.2,6.5
54,94.6,127.1,1.3,3,123.0,320.0,23.9,76,39.7,59.7,6.5
56,93.6,125.6,1.6,3,134.0,320.0,23.9,84,38.9,59.0,6.5
52,95.4,124.4,1.8,2,212.7,322.2,20.0,92,40.2,58.1,6.5
47,95.1,123.6,1.8,2,239.6,322.2,20.0,101,39.6,58.0,6.6
41,102.3,123.3,2.0,2,277.0,322.2,20.0,107,39.5,57.6,6.6
55,94.6,125.1,1.9,2,289.3,322.2,20.0,111,35.7,57.7,6.6
62,94.0,125.8,2.2,3,238.7,322.3,20.1,119,33.2,57.7,6.6
61,90.0,125.0,2.5,3,256.2,322.3,20.1,120,34.9,57.8,6.7
62,96.1,124.9,2.4,4,251.6,322.1,20.0,126,31.3,57.9,6.7
49,98.9,125.6,2.8,6,226.7,322.4,19.9,124,33.9,58.0,6.7
49,102.1,124.6,2.9,6,249.9,322.4,19.9,116,33.6,57.9,6.6
48,101.0,125.9,3.0,6,250.0,322.4,19.9,111,36.2,58.0,6.6
53,98.5,128.2,2.5,7,230.2,322.6,19.7,116,34.3,57.8,6.6
53,97.0,127.1,2.6,7,240.2,322.6,19.7,110,36.3,57.6,6.5
53,98.7,125.8,2.7,9,206.8,322.6,19.7,118,33.6,57.6,6.6
51,95.9,127.1,2.9,10,205.9,322.7,20.0,116,33.4,57.2,6.6
53,94.3,127.2,2.9,11,202.2,322.8,19.9,106,35.3,56.9,6.5
57,98.1,125.4,2.8,11,203.8,322.8,19.9,105,32.8,57.0,6.4
57,101.3,126.0,2.8,12,193.1,322.8,19.9,102,34.0,57.0,6.4
69,94.8,125.0,2.7,13,194.0,322.7,20.0,95,32.0,56.8,6.5
69,98.7,125.5,2.9,15,186.3,322.8,20.1,83,33.3,56.8,6.5
78,94.1,126.4,3.0,15,184.7,322.8,20.1,78,33.2,57.0,6.6
83,94.2,125.8,3.2,16,174.9,322.9,20.1,74,37.3,57.6,6.6
87,96.3,127.0,3.0,16,160.8,322.9,20.1,77,39.9,58.1,6.7
83,100.2,128.5,3.4,16,143.9,322.9,20.1,86,40.6,58.4,6.6
88,102.0,128.3,3.3,16,138.9,322.9,20.1,87,38.9,58.9,6.6
79,106.5,128.8,3.6,16,131.9,322.9,20.1,91,44.2,59.4,6.6
89,105.3,131.2,3.5,15,134.8,322.9,20.1,92,41.5,59.9,6.6
96,101.8,131.1,3.5,15,138.9,322.9,20.1,92,41.4,60.2,6.6
93,104.6,132.4,3.6,15,145.5,322.9,20.1,94,41.5,60.0,6.4
93,105.7,133.1,3.8,14,146.6,323.0,20.1,101,40.9,59.9,6.5
85,112.2,133.9,3.9,13,166.1,323.1,20.0,105,41.8,59.9,6.4
93,109.5,134.0,3.7,12,174.0,323.1,20.1,114,37.8,59.7,6.5
96,105.0,132.3,3.6,12,182.0,323.1,20.1,111,41.1,59.6,6.6
95,105.1,131.5,3.4,13,185.1,323.1,20.0,117,38.7,59.4,6.7
91,107.9,131.0,3.2,13,193.3,323.1,20.0,118,40.3,59.2,6.9
90,106.8,131.1,3.0,13,196.1,323.1,20.0,117,41.9,59.0,7.0
101,103.8,131.1,3.0,14,185.8,323.0,20.0,122,37.0,59.1,7.0
91,107.7,131.1,2.9,14,177.9,323.0,20.0,125,38.1,58.8,7.1
95,106.6,131.2,2.7,14,160.4,323.0,20.0,125,38.9,58.8,7.3
93,102.1,130.1,2.5,14,147.4,323.0,20.0,126,41.9,58.8,7.3
94,99.1,129.8,2.4,13,159.9,323.0,19.8,131,39.8,58.7,7.3
82,98.9,129.3,2.4,13,155.2,323.0,19.8,137,39.7,58.7,7.4
69,99.7,129.4,1.7,12,162.4,323.0,19.9,148,39.4,58.8,7.5
63,98.4,130.3,1.5,12,163.2,322.9,19.8,155,39.1,58.9,7.5
61,99.2,130.8,1.3,12,156.2,322.9,19.8,159,36.8,58.8,7.5
57,103.8,131.2,1.2,12,165.1,322.9,20.0,155,34.0,58.7,7.5
55,110.2,131.0,1.0,11,173.4,323.0,20.0,146,32.1,58.4,7.4
57,110.0,131.3,1.5,11,175.9,323.0,20.0,137,29.0,58.5,7.3
52,120.3,131.5,1.5,11,161.5,323.0,20.0,129,28.6,58.7,7.1
57,109.5,130.8,1.3,10,179.9,323.0,19.9,106,31.4,59.0,6.9
57,112.1,130.8,1.7,10,182.9,323.0,19.9,89,34.5,59.1,6.7
58,110.9,129.9,1.8,10,192.6,323.0,19.9,86,34.3,58.9,6.6
57,111.5,129.6,2.1,11,178.6,322.9,20.0,83,36.4,59.2,6.6
58,112.3,130.5,1.9,11,195.2,322.7,20.1,75,38.9,59.4,6.5
61,107.0,128.9,2.0,11,210.4,322.9,20.3,69,42.6,59.7,6.6
63,104.3,128.3,1.8,12,196.5,322.8,20.4,70,46.5,60.1,6.6
63,100.4,126.8,2.2,13,194.0,323.0,20.4,70,49.3,60.4,6.5
63,104.0,127.2,2.2,13,208.3,323.0,20.4,63,45.6,60.9,6.5
67,102.3,127.6,2.1,14,201.4,322.9,20.5,65,41.9,61.0,6.6
70,101.2,127.9,2.2,15,193.3,322.6,20.5,66,41.6,60.9,6.6
71,102.0,128.2,2.2,16,183.4,322.8,20.5,64,45.5,61.2,6.4
70,103.8,129.9,2.1,16,180.2,322.8,20.5,68,45.4,62.0,6.4
67,103.0,130.1,2.0,15,180.9,322.8,20.6,74,47.7,62.0,6.4
68,101.4,130.1,2.2,16,176.0,322.7,20.6,82,44.8,62.5,6.2
73,99.5,131.2,2.1,15,183.0,322.7,20.7,86,43.7,62.4,6.1
68,102.4,131.6,2.2,16,178.9,322.8,20.7,94,42.7,62.6,6.1
61,99.9,131.4,2.2,15,214.0,322.7,20.7,85,47.3,62.1,6.1
68,95.4,132.3,2.1,17,208.7,322.8,20.6,91,41.9,62.4,6.0
68,97.4,131.6,2.0,19,206.3,322.8,20.6,88,39.9,62.7,6.0
68,98.4,130.9,2.0,18,223.4,322.9,20.6,81,41.2,63.5,6.0
80,97.7,132.1,2.3,21,212.4,322.7,20.6,69,39.0,64.0,5.9
81,102.6,132.3,2.3,22,202.2,322.7,20.6,69,38.7,64.1,5.8
83,102.5,131.7,2.3,22,196.7,322.7,20.6,64,41.3,64.7,5.8
93,101.5,132.5,2.5,24,180.1,322.7,20.7,61,42.9,65.5,5.8
96,102.1,132.0,2.6,23,168.7,322.8,20.7,68,45.9,65.3,5.8
97,101.1,132.1,2.7,23,157.1,322.8,20.7,76,47.4,65.5,5.7
97,100.1,131.9,2.7,23,146.0,322.8,20.7,86,46.1,64.6,5.8
88,99.5,131.8,2.5,23,142.7,322.8,20.7,88,49.5,64.6,5.8
78,103.5,130.6,2.4,23,140.6,322.8,20.7,98,47.3,64.0,5.9
78,102.2,131.4,2.5,22,149.4,322.7,20.7,107,43.2,63.4,5.9
68,103.5,129.8,2.2,22,153.7,322.6,20.7,119,41.6,62.4,5.9
59,102.6,130.5,1.9,22,145.3,322.6,20.7,128,40.8,62.1,5.9
52,105.7,130.7,1.5,20,158.4,322.6,20.7,135,38.1,61.7,6.0
46,95.7,128.6,1.7,22,150.2,322.6,20.7,139,38.2,61.5,6.0
43,92.2,127.2,1.4,21,160.4,322.6,20.7,134,36.4,60.5,6.0
35,93.8,130.1,1.3,18,192.4,322.5,20.9,132,36.8,60.6,5.9
36,98.7,129.1,1.3,20,192.4,322.3,20.8,122,34.9,61.2,5.8
31,99.2,128.8,1.5,22,200.8,322.3,20.9,107,31.4,60.9,5.8
29,97.0,127.8,1.0,24,189.5,322.3,20.9,100,32.3,61.3,5.8
25,98.4,128.2,1.0,25,184.4,322.2,21.0,83,35.6,61.8,5.7
31,92.6,129.2,0.8,25,183.6,322.2,21.0,72,37.5,62.8,5.8
33,90.9,129.1,0.6,26,178.9,322.0,21.1,63,39.6,64.1,5.8
38,93.1,128.8,0.7,26,174.8,322.0,21.1,51,38.8,64.8,5.8
48,88.4,129.5,1.1,25,169.0,322.0,21.0,43,39.0,65.7,5.8
50,94.8,129.6,1.3,25,157.8,322.0,21.0,37,39.6,65.0,5.8
56,98.9,129.3,1.3,25,144.5,322.0,21.0,37,36.2,65.3,5.8
78,92.8,129.1,1.5,24,132.8,322.0,21.0,32,35.4,65.9,5.6
82,98.1,129.3,1.7,23,117.5,322.1,21.0,34,41.9,65.2,5.7
91,100.2,129.7,1.8,23,101.8,322.1,21.0,37,41.9,64.9,5.7
97,101.6,130.2,2.0,20,96.0,322.1,21.1,37,47.5,64.6,5.7
107,101.5,130.0,2.3,19,91.5,321.9,21.1,39,45.0,65.5,5.7
117,104.3,130.3,2.3,16,99.2,322.1,21.1,40,42.2,63.8,5.7
135,101.4,130.4,2.4,13,111.3,322.0,21.1,41,38.7,63.6,5.8
143,102.9,130.2,2.6,12,123.7,322.0,21.1,35,43.6,63.8,5.9
163,102.4,131.1,2.7,12,121.3,322.0,21.1,37,36.6,62.5,5.8
