grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
22,80.4,127.2,0.0,1,320.0,393.0,10.0,4,70.0,105.5,7.5
21,87.8,127.9,0.2,1,310.0,393.0,10.0,4,90.8,105.5,7.5
20,98.4,126.7,0.2,1,300.0,393.0,10.0,6,71.2,104.7,7.4
20,103.8,126.4,0.5,1,290.0,393.0,10.0,7,68.0,103.3,7.8
23,102.6,126.0,1.1,1,280.0,393.0,10.0,7,60.2,103.3,7.8
29,95.4,126.7,1.7,1,270.0,393.0,10.0,7,52.4,103.3,7.8
30,99.4,127.2,1.9,1,260.0,393.0,10.0,8,55.5,103.1,7.4
34,97.8,127.5,2.0,1,250.0,393.0,10.0,10,51.8,102.1,7.6
43,95.6,127.4,2.0,1,240.0,393.0,10.0,10,52.7,101.1,7.7
41,97.6,128.2,2.2,1,230.0,393.0,10.0,10,76.0,100.2,7.7
47,97.8,128.0,2.4,1,220.0,393.0,10.0,12,66.4,99.7,7.6
47,104.0,128.3,2.5,1,261.9,393.0,10.0,13,67.4,99.7,7.4
50,104.3,127.8,2.8,1,306.6,393.0,10.0,15,68.1,99.0,7.6
53,101.6,128.7,2.8,1,296.6,393.0,10.0,20,67.4,99.0,7.5
54,101.9,128.0,3.0,1,310.3,393.0,10.0,22,72.6,98.9,7.6
54,102.4,128.1,3.2,1,300.3,393.0,10.0,27,72.4,99.0,7.5
54,101.2,127.8,3.3,1,290.3,393.0,10.0,34,69.2,99.1,7.6
50,97.9,127.9,3.4,1,280.3,393.0,10.0,40,72.2,99.1,7.6
51,95.1,128.5,3.8,1,270.3,393.0,10.0,47,68.2,99.0,7.7
48,98.2,128.7,3.9,1,260.3,393.0,10.0,56,64.9,99.1,7.7
46,94.0,127.0,3.8,1,268.7,393.0,10.0,66,62.5,99.0,7.8
44,99.0,126.5,4.0,1,258.7,393.0,10.0,66,60.4,99.3,7.8
46,99.2,125.2,4.2,1,283.7,393.0,10.0,67,55.5,98.8,7.9
52,100.6,125.0,4.2,1,309.0,393.0,10.0,67,50.1,99.2,7.9
54,97.4,123.9,4.5,1,299.0,393.0,10.0,65,50.8,99.6,7.8
59,99.4,123.5,4.4,1,289.0,393.0,10.0,64,46.5,99.8,7.7
64,97.7,123.4,4.4,1,301.7,393.0,10.0,60,46.7,100.2,7.5
69,90.2,122.4,4.9,1,291.7,393.0,10.0,58,48.7,100.3,7.5
70,94.3,121.6,4.9,1,325.1,393.0,10.0,62,46.3,100.5,7.4
74,90.6,120.6,5.0,1,357.8,393.0,10.0,59,49.3,100.6,7.3
74,92.3,119.5,5.0,1,365.7,393.0,10.0,62,51.1,101.3,7.0
71,96.7,119.2,5.1,1,355.7,393.0,10.0,61,54.6,101.5,6.8
78,94.8,119.3,4.9,1,345.7,393.0,10.0,60,55.8,101.7,6.7
83,95.9,119.2,4.9,1,335.7,393.0,10.0,63,53.1,101.9,6.6
84,96.9,118.8,5.1,1,325.7,393.0,10.0,63,56.8,102.2,6.4
81,98.1,118.8,5.1,1,367.0,393.0,10.0,66,58.7,102.4,6.3
76,101.6,118.1,5.1,1,357.0,393.0,10.0,73,59.3,102.3,6.3
72,104.3,117.5,5.1,2,259.9,393.2,10.4,78,60.1,102.5,6.2
69,107.5,117.7,4.8,2,260.9,393.2,10.4,87,59.5,102.6,6.1
66,105.8,117.1,4.9,2,250.4,393.2,10.4,91,61.3,102.9,6.0
62,109.5,117.5,4.8,2,240.0,393.2,10.4,97,61.2,103.0,6.0
54,109.9,118.0,5.0,2,229.6,393.2,10.4,95,66.1,103.1,6.0
48,103.2,117.7,5.1,2,219.2,393.2,10.4,104,65.0,103.2,6.0
44,93.3,119.3,5.1,2,221.8,393.2,10.4,111,65.0,103.4,5.9
38,91.6,120.3,5.1,2,211.4,393.2,10.4,121,61.1,103.6,5.9
28,96.8,119.9,5.1,2,228.8,393.2,10.4,128,60.2,103.6,5.9
19,97.2,118.2,5.4,2,258.5,393.2,10.4,126,61.4,103.8,5.9
15,91.9,118.3,5.2,2,256.7,393.2,10.4,135,56.1,103.9,6.0
8,97.0,121.4,3.6,2,323.0,393.2,10.4,133,54.8,104.0,5.9
5,93.7,128.2,2.0,2,329.1,393.2,10.4,134,52.3,104.2,6.0
6,99.1,129.5,0.8,2,321.5,393.2,10.4,132,49.0,104.2,6.0
5,106.2,128.4,0.0,2,349.4,393.2,10.4,123,46.4,104.3,6.0
3,90.0,128.7,0.0,3,270.2,393.4,10.4,121,43.2,104.3,6.0
6,78.9,126.7,0.0,3,268.8,393.4,10.4,114,40.9,104.3,6.0
3,82.2,128.7,0.0,3,270.3,393.4,10.4,106,40.1,104.4,6.0
