grassNum,grassEn,grassRe,grassFa,wolfNum,wolfEn,wolfRe,wolfFa,rabbitNum,rabbitEn,rabbitRe,rabbitFa
4,84.2,123.2,0.0,1,315.0,328.0,27.0,30,68.8,86.1,19.4
1,72.0,140.0,0.0,1,288.0,328.0,27.0,38,58.6,88.8,20.0
1,105.0,136.0,0.0,1,261.0,328.0,27.0,38,41.9,88.8,20.0
2,104.0,135.0,0.0,1,291.4,328.0,27.0,27,32.4,89.6,18.8
5,94.4,134.0,0.0,1,264.4,328.0,27.0,19,23.4,92.2,18.3
5,112.6,123.4,0.0,1,237.4,328.0,27.0,12,27.8,90.5,17.3
9,106.4,124.3,0.6,1,210.4,328.0,27.0,7,31.7,86.0,16.6
14,93.8,129.3,0.7,1,221.9,328.0,27.0,6,45.7,87.5,17.0
27,89.0,129.0,0.6,1,194.9,328.0,27.0,6,35.3,87.5,17.0
38,87.8,128.5,0.7,1,167.9,328.0,27.0,4,33.3,93.6,16.3
46,90.6,129.3,0.9,1,140.9,328.0,27.0,3,47.4,99.7,16.1
53,94.4,128.9,1.1,1,113.9,328.0,27.0,3,55.3,104.2,16.2
64,97.0,128.6,1.2,1,86.9,328.0,27.0,2,61.3,108.1,16.5
71,102.9,129.3,1.3,1,59.9,328.0,27.0,2,100.1,108.1,16.5
92,99.8,129.2,1.5,1,32.9,328.0,27.0,4,79.5,108.5,16.7
108,98.8,129.0,1.7,1,5.9,328.0,27.0,5,89.1,108.6,16.5
124,98.5,128.4,1.9,0,,,,7,84.7,108.5,16.7
