year,lat,long,name,energy
1,-5,-12,wolf,302.0
1,0,-11,debris,50.0
1,0,-9,grass,82.0
1,1,-1,debris,46.0
1,9,2,grass,91.0
1,-6,-1,grass,107.0
1,-1,-3,rabbit,34.0
1,-4,1,debris,10.0
1,4,-6,debris,21.0
1,4,1,rabbit,114.0
1,7,7,grass,52.0
1,0,5,grass,97.0
1,-2,5,debris,48.0
1,-1,1,rabbit,76.0
1,9,-2,grass,84.0
1,2,0,grass,62.0
1,6,3,grass,83.0
1,0,-2,debris,11.0
1,2,-2,grass,78.0
1,8,0,debris,52.0
1,0,-7,grass,97.0
1,0,0,rabbit,56.2
1,2,3,debris,53.0
1,-4,-9,rabbit,66.0
1,0,1,debris,18.0
1,-1,4,debris,38.0
1,-3,-3,debris,73.0
1,-9,0,debris,34.0
1,-5,0,grass,65.0
1,-4,5,grass,79.0
1,-6,0,debris,41.0
1,8,3,rabbit,53.0
1,0,-6,rabbit,67.0
1,-1,-6,debris,45.0
1,1,-4,wolf,269.0
1,-9,-5,debris,53.0
1,0,3,debris,0.0
1,12,0,debris,14.0
1,4,-4,rabbit,90.5
1,0,-3,debris,49.0
1,3,-7,debris,25.0
1,-12,6,debris,72.0
1,2,4,grass,74.0
1,-3,-6,grass,115.0
1,-2,3,grass,90.0
1,0,-4,grass,124.0
1,-3,0,grass,84.0
1,-5,7,grass,81.0
1,4,5,debris,65.0
1,-7,-2,debris,69.0
1,2,-1,rabbit,127.0
1,7,-3,debris,28.0
1,-12,5,wolf,313.0
1,-2,-6,grass,69.0
1,-6,7,rabbit,47.0
1,-3,2,rabbit,74.0
1,-3,5,grass,96.0
1,0,-10,debris,21.0
1,12,3,debris,32.0
1,-4,-4,rabbit,55.1
1,-1,-7,rabbit,79.6
1,-10,-1,debris,43.0
1,3,6,debris,70.0
1,1,0,rabbit,79.0
1,-2,-3,rabbit,63.0
1,2,2,grass,135.0
1,-9,-6,grass,48.0
1,0,2,debris,45.0
1,-5,1,debris,34.0
1,13,-4,debris,44.0
1,-6,3,debris,45.0
1,9,-11,grass,115.0
1,-6,-7,wolf,288.0
1,8,-8,debris,66.0
1,-4,-3,rabbit,46.0
1,0,10,debris,44.0
1,-11,10,rabbit,50.0
1,0,-1,debris,56.0
1,3,4,grass,102.0
1,-1,2,debris,49.0
2,0,-11,debris,60.0
2,-3,-2,rabbit,54.0
2,0,-9,grass,92.0
2,1,-1,debris,56.0
2,9,2,rabbit,103.5
2,-6,-1,grass,117.0
2,-1,-3,wolf,296.0
2,-4,1,debris,20.0
2,4,-6,debris,31.0
2,4,1,rabbit,57.0
2,-1,-1,rabbit,47.2
2,7,7,grass,62.0
2,0,5,grass,107.0
2,-2,5,debris,58.0
2,4,2,rabbit,76.8
2,9,-2,grass,94.0
2,2,0,rabbit,115.0
2,5,-5,rabbit,82.5
2,6,3,grass,93.0
2,-5,-8,wolf,269.0
2,0,-2,debris,21.0
2,2,-2,grass,88.0
2,-5,-4,rabbit,27.0
2,8,0,debris,62.0
2,0,-7,rabbit,120.5
2,2,3,debris,63.0
2,0,1,debris,28.0
2,-1,4,debris,48.0
2,-3,-3,debris,83.0
2,-9,0,debris,44.0
2,-5,0,grass,75.0
2,-4,5,grass,89.0
2,-6,0,debris,51.0
2,-1,-6,debris,55.0
2,-9,-5,debris,63.0
2,0,3,debris,10.0
2,12,0,debris,24.0
2,0,-3,debris,59.0
2,3,-7,debris,35.0
2,-12,6,debris,82.0
2,2,4,grass,84.0
2,-3,-6,grass,125.0
2,-2,3,rabbit,124.0
2,-3,0,grass,94.0
2,-5,7,rabbit,92.5
2,4,5,debris,75.0
2,-7,-2,debris,79.0
2,2,-1,rabbit,63.5
2,7,-3,debris,38.0
2,-2,-6,rabbit,119.1
2,-3,5,grass,106.0
2,-3,-5,rabbit,37.2
2,0,-10,debris,31.0
2,12,3,debris,42.0
2,-10,-1,debris,53.0
2,-2,2,rabbit,71.0
2,-13,5,wolf,279.0
2,3,6,debris,80.0
2,1,2,grass,123.5
2,2,2,grass,67.5
2,-9,-6,grass,58.0
2,-6,-13,wolf,278.0
2,0,2,debris,55.0
2,-3,-9,rabbit,55.0
2,-12,11,rabbit,45.0
2,-5,1,debris,44.0
2,3,0,rabbit,47.8
2,13,-4,debris,54.0
2,-6,3,debris,55.0
2,9,-11,grass,125.0
2,8,-8,debris,76.0
2,0,10,debris,54.0
2,0,-1,debris,66.0
2,3,4,grass,112.0
2,-1,2,debris,59.0
3,0,-11,debris,70.0
3,-3,-2,grass,74.0
